DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-03-27 00:00:00;0;0;1;0;0;0
2020-03-27 00:15:00;3;0;0;0;0;0
2020-03-27 00:30:00;3;0;1;0;0;0
2020-03-27 00:45:00;1;0;2;0;0;0
2020-03-27 01:00:00;0;0;0;0;0;0
2020-03-27 01:15:00;2;0;0;0;0;0
2020-03-27 01:30:00;0;0;0;0;0;0
2020-03-27 01:45:00;0;0;1;0;0;0
2020-03-27 02:00:00;0;0;0;0;0;0
2020-03-27 02:15:00;0;0;1;0;0;0
2020-03-27 02:30:00;0;0;0;0;0;0
2020-03-27 02:45:00;0;0;0;0;0;0
2020-03-27 03:00:00;2;0;0;0;0;0
2020-03-27 03:15:00;0;0;2;0;0;0
2020-03-27 03:30:00;0;0;0;0;0;0
2020-03-27 03:45:00;0;0;1;0;0;0
2020-03-27 04:00:00;1;0;1;0;0;0
2020-03-27 04:15:00;3;0;0;0;0;0
2020-03-27 04:30:00;4;0;3;0;0;0
2020-03-27 04:45:00;2;1;6;2;0;0
2020-03-27 05:00:00;4;2;7;0;1;0
2020-03-27 05:15:00;8;5;26;1;0;1
2020-03-27 05:30:00;16;8;25;0;2;1
2020-03-27 05:45:00;39;9;29;7;3;0
2020-03-27 06:00:00;33;4;27;4;3;1
2020-03-27 06:15:00;25;10;50;2;0;2
2020-03-27 06:30:00;21;18;66;5;10;1
2020-03-27 06:45:00;32;3;59;4;2;6
2020-03-27 07:00:00;36;8;35;0;3;0
2020-03-27 07:15:00;32;4;55;0;0;13
2020-03-27 07:30:00;35;3;38;1;8;1
2020-03-27 07:45:00;27;3;43;1;0;0
2020-03-27 08:00:00;32;0;37;2;4;4
2020-03-27 08:15:00;23;0;41;0;0;0
2020-03-27 08:30:00;18;1;27;0;0;0
2020-03-27 08:45:00;25;1;26;1;0;0
2020-03-27 09:00:00;27;0;29;0;0;1
2020-03-27 09:15:00;26;0;28;0;0;0
2020-03-27 09:30:00;21;0;21;1;0;0
2020-03-27 09:45:00;21;2;35;1;0;0
2020-03-27 10:00:00;27;0;20;3;0;0
2020-03-27 10:15:00;26;0;17;0;0;0
2020-03-27 10:30:00;39;1;30;1;0;0
2020-03-27 10:45:00;32;0;31;2;1;2
2020-03-27 11:00:00;36;2;32;1;0;2
2020-03-27 11:15:00;35;0;32;3;0;0
2020-03-27 11:30:00;40;1;29;6;3;2
2020-03-27 11:45:00;36;1;33;4;3;0
2020-03-27 12:00:00;42;3;33;7;2;1
2020-03-27 12:15:00;46;4;28;15;4;5
2020-03-27 12:30:00;59;0;28;8;5;0
2020-03-27 12:45:00;38;0;33;8;0;0
2020-03-27 13:00:00;55;1;35;6;1;3
2020-03-27 13:15:00;40;2;35;3;2;0
2020-03-27 13:30:00;40;2;29;6;2;0
2020-03-27 13:45:00;29;2;31;8;9;3
2020-03-27 14:00:00;43;3;49;8;10;3
2020-03-27 14:15:00;33;0;20;14;9;0
2020-03-27 14:30:00;48;2;31;11;7;0
2020-03-27 14:45:00;42;0;34;5;2;12
2020-03-27 15:00:00;36;0;25;15;1;4
2020-03-27 15:15:00;33;1;16;5;9;0
2020-03-27 15:30:00;33;1;30;7;0;0
2020-03-27 15:45:00;38;0;26;4;2;0
2020-03-27 16:00:00;42;1;31;6;0;1
2020-03-27 16:15:00;26;0;28;4;0;2
2020-03-27 16:30:00;33;0;34;1;1;2
2020-03-27 16:45:00;36;0;24;1;1;0
2020-03-27 17:00:00;38;2;33;2;29;0
2020-03-27 17:15:00;25;3;30;3;0;0
2020-03-27 17:30:00;22;0;26;1;0;0
2020-03-27 17:45:00;28;0;26;2;0;0
2020-03-27 18:00:00;28;0;24;0;0;0
2020-03-27 18:15:00;26;0;19;1;0;0
2020-03-27 18:30:00;35;0;18;0;0;0
2020-03-27 18:45:00;18;0;21;1;0;0
2020-03-27 19:00:00;16;0;21;1;0;0
2020-03-27 19:15:00;11;0;13;0;0;0
2020-03-27 19:30:00;15;0;12;0;0;0
2020-03-27 19:45:00;10;1;12;1;0;0
2020-03-27 20:00:00;12;1;9;0;0;0
2020-03-27 20:15:00;7;0;8;1;0;0
2020-03-27 20:30:00;6;0;12;0;0;0
2020-03-27 20:45:00;6;0;2;0;0;0
2020-03-27 21:00:00;8;0;9;1;1;0
2020-03-27 21:15:00;4;0;4;0;0;0
2020-03-27 21:30:00;3;2;8;2;0;0
2020-03-27 21:45:00;16;5;7;11;1;0
2020-03-27 22:00:00;15;1;2;1;0;0
2020-03-27 22:15:00;7;0;6;2;0;0
2020-03-27 22:30:00;5;0;0;0;0;0
2020-03-27 22:45:00;0;0;4;0;0;0
2020-03-27 23:00:00;3;0;0;0;0;0
2020-03-27 23:15:00;2;0;2;0;0;0
2020-03-27 23:30:00;2;0;1;0;0;0
2020-03-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
