DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-07-21 00:00:00;1;1;0;5;2;1;3;5;5;1;1
2020-07-21 00:15:00;2;1;0;10;12;4;6;4;5;2;2
2020-07-21 00:30:00;3;1;0;7;5;1;6;8;4;0;0
2020-07-21 00:45:00;2;0;0;2;3;2;1;5;5;0;0
2020-07-21 01:00:00;4;4;0;3;4;1;2;0;1;0;0
2020-07-21 01:15:00;0;0;0;6;4;3;0;5;4;1;0
2020-07-21 01:30:00;0;1;0;5;3;1;0;4;3;0;0
2020-07-21 01:45:00;1;1;0;6;3;1;0;3;1;0;0
2020-07-21 02:00:00;0;0;0;1;1;0;2;4;4;2;1
2020-07-21 02:15:00;0;0;0;1;3;6;0;2;0;0;0
2020-07-21 02:30:00;0;0;0;6;3;3;1;2;3;1;1
2020-07-21 02:45:00;0;1;0;3;4;23;1;1;3;0;0
2020-07-21 03:00:00;1;0;0;4;4;8;2;1;0;0;0
2020-07-21 03:15:00;0;0;0;4;1;0;1;2;1;0;0
2020-07-21 03:30:00;1;1;0;5;0;5;1;1;1;0;0
2020-07-21 03:45:00;0;2;0;0;0;100;0;0;1;1;1
2020-07-21 04:00:00;0;0;1;1;1;64;0;2;5;2;2
2020-07-21 04:15:00;0;1;0;6;3;62;2;2;3;2;2
2020-07-21 04:30:00;0;3;1;9;9;54;0;9;9;3;2
2020-07-21 04:45:00;1;4;0;6;4;28;1;11;7;1;1
2020-07-21 05:00:00;1;7;0;12;11;86;3;27;16;5;4
2020-07-21 05:15:00;2;8;1;16;11;66;3;39;36;6;6
2020-07-21 05:30:00;5;20;1;24;14;69;6;44;33;7;6
2020-07-21 05:45:00;4;26;2;45;30;81;4;57;69;26;13
2020-07-21 06:00:00;2;17;6;43;15;69;14;37;46;6;5
2020-07-21 06:15:00;5;30;2;60;30;145;17;63;66;14;9
2020-07-21 06:30:00;9;36;3;50;34;44;19;77;82;12;10
2020-07-21 06:45:00;9;32;8;51;36;31;18;108;121;15;10
2020-07-21 07:00:00;10;36;6;62;47;22;27;85;118;18;11
2020-07-21 07:15:00;7;40;19;70;46;44;30;105;152;23;18
2020-07-21 07:30:00;12;38;3;84;53;44;39;118;140;26;18
2020-07-21 07:45:00;11;47;8;73;67;16;39;115;139;22;19
2020-07-21 08:00:00;9;33;7;111;56;12;24;90;102;18;15
2020-07-21 08:15:00;7;29;3;65;54;19;27;75;87;13;9
2020-07-21 08:30:00;11;35;9;82;55;15;27;74;84;17;13
2020-07-21 08:45:00;11;28;8;71;52;42;29;72;82;24;15
2020-07-21 09:00:00;9;32;3;80;38;9;25;70;80;9;8
2020-07-21 09:15:00;12;25;6;75;63;33;17;67;69;6;8
2020-07-21 09:30:00;3;21;4;82;44;15;27;82;71;11;7
2020-07-21 09:45:00;7;19;2;72;36;36;25;63;61;6;4
2020-07-21 10:00:00;9;19;4;91;66;55;24;68;65;5;8
2020-07-21 10:15:00;20;33;7;93;54;87;37;67;69;9;8
2020-07-21 10:30:00;10;25;3;90;53;40;30;73;62;10;8
