DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-04-06 00:00:00;1;2;0;1;1;1;0;1;3;2;1;1;0;0;0;0;0;0;0;0;0
2020-04-06 00:15:00;1;2;0;0;2;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0
2020-04-06 00:30:00;2;3;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0
2020-04-06 00:45:00;1;4;0;2;0;3;1;0;1;1;1;0;2;0;0;0;0;0;0;0;0
2020-04-06 01:00:00;0;1;1;0;0;1;0;0;2;1;2;0;0;2;0;0;0;0;0;0;0
2020-04-06 01:15:00;1;5;0;0;0;1;1;0;0;1;1;0;2;1;1;0;0;0;0;0;0
2020-04-06 01:30:00;3;3;0;0;0;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0;0
2020-04-06 01:45:00;1;2;1;1;0;0;0;0;1;1;1;0;0;3;1;0;0;0;0;0;0
2020-04-06 02:00:00;2;0;0;0;1;1;0;0;2;1;2;0;0;1;0;0;0;0;0;0;0
2020-04-06 02:15:00;2;2;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0
2020-04-06 02:30:00;0;0;0;0;0;0;0;0;1;0;0;0;3;4;1;0;0;0;0;0;0
2020-04-06 02:45:00;2;4;1;0;0;1;0;0;2;1;5;0;2;1;0;0;0;0;0;0;0
2020-04-06 03:00:00;5;2;0;0;2;1;0;0;1;1;0;0;5;2;0;0;0;0;0;0;0
2020-04-06 03:15:00;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-06 03:30:00;2;7;1;0;0;1;0;0;1;1;0;0;0;4;0;0;0;0;0;0;0
2020-04-06 03:45:00;1;2;1;0;0;0;0;0;0;1;5;0;2;1;0;0;0;0;0;0;0
2020-04-06 04:00:00;1;3;2;1;0;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0
2020-04-06 04:15:00;3;1;1;0;1;1;0;1;1;0;0;0;3;5;1;0;0;0;0;0;0
2020-04-06 04:30:00;3;4;1;0;0;1;0;1;4;3;3;1;1;4;0;0;0;0;0;0;0
2020-04-06 04:45:00;4;4;1;1;1;2;0;1;3;4;2;2;6;5;2;0;0;0;0;0;0
2020-04-06 05:00:00;2;8;2;3;3;4;0;0;5;5;0;0;3;5;2;0;0;0;0;0;0
2020-04-06 05:15:00;9;16;5;1;2;4;1;0;13;7;2;2;9;6;4;0;0;0;0;0;0
2020-04-06 05:30:00;18;30;5;4;6;10;3;0;22;16;3;0;16;6;11;0;0;0;0;0;0
2020-04-06 05:45:00;27;32;13;7;3;21;4;1;23;20;7;1;16;14;11;0;0;0;0;0;0
2020-04-06 06:00:00;24;20;16;5;3;18;3;0;18;21;8;3;13;9;5;0;0;0;0;0;0
2020-04-06 06:15:00;22;22;15;5;11;16;1;1;20;25;11;4;17;10;8;0;0;0;0;0;0
2020-04-06 06:30:00;39;45;34;10;9;19;7;2;27;40;4;8;25;14;16;0;0;0;0;0;0
2020-04-06 06:45:00;39;52;25;6;18;33;6;2;34;36;10;2;28;11;16;0;0;0;0;0;0
2020-04-06 07:00:00;44;43;30;15;12;28;3;0;24;33;14;6;42;23;18;0;0;0;0;0;0
2020-04-06 07:15:00;43;46;24;11;22;28;7;3;29;43;13;10;25;19;9;0;0;0;0;0;0
2020-04-06 07:30:00;39;51;40;12;17;35;8;2;32;37;11;10;37;18;9;0;0;0;0;0;0
2020-04-06 07:45:00;73;60;41;17;24;38;8;4;34;35;13;8;47;15;17;0;0;0;0;0;0
2020-04-06 08:00:00;32;37;13;8;24;29;2;3;38;27;10;13;28;18;16;1;0;0;0;0;0
2020-04-06 08:15:00;23;43;20;7;21;21;4;2;27;24;18;8;38;12;12;0;0;0;0;0;0
2020-04-06 08:30:00;32;41;19;14;23;23;4;0;28;23;18;14;36;18;13;0;0;0;0;0;0
2020-04-06 08:45:00;29;35;20;17;29;25;9;4;32;21;16;13;37;18;16;0;0;0;0;0;0
2020-04-06 09:00:00;21;33;21;19;45;33;7;1;25;23;12;8;39;17;11;0;0;0;0;0;0
2020-04-06 09:15:00;27;34;21;17;34;30;6;4;29;23;17;19;43;20;8;0;0;2;1;0;0
2020-04-06 09:30:00;32;51;24;8;30;26;5;0;32;24;15;17;50;25;16;0;0;0;0;0;2
2020-04-06 09:45:00;30;46;33;26;43;37;9;6;37;27;20;19;45;18;10;2;0;0;0;0;0
2020-04-06 10:00:00;25;42;26;22;46;20;8;5;29;37;17;17;54;20;18;0;0;0;0;0;0
2020-04-06 10:15:00;26;42;18;6;37;28;2;6;32;36;27;15;54;24;19;0;0;0;0;0;0
2020-04-06 10:30:00;24;57;41;20;30;46;8;0;42;31;20;23;63;23;15;0;0;0;0;0;0
2020-04-06 10:45:00;25;43;27;18;38;26;6;3;28;32;21;17;39;27;11;3;0;0;0;0;0
2020-04-06 11:00:00;24;54;26;22;35;40;10;3;31;34;17;19;60;16;22;0;0;0;0;0;0
2020-04-06 11:15:00;33;54;41;18;38;38;10;3;35;49;23;18;54;20;22;0;0;0;0;0;0
2020-04-06 11:30:00;21;41;19;21;39;32;9;3;37;28;17;16;58;23;16;0;0;0;0;0;0
2020-04-06 11:45:00;20;39;26;21;43;51;6;5;33;23;9;15;43;21;24;0;0;0;0;0;0
2020-04-06 12:00:00;18;38;21;27;49;35;13;3;32;45;16;21;48;25;23;0;0;0;0;0;0
2020-04-06 12:15:00;29;41;24;24;39;29;7;3;30;34;12;13;35;27;18;0;0;0;0;0;0
2020-04-06 12:30:00;16;45;20;15;44;43;9;3;24;34;23;15;45;20;18;0;0;0;10;0;0
2020-04-06 12:45:00;19;47;30;18;41;31;9;3;37;43;13;19;73;20;22;15;0;0;0;0;0
2020-04-06 13:00:00;23;59;43;18;32;30;11;3;32;38;16;12;62;25;20;8;0;1;0;0;0
2020-04-06 13:15:00;27;38;26;14;49;32;9;2;27;27;16;15;41;18;20;11;0;0;0;0;0
2020-04-06 13:30:00;35;58;29;15;35;35;13;4;32;40;26;20;48;21;20;0;0;1;0;0;0
2020-04-06 13:45:00;22;48;30;23;38;36;8;4;41;51;14;15;47;26;28;0;0;2;0;0;0
