DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-10-09 00:00:00;9;0;1;0;3
2019-10-09 00:15:00;4;2;2;3;3
2019-10-09 00:30:00;2;1;1;2;1
2019-10-09 00:45:00;2;0;1;3;3
2019-10-09 01:00:00;0;0;0;2;1
2019-10-09 01:15:00;1;0;0;1;2
2019-10-09 01:30:00;0;0;0;0;0
2019-10-09 01:45:00;1;0;0;0;0
2019-10-09 02:00:00;1;0;0;3;0
2019-10-09 02:15:00;2;0;0;1;1
2019-10-09 02:30:00;1;0;0;0;0
2019-10-09 02:45:00;0;0;0;0;1
2019-10-09 03:00:00;0;0;0;0;0
2019-10-09 03:15:00;0;0;0;0;1
2019-10-09 03:30:00;1;0;0;0;2
2019-10-09 03:45:00;0;0;0;1;0
2019-10-09 04:00:00;1;0;0;0;0
2019-10-09 04:15:00;2;0;0;0;0
2019-10-09 04:30:00;3;1;0;1;1
2019-10-09 04:45:00;0;0;1;0;1
2019-10-09 05:00:00;2;0;1;2;3
2019-10-09 05:15:00;6;0;5;3;7
2019-10-09 05:30:00;8;1;2;8;8
2019-10-09 05:45:00;17;1;3;13;10
2019-10-09 06:00:00;17;4;4;2;18
2019-10-09 06:15:00;30;5;13;16;33
2019-10-09 06:30:00;27;10;11;19;30
2019-10-09 06:45:00;65;3;13;23;35
2019-10-09 07:00:00;58;6;13;29;76
2019-10-09 07:15:00;47;9;24;26;111
2019-10-09 07:30:00;69;21;23;41;128
2019-10-09 07:45:00;96;18;28;54;111
2019-10-09 08:00:00;71;14;28;51;61
2019-10-09 08:15:00;86;23;23;49;63
2019-10-09 08:30:00;52;17;29;40;68
2019-10-09 08:45:00;59;26;26;43;72
2019-10-09 09:00:00;53;21;21;38;67
2019-10-09 09:15:00;46;28;25;30;70
2019-10-09 09:30:00;57;33;30;43;57
2019-10-09 09:45:00;44;20;21;34;68
2019-10-09 10:00:00;36;19;22;24;45
2019-10-09 10:15:00;53;21;29;33;63
2019-10-09 10:30:00;61;33;26;30;68
2019-10-09 10:45:00;58;18;29;38;79
2019-10-09 11:00:00;47;19;23;28;68
2019-10-09 11:15:00;49;25;28;25;70
2019-10-09 11:30:00;57;23;22;34;68
2019-10-09 11:45:00;49;20;30;34;92
2019-10-09 12:00:00;58;14;24;29;93
2019-10-09 12:15:00;48;5;23;34;78
2019-10-09 12:30:00;76;12;19;35;62
2019-10-09 12:45:00;60;13;28;43;84
2019-10-09 13:00:00;57;5;31;32;73
2019-10-09 13:15:00;58;19;39;35;71
2019-10-09 13:30:00;68;10;23;34;68
2019-10-09 13:45:00;58;17;29;40;53
2019-10-09 14:00:00;83;19;20;42;70
2019-10-09 14:15:00;48;10;15;19;71
2019-10-09 14:30:00;57;8;20;19;67
2019-10-09 14:45:00;60;10;14;26;79
2019-10-09 15:00:00;59;13;25;29;95
2019-10-09 15:15:00;69;16;22;25;73
2019-10-09 15:30:00;68;13;21;29;82
2019-10-09 15:45:00;62;12;22;42;87
2019-10-09 16:00:00;71;14;22;28;105
2019-10-09 16:15:00;55;13;24;26;84
2019-10-09 16:30:00;62;11;25;43;98
2019-10-09 16:45:00;61;12;31;37;101
2019-10-09 17:00:00;66;12;21;25;87
2019-10-09 17:15:00;52;8;20;48;119
2019-10-09 17:30:00;50;17;22;29;88
2019-10-09 17:45:00;51;19;26;42;98
2019-10-09 18:00:00;46;12;20;24;88
2019-10-09 18:15:00;50;10;19;23;66
2019-10-09 18:30:00;34;12;19;20;77
2019-10-09 18:45:00;41;15;16;21;69
2019-10-09 19:00:00;41;20;13;23;54
2019-10-09 19:15:00;59;29;10;17;54
2019-10-09 19:30:00;45;15;11;19;41
2019-10-09 19:45:00;27;7;13;16;36
2019-10-09 20:00:00;29;5;5;12;27
2019-10-09 20:15:00;19;5;6;12;27
2019-10-09 20:30:00;20;6;10;12;32
2019-10-09 20:45:00;17;3;10;11;33
2019-10-09 21:00:00;26;3;5;18;18
2019-10-09 21:15:00;24;4;6;9;21
2019-10-09 21:30:00;18;2;7;8;15
2019-10-09 21:45:00;25;0;6;9;21
2019-10-09 22:00:00;21;3;5;9;23
2019-10-09 22:15:00;20;0;6;11;20
2019-10-09 22:30:00;17;0;6;12;13
2019-10-09 22:45:00;20;0;1;18;10
2019-10-09 23:00:00;22;3;5;9;12
2019-10-09 23:15:00;11;2;15;15;34
2019-10-09 23:30:00;6;1;1;1;6
2019-10-09 23:45:00;8;1;3;1;9
