DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-03-19 00:00:00;2;0;0;0;0;0;0;0;0
2020-03-19 00:15:00;0;0;0;0;0;0;0;0;0
2020-03-19 00:30:00;1;0;0;0;0;0;0;0;0
2020-03-19 00:45:00;0;0;0;0;0;0;0;0;0
2020-03-19 01:00:00;1;0;0;0;0;0;0;0;0
2020-03-19 01:15:00;0;0;0;0;0;0;0;0;0
2020-03-19 01:30:00;0;0;0;0;0;0;0;0;0
2020-03-19 01:45:00;0;0;0;0;0;0;0;0;0
2020-03-19 02:00:00;0;1;0;0;0;0;0;0;0
2020-03-19 02:15:00;0;0;1;0;0;0;0;0;0
2020-03-19 02:30:00;0;0;1;0;0;0;0;0;0
2020-03-19 02:45:00;0;0;0;0;0;0;0;0;0
2020-03-19 03:00:00;0;0;0;0;0;0;0;0;0
2020-03-19 03:15:00;1;0;0;0;0;0;0;0;0
2020-03-19 03:30:00;0;0;0;0;0;0;0;0;0
2020-03-19 03:45:00;0;0;0;0;0;0;0;0;0
2020-03-19 04:00:00;0;0;0;0;0;0;0;0;0
2020-03-19 04:15:00;0;0;0;0;0;0;0;0;0
2020-03-19 04:30:00;1;0;0;0;0;0;0;0;0
2020-03-19 04:45:00;2;0;2;0;0;0;0;0;0
2020-03-19 05:00:00;0;0;1;0;0;0;0;0;0
2020-03-19 05:15:00;1;1;5;0;0;0;0;0;0
2020-03-19 05:30:00;2;2;3;0;0;0;1;0;0
2020-03-19 05:45:00;7;0;2;1;0;0;0;4;0
2020-03-19 06:00:00;3;2;3;0;0;0;0;0;0
2020-03-19 06:15:00;1;0;4;0;0;0;0;0;0
2020-03-19 06:30:00;1;2;6;1;0;0;1;0;0
2020-03-19 06:45:00;9;4;12;2;1;0;1;0;1
2020-03-19 07:00:00;6;1;2;0;0;0;0;2;0
2020-03-19 07:15:00;9;2;6;2;0;2;0;2;0
2020-03-19 07:30:00;9;3;2;7;0;1;0;2;0
2020-03-19 07:45:00;12;1;3;3;0;2;0;0;0
2020-03-19 08:00:00;11;10;9;2;3;0;3;1;0
2020-03-19 08:15:00;12;2;2;3;2;1;0;0;3
2020-03-19 08:30:00;22;4;3;1;3;1;1;1;3
2020-03-19 08:45:00;32;5;10;6;1;1;3;1;0
2020-03-19 09:00:00;28;4;8;5;1;0;1;3;0
2020-03-19 09:15:00;16;5;14;3;3;1;4;0;0
