DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-09-24 00:00:00;7;7;4;7;6;0;0;0;0;0
2019-09-24 00:15:00;12;8;2;2;1;0;0;0;0;0
2019-09-24 00:30:00;10;9;1;9;8;0;0;0;0;0
2019-09-24 00:45:00;6;4;1;5;3;0;0;0;0;0
2019-09-24 01:00:00;4;6;1;8;4;0;0;0;0;0
2019-09-24 01:15:00;3;4;1;5;5;0;0;0;0;0
2019-09-24 01:30:00;4;6;1;7;4;1;0;0;0;0
2019-09-24 01:45:00;8;3;0;9;4;0;0;0;0;0
2019-09-24 02:00:00;5;8;0;8;4;0;0;0;0;0
2019-09-24 02:15:00;5;7;1;2;0;0;0;0;0;0
2019-09-24 02:30:00;10;3;0;6;6;0;0;0;0;0
2019-09-24 02:45:00;9;5;0;3;3;0;0;0;0;0
2019-09-24 03:00:00;2;1;0;11;4;0;0;0;0;0
2019-09-24 03:15:00;8;1;0;3;2;0;0;0;0;0
2019-09-24 03:30:00;4;4;1;6;2;0;0;0;0;0
2019-09-24 03:45:00;10;2;0;5;1;0;0;0;0;0
2019-09-24 04:00:00;13;2;0;4;4;0;0;0;0;0
2019-09-24 04:15:00;4;4;2;10;5;0;0;0;0;0
2019-09-24 04:30:00;12;7;0;10;5;1;0;0;0;0
2019-09-24 04:45:00;16;12;1;22;12;0;0;0;0;0
2019-09-24 05:00:00;21;10;1;29;11;1;0;0;0;0
2019-09-24 05:15:00;29;16;0;45;11;1;0;0;0;0
2019-09-24 05:30:00;48;17;0;48;24;0;0;0;0;0
2019-09-24 05:45:00;56;24;2;66;29;0;0;0;0;0
2019-09-24 06:00:00;54;34;3;55;34;1;0;0;0;0
2019-09-24 06:15:00;68;54;1;104;32;2;0;0;0;0
2019-09-24 06:30:00;99;56;1;110;64;0;0;0;0;0
2019-09-24 06:45:00;130;68;0;138;58;2;1;0;0;0
2019-09-24 07:00:00;90;54;254;133;90;5;0;0;0;0
2019-09-24 07:15:00;108;68;1;142;100;1;0;0;0;0
2019-09-24 07:30:00;112;67;0;155;91;5;0;0;0;0
2019-09-24 07:45:00;119;63;0;137;87;8;1;0;0;0
2019-09-24 08:00:00;103;87;2;112;66;4;0;0;0;0
2019-09-24 08:15:00;104;65;6;96;52;6;0;0;0;0
