DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-09-03 00:00:00;5;4;1;13;9;1;0;0;0;0
2019-09-03 00:15:00;6;5;0;4;4;0;0;0;0;0
2019-09-03 00:30:00;3;4;0;5;3;0;0;0;0;0
2019-09-03 00:45:00;5;2;0;4;2;0;0;0;0;0
2019-09-03 01:00:00;7;6;1;6;4;0;0;0;0;0
2019-09-03 01:15:00;6;5;1;5;2;0;0;0;0;0
2019-09-03 01:30:00;4;3;0;6;0;0;0;0;0;0
2019-09-03 01:45:00;6;4;0;8;3;0;0;0;0;0
2019-09-03 02:00:00;3;5;0;6;4;1;0;0;0;0
2019-09-03 02:15:00;2;3;0;4;2;0;0;0;0;0
2019-09-03 02:30:00;7;0;0;1;2;1;0;0;0;0
2019-09-03 02:45:00;3;7;4;4;4;0;0;0;0;0
2019-09-03 03:00:00;6;6;0;9;3;0;0;0;0;0
2019-09-03 03:15:00;6;6;1;10;6;1;0;0;0;0
2019-09-03 03:30:00;7;5;0;7;2;0;0;0;0;0
2019-09-03 03:45:00;8;5;0;2;2;0;0;0;0;0
2019-09-03 04:00:00;10;4;0;5;8;1;0;0;0;0
2019-09-03 04:15:00;8;5;0;6;2;0;0;0;0;0
2019-09-03 04:30:00;9;9;0;8;1;1;0;0;0;0
2019-09-03 04:45:00;13;10;1;14;11;0;0;0;0;0
2019-09-03 05:00:00;14;13;0;22;13;2;0;0;0;0
2019-09-03 05:15:00;30;17;0;38;15;0;0;0;0;0
2019-09-03 05:30:00;35;14;2;43;22;0;0;0;0;0
2019-09-03 05:45:00;46;20;0;68;30;2;0;0;0;0
2019-09-03 06:00:00;43;28;5;56;34;0;0;0;0;0
2019-09-03 06:15:00;73;48;0;71;33;3;0;0;0;0
2019-09-03 06:30:00;113;64;1;78;44;510;0;0;0;0
2019-09-03 06:45:00;125;75;3;95;40;4;0;0;0;0
2019-09-03 07:00:00;109;64;1;115;66;5;0;0;0;0
2019-09-03 07:15:00;119;75;1;100;67;5;5;0;0;0
2019-09-03 07:30:00;103;72;1;108;68;5;0;0;0;0
2019-09-03 07:45:00;110;62;0;100;63;7;19;0;0;0
