DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-04-18 00:00:00;3;3;0;3;1;0;3;0;0
2020-04-18 00:15:00;2;4;2;5;2;3;1;1;1
2020-04-18 00:30:00;2;1;2;3;0;7;0;0;0
2020-04-18 00:45:00;7;1;3;3;0;1;2;1;1
2020-04-18 01:00:00;1;1;2;2;0;3;3;0;0
2020-04-18 01:15:00;1;3;1;1;0;4;2;1;1
2020-04-18 01:30:00;1;2;3;0;0;1;2;0;0
2020-04-18 01:45:00;0;0;0;0;0;4;2;0;0
2020-04-18 02:00:00;1;3;3;1;1;1;1;1;1
2020-04-18 02:15:00;0;2;1;2;1;2;0;0;0
2020-04-18 02:30:00;1;1;0;2;1;2;1;1;1
2020-04-18 02:45:00;1;0;0;0;0;2;1;0;0
2020-04-18 03:00:00;2;4;0;2;0;0;0;0;0
2020-04-18 03:15:00;1;0;0;0;1;0;0;1;1
2020-04-18 03:30:00;2;3;2;1;0;1;1;0;0
2020-04-18 03:45:00;0;1;0;3;0;3;2;0;0
2020-04-18 04:00:00;2;2;0;0;0;1;2;0;0
2020-04-18 04:15:00;2;2;0;2;0;0;3;2;2
2020-04-18 04:30:00;4;1;1;3;3;1;2;2;2
2020-04-18 04:45:00;3;1;0;5;5;5;1;1;1
2020-04-18 05:00:00;6;5;1;4;2;4;3;1;1
2020-04-18 05:15:00;11;0;1;5;2;6;6;0;0
2020-04-18 05:30:00;11;4;3;8;3;14;9;0;0
2020-04-18 05:45:00;6;4;3;11;4;12;9;4;4
2020-04-18 06:00:00;15;3;3;17;2;8;11;3;3
2020-04-18 06:15:00;8;2;0;12;6;8;8;3;3
2020-04-18 06:30:00;16;2;4;12;7;23;16;4;4
2020-04-18 06:45:00;18;9;3;15;1;17;13;5;5
2020-04-18 07:00:00;17;6;5;13;4;12;12;1;1
2020-04-18 07:15:00;21;3;4;16;5;10;11;0;0
2020-04-18 07:30:00;9;2;5;15;3;15;10;3;3
2020-04-18 07:45:00;24;6;7;16;3;13;17;4;4
2020-04-18 08:00:00;19;8;11;12;5;15;17;7;7
2020-04-18 08:15:00;27;11;8;19;8;11;13;4;4
2020-04-18 08:30:00;31;7;9;18;7;17;20;3;3
2020-04-18 08:45:00;34;13;16;16;11;18;17;4;4
2020-04-18 09:00:00;31;7;6;24;10;17;26;4;4
2020-04-18 09:15:00;37;17;9;23;11;22;27;4;4
2020-04-18 09:30:00;30;13;11;30;14;29;27;5;5
2020-04-18 09:45:00;47;22;11;16;11;32;32;5;5
2020-04-18 10:00:00;44;22;18;28;19;23;27;3;4
2020-04-18 10:15:00;36;16;13;27;21;28;30;6;5
2020-04-18 10:30:00;51;15;12;27;17;19;31;5;5
2020-04-18 10:45:00;46;18;20;29;19;28;31;9;9
2020-04-18 11:00:00;56;7;18;33;17;32;33;7;7
2020-04-18 11:15:00;45;0;29;24;23;46;26;6;7
2020-04-18 11:30:00;44;19;19;38;22;32;37;7;7
2020-04-18 11:45:00;33;24;15;41;27;34;29;12;11
2020-04-18 12:00:00;39;23;21;32;22;41;32;5;5
2020-04-18 12:15:00;39;24;18;28;25;42;37;5;5
2020-04-18 12:30:00;46;23;17;35;24;31;32;5;5
2020-04-18 12:45:00;42;24;22;33;19;34;36;9;9
2020-04-18 13:00:00;50;27;16;36;27;39;37;5;5
2020-04-18 13:15:00;50;24;15;32;21;33;37;5;5
2020-04-18 13:30:00;49;24;21;33;28;32;37;6;6
2020-04-18 13:45:00;42;26;15;26;21;34;39;7;7
2020-04-18 14:00:00;41;19;17;35;24;34;37;7;7
2020-04-18 14:15:00;47;22;18;40;26;27;38;3;3
2020-04-18 14:30:00;50;14;9;32;16;43;39;11;11
2020-04-18 14:45:00;35;21;11;29;22;34;27;12;12
2020-04-18 15:00:00;37;22;20;34;25;34;37;4;4
2020-04-18 15:15:00;52;24;13;29;21;28;25;6;5
2020-04-18 15:30:00;45;26;17;27;17;26;26;6;6
2020-04-18 15:45:00;31;17;17;29;19;31;27;4;4
2020-04-18 16:00:00;45;29;26;27;18;33;40;5;5
2020-04-18 16:15:00;35;16;11;26;27;33;35;7;7
2020-04-18 16:30:00;36;22;19;39;25;34;40;7;7
2020-04-18 16:45:00;41;17;16;25;14;37;31;12;12
2020-04-18 17:00:00;38;21;17;23;15;31;32;2;2
2020-04-18 17:15:00;29;24;12;28;22;30;30;4;4
2020-04-18 17:30:00;45;18;12;26;24;34;34;4;4
2020-04-18 17:45:00;24;15;16;24;15;28;31;5;5
2020-04-18 18:00:00;33;19;12;19;11;25;23;1;1
2020-04-18 18:15:00;23;20;9;22;15;40;22;6;6
2020-04-18 18:30:00;33;13;17;22;12;29;24;2;2
2020-04-18 18:45:00;33;12;13;24;15;24;23;5;5
2020-04-18 19:00:00;27;10;13;19;17;27;21;1;1
2020-04-18 19:15:00;27;14;12;22;10;25;23;3;3
2020-04-18 19:30:00;36;17;15;18;7;29;21;4;4
2020-04-18 19:45:00;25;15;11;15;8;15;26;2;2
2020-04-18 20:00:00;18;14;10;14;8;23;20;3;3
2020-04-18 20:15:00;17;5;8;17;7;18;14;4;4
2020-04-18 20:30:00;17;5;3;13;3;14;14;2;2
2020-04-18 20:45:00;18;6;4;12;13;19;10;0;0
2020-04-18 21:00:00;13;4;2;6;5;18;7;2;2
2020-04-18 21:15:00;12;7;2;10;3;8;8;3;3
2020-04-18 21:30:00;9;4;6;7;5;5;6;1;1
2020-04-18 21:45:00;8;2;4;9;5;14;8;3;3
2020-04-18 22:00:00;5;4;6;4;2;10;3;0;0
2020-04-18 22:15:00;10;5;2;5;2;11;5;7;7
2020-04-18 22:30:00;6;0;1;6;1;6;3;2;2
2020-04-18 22:45:00;9;1;0;6;1;4;3;1;1
2020-04-18 23:00:00;5;1;1;3;3;8;5;1;1
2020-04-18 23:15:00;5;3;1;3;1;2;2;3;3
2020-04-18 23:30:00;6;4;1;5;0;4;6;1;1
2020-04-18 23:45:00;4;2;2;4;1;6;2;0;0
