DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-11-18 00:00:00;6;5;5;3;0;7;2;0;0;0;0
2019-11-18 00:15:00;2;3;1;1;0;7;1;0;0;0;0
2019-11-18 00:30:00;12;3;0;2;0;6;3;0;0;0;0
2019-11-18 00:45:00;7;2;0;3;0;4;1;0;0;0;0
2019-11-18 01:00:00;9;7;3;1;0;5;0;0;0;0;0
2019-11-18 01:15:00;7;2;1;1;0;0;3;0;0;0;0
2019-11-18 01:30:00;1;2;0;1;0;2;0;0;0;0;0
2019-11-18 01:45:00;6;2;1;0;0;6;1;0;0;0;0
2019-11-18 02:00:00;6;2;2;1;0;2;1;0;0;0;0
2019-11-18 02:15:00;6;2;1;1;0;2;0;0;0;0;0
2019-11-18 02:30:00;3;3;1;1;0;5;0;0;0;0;0
2019-11-18 02:45:00;11;5;2;0;0;4;0;0;0;0;0
2019-11-18 03:00:00;5;4;0;1;0;3;2;0;0;0;0
2019-11-18 03:15:00;4;3;2;3;0;2;0;0;0;0;0
2019-11-18 03:30:00;4;3;0;0;0;5;1;0;0;0;0
2019-11-18 03:45:00;4;2;0;0;0;9;0;0;0;0;0
2019-11-18 04:00:00;11;8;1;2;0;8;1;0;0;0;0
2019-11-18 04:15:00;12;5;4;4;0;7;5;0;0;0;0
2019-11-18 04:30:00;23;11;4;4;0;16;5;0;0;0;0
2019-11-18 04:45:00;27;17;3;5;0;35;6;0;0;0;0
2019-11-18 05:00:00;34;29;4;13;0;87;6;0;0;0;0
2019-11-18 05:15:00;51;42;3;24;0;164;10;0;0;0;0
2019-11-18 05:30:00;57;44;1;30;0;167;15;0;0;0;0
2019-11-18 05:45:00;61;61;10;16;0;192;11;0;0;0;0
2019-11-18 06:00:00;87;77;17;21;0;178;6;0;0;0;0
2019-11-18 06:15:00;67;81;7;24;0;176;16;5;0;0;0
2019-11-18 06:30:00;79;96;7;29;0;143;18;0;0;0;0
2019-11-18 06:45:00;84;97;18;40;0;151;17;0;0;0;0
2019-11-18 07:00:00;58;67;9;44;0;139;22;0;3;0;0
2019-11-18 07:15:00;84;86;12;67;0;116;21;0;0;0;0
2019-11-18 07:30:00;91;85;17;65;0;101;25;0;0;0;0
2019-11-18 07:45:00;97;99;17;74;0;129;21;0;0;9;0
2019-11-18 08:00:00;80;88;21;60;0;98;25;0;2;0;0
2019-11-18 08:15:00;80;78;23;64;0;136;29;0;1;0;0
2019-11-18 08:30:00;96;87;22;49;0;137;27;2;30;0;0
2019-11-18 08:45:00;90;78;23;58;0;124;28;0;2;0;0
2019-11-18 09:00:00;87;83;24;62;0;121;18;0;0;0;0
2019-11-18 09:15:00;79;94;25;44;0;127;26;0;10;0;0
2019-11-18 09:30:00;88;99;24;61;0;120;28;0;0;1;0
2019-11-18 09:45:00;106;95;25;51;0;127;16;0;0;0;0
2019-11-18 10:00:00;88;87;23;43;0;133;22;0;0;0;0
2019-11-18 10:15:00;93;95;22;47;0;124;30;0;0;0;0
2019-11-18 10:30:00;89;85;44;51;0;118;18;2;0;0;0
2019-11-18 10:45:00;101;98;32;52;0;117;25;0;0;0;0
2019-11-18 11:00:00;107;99;27;37;0;118;20;0;0;0;0
2019-11-18 11:15:00;94;108;35;41;0;100;18;1;0;0;1
