DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-08-18 00:00:00;6;5;0;5;4;1;0;0;0;0
2020-08-18 00:15:00;4;2;0;6;3;0;0;0;0;0
2020-08-18 00:30:00;7;4;0;5;5;2;0;0;0;0
2020-08-18 00:45:00;6;4;1;10;3;0;0;0;0;0
2020-08-18 01:00:00;6;4;0;4;4;0;0;0;0;0
2020-08-18 01:15:00;7;2;0;3;1;0;0;0;0;0
2020-08-18 01:30:00;2;3;0;3;1;0;0;0;0;0
2020-08-18 01:45:00;5;2;0;6;4;0;0;0;0;0
2020-08-18 02:00:00;4;3;0;4;1;0;0;0;0;0
2020-08-18 02:15:00;3;5;1;4;4;0;0;0;0;0
2020-08-18 02:30:00;12;5;0;2;2;0;0;0;0;0
2020-08-18 02:45:00;6;7;1;6;5;0;0;0;0;0
2020-08-18 03:00:00;8;5;1;6;3;3;0;0;0;0
2020-08-18 03:15:00;5;3;0;6;2;1;0;0;0;0
2020-08-18 03:30:00;14;9;2;9;2;1;0;0;0;0
2020-08-18 03:45:00;6;2;0;2;2;0;0;0;0;0
2020-08-18 04:00:00;13;6;0;4;3;1;0;0;0;0
2020-08-18 04:15:00;4;1;0;8;4;0;0;0;0;0
2020-08-18 04:30:00;7;3;0;6;1;0;0;0;0;0
2020-08-18 04:45:00;17;12;3;7;6;1;0;0;0;0
2020-08-18 05:00:00;18;8;0;19;11;1;0;0;0;0
2020-08-18 05:15:00;37;18;0;24;9;0;0;0;0;0
2020-08-18 05:30:00;34;19;0;41;15;1;0;0;0;0
2020-08-18 05:45:00;51;28;0;43;22;0;0;0;0;0
2020-08-18 06:00:00;50;22;5;46;22;1;0;0;0;0
2020-08-18 06:15:00;49;23;1;57;21;2;0;0;0;0
2020-08-18 06:30:00;79;42;0;68;28;1;0;0;0;0
2020-08-18 06:45:00;98;52;1;60;39;3;0;0;0;0
2020-08-18 07:00:00;73;50;0;88;52;3;0;0;0;0
2020-08-18 07:15:00;97;60;0;66;39;3;0;0;0;0
2020-08-18 07:30:00;86;36;0;93;48;4;1;0;0;0
2020-08-18 07:45:00;98;59;1;73;37;5;0;0;0;0
2020-08-18 08:00:00;75;62;8;65;55;6;2;0;0;0
2020-08-18 08:15:00;72;72;0;60;56;9;0;0;0;0
2020-08-18 08:30:00;74;54;0;76;39;4;0;0;0;0
2020-08-18 08:45:00;92;60;2;68;40;4;1;0;0;0
2020-08-18 09:00:00;58;68;8;69;41;5;0;0;0;0
2020-08-18 09:15:00;72;47;3;104;54;8;0;0;0;0
2020-08-18 09:30:00;87;57;5;99;56;5;7;0;0;0
2020-08-18 09:45:00;96;49;2;101;48;8;0;0;0;0
2020-08-18 10:00:00;86;51;1;87;55;9;0;0;0;0
2020-08-18 10:15:00;74;54;2;87;53;8;0;0;0;0
2020-08-18 10:30:00;87;62;1;104;57;10;0;0;0;0
2020-08-18 10:45:00;92;68;2;102;55;8;1;0;0;0
2020-08-18 11:00:00;96;75;4;110;50;8;0;0;0;0
2020-08-18 11:15:00;100;65;4;107;57;7;2;0;0;0
2020-08-18 11:30:00;94;72;10;105;60;6;3;0;0;0
2020-08-18 11:45:00;100;60;8;81;45;14;4;0;0;0
2020-08-18 12:00:00;91;68;11;105;55;11;2;0;0;0
2020-08-18 12:15:00;86;72;5;108;60;10;0;0;0;0
2020-08-18 12:30:00;90;59;7;87;50;7;3;0;0;0
2020-08-18 12:45:00;93;73;8;78;43;9;1;0;0;0
2020-08-18 13:00:00;86;69;8;98;50;9;0;0;0;0
2020-08-18 13:15:00;101;73;5;102;61;7;0;0;0;0
2020-08-18 13:30:00;90;72;11;338;72;8;0;0;0;0
2020-08-18 13:45:00;99;73;4;94;55;6;4;0;0;0
2020-08-18 14:00:00;95;57;4;102;60;6;1;0;0;0
2020-08-18 14:15:00;111;76;6;122;56;11;1;0;0;0
2020-08-18 14:30:00;98;69;6;98;60;8;4;0;0;0
2020-08-18 14:45:00;96;62;3;104;70;8;0;0;0;0
2020-08-18 15:00:00;92;67;259;100;73;9;0;0;0;0
2020-08-18 15:15:00;94;65;1;108;52;8;0;0;0;0
2020-08-18 15:30:00;102;62;2;122;69;7;0;0;0;0
2020-08-18 15:45:00;100;64;0;97;68;8;3;0;0;0
2020-08-18 16:00:00;98;61;9;139;77;9;1;0;0;0
2020-08-18 16:15:00;103;73;4;117;72;8;0;0;0;0
2020-08-18 16:30:00;103;56;2;100;68;15;0;0;0;0
2020-08-18 16:45:00;108;64;3;106;66;5;0;0;0;0
2020-08-18 17:00:00;98;60;4;123;66;6;0;0;0;0
2020-08-18 17:15:00;107;39;2;106;53;8;0;0;0;0
2020-08-18 17:30:00;87;69;5;93;59;6;3;0;0;0
2020-08-18 17:45:00;83;61;3;102;31;4;0;0;0;0
2020-08-18 18:00:00;62;46;2;95;49;5;0;0;0;0
2020-08-18 18:15:00;84;35;0;64;39;5;0;0;0;0
2020-08-18 18:30:00;59;32;0;73;40;4;7;0;0;0
2020-08-18 18:45:00;66;33;0;44;23;1;4;0;0;0
2020-08-18 19:00:00;51;28;0;55;30;3;3;0;0;0
2020-08-18 19:15:00;51;28;0;38;22;1;8;0;0;0
2020-08-18 19:30:00;38;24;0;52;16;0;0;0;0;0
2020-08-18 19:45:00;34;23;0;35;15;4;0;0;0;0
2020-08-18 20:00:00;36;13;0;46;17;0;0;0;0;0
2020-08-18 20:15:00;34;22;0;26;12;2;1;0;0;0
2020-08-18 20:30:00;33;15;1;46;14;254;0;0;0;0
2020-08-18 20:45:00;44;25;1;41;14;0;0;0;0;0
2020-08-18 21:00:00;28;12;0;33;8;0;0;0;0;0
2020-08-18 21:15:00;42;20;2;30;7;1;0;0;0;0
2020-08-18 21:30:00;27;18;1;33;13;0;0;0;0;0
2020-08-18 21:45:00;18;5;1;11;11;0;0;0;0;0
2020-08-18 22:00:00;24;12;3;19;8;0;0;0;0;0
2020-08-18 22:15:00;17;12;1;20;10;0;0;0;0;0
2020-08-18 22:30:00;18;9;1;7;6;0;0;0;0;0
2020-08-18 22:45:00;8;5;0;19;8;0;0;0;0;0
2020-08-18 23:00:00;7;13;0;20;6;1;0;0;0;0
2020-08-18 23:15:00;13;6;1;13;3;0;0;0;0;0
2020-08-18 23:30:00;9;3;0;8;5;0;0;0;0;0
