DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-06-20 00:00:00;1;11;4;18;11;0;1;1;0;0;0;0;0
2020-06-20 00:15:00;2;24;11;22;7;1;0;3;0;0;0;0;0
2020-06-20 00:30:00;1;13;6;18;8;0;1;3;0;0;0;0;0
2020-06-20 00:45:00;1;8;11;15;7;1;0;1;0;0;0;0;0
2020-06-20 01:00:00;0;6;5;26;6;2;1;1;0;0;0;0;0
2020-06-20 01:15:00;0;13;6;12;8;0;1;1;0;0;0;0;0
2020-06-20 01:30:00;0;15;3;10;10;2;2;4;0;0;0;0;0
2020-06-20 01:45:00;0;10;5;9;1;0;0;0;0;0;0;0;0
2020-06-20 02:00:00;1;15;5;7;3;0;1;1;0;0;0;0;0
2020-06-20 02:15:00;0;12;3;10;5;2;0;1;0;0;0;0;0
2020-06-20 02:30:00;0;8;4;8;3;0;0;1;0;0;0;0;0
2020-06-20 02:45:00;0;6;2;9;4;0;0;0;0;0;0;0;0
2020-06-20 03:00:00;0;10;6;9;4;0;0;0;0;0;0;0;0
2020-06-20 03:15:00;0;2;0;10;6;0;1;1;0;0;0;0;0
2020-06-20 03:30:00;0;11;2;6;2;0;0;0;0;0;0;0;0
2020-06-20 03:45:00;0;5;1;9;3;0;0;0;0;0;0;0;0
2020-06-20 04:00:00;0;7;1;7;1;0;0;0;0;0;0;0;0
2020-06-20 04:15:00;1;10;1;4;5;0;1;1;0;0;0;0;0
2020-06-20 04:30:00;1;4;2;4;4;1;0;0;0;0;0;0;0
2020-06-20 04:45:00;1;8;6;9;4;1;0;0;0;0;0;0;0
2020-06-20 05:00:00;0;8;6;11;5;0;0;1;0;0;0;0;0
2020-06-20 05:15:00;1;17;5;22;7;1;0;1;0;0;0;0;0
2020-06-20 05:30:00;4;25;16;24;7;1;0;2;0;0;0;0;0
2020-06-20 05:45:00;8;35;15;18;3;6;2;5;0;0;0;0;0
2020-06-20 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-20 06:15:00;2;24;12;19;16;5;6;8;0;0;0;0;0
2020-06-20 06:30:00;8;27;11;20;7;4;1;7;0;0;0;0;0
2020-06-20 06:45:00;9;19;9;23;7;14;4;8;0;0;0;0;0
2020-06-20 07:00:00;25;28;15;19;6;27;9;11;0;0;0;0;0
2020-06-20 07:15:00;35;27;18;27;12;26;3;7;0;0;3;0;0
2020-06-20 07:30:00;26;35;28;25;15;27;10;11;1;0;5;0;0
2020-06-20 07:45:00;25;29;20;25;16;22;10;19;5;0;0;0;0
2020-06-20 08:00:00;21;42;16;29;16;23;4;14;0;0;0;0;0
2020-06-20 08:15:00;21;33;24;38;18;12;8;17;6;0;1;0;0
2020-06-20 08:30:00;29;39;23;36;24;18;13;21;4;0;6;0;0
2020-06-20 08:45:00;26;51;44;38;23;13;30;23;5;0;6;0;0
2020-06-20 09:15:00;43;53;43;68;40;21;16;24;9;0;2;0;0
2020-06-20 09:30:00;40;55;52;66;40;18;24;23;4;0;10;0;0
2020-06-20 09:45:00;44;59;47;52;38;20;21;35;6;2;9;0;0
2020-06-20 10:00:00;43;79;57;65;40;18;34;37;1;0;16;0;0
2020-06-20 10:15:00;37;61;56;64;34;16;28;33;7;0;18;0;0
2020-06-20 10:45:00;36;91;69;74;50;21;23;44;13;0;6;0;4
2020-06-20 11:00:00;39;75;74;79;55;24;34;41;8;2;2;0;0
2020-06-20 11:15:00;39;80;82;79;57;30;32;50;0;0;5;0;3
2020-06-20 11:30:00;40;59;65;81;57;24;37;44;4;0;0;0;2
2020-06-20 11:45:00;40;81;61;87;61;19;32;44;0;0;14;1;0
2020-06-20 12:00:00;44;61;73;82;55;19;21;38;9;2;0;0;0
2020-06-20 12:15:00;52;65;67;71;66;23;30;36;5;0;3;0;0
2020-06-20 12:30:00;47;84;71;83;62;20;32;54;35;0;9;0;0
2020-06-20 12:45:00;35;84;73;94;57;22;29;39;13;4;2;2;0
2020-06-20 13:00:00;42;74;73;86;65;31;35;50;2;0;17;10;0
2020-06-20 13:15:00;40;82;91;74;64;20;58;57;3;0;8;0;0
2020-06-20 13:30:00;29;89;83;80;68;26;45;63;8;0;4;0;0
2020-06-20 13:45:00;33;78;78;102;66;19;44;51;12;0;0;0;0
2020-06-20 14:00:00;40;77;82;100;75;26;17;49;4;0;0;0;0
2020-06-20 14:15:00;30;76;63;100;72;32;35;34;2;3;9;3;0
2020-06-20 14:30:00;38;86;84;96;64;21;30;43;7;0;9;0;0
2020-06-20 14:45:00;25;88;67;83;72;25;37;37;2;0;8;0;0
2020-06-20 15:00:00;45;66;74;96;61;20;20;40;12;0;4;0;0
2020-06-20 15:15:00;33;88;85;72;70;20;34;33;19;4;14;0;0
2020-06-20 15:30:00;29;83;74;95;65;27;29;37;3;0;9;0;0
2020-06-20 15:45:00;35;75;74;87;64;34;26;31;68;4;4;0;0
2020-06-20 16:00:00;45;80;77;73;75;30;21;36;7;0;10;0;0
2020-06-20 16:15:00;33;84;69;75;53;16;31;31;1;0;9;0;0
2020-06-20 16:30:00;24;77;72;79;54;9;32;35;13;0;0;0;0
2020-06-20 16:45:00;32;71;65;77;48;17;24;36;13;0;0;0;0
2020-06-20 17:00:00;34;81;62;82;58;26;27;35;14;0;4;0;0
2020-06-20 17:15:00;24;80;78;80;53;20;30;27;2;0;6;0;5
2020-06-20 17:30:00;34;89;82;79;55;30;26;43;4;0;1;0;0
2020-06-20 17:45:00;38;79;70;85;67;17;21;31;4;0;11;1;0
2020-06-20 18:00:00;30;85;66;88;55;20;28;32;0;0;1;0;0
2020-06-20 18:15:00;35;87;71;66;36;18;21;36;10;5;4;0;0
2020-06-20 18:30:00;34;65;69;61;35;27;34;38;9;0;6;0;0
2020-06-20 18:45:00;23;66;57;55;48;13;24;29;7;0;7;0;0
2020-06-20 19:00:00;25;67;68;63;38;37;23;38;2;0;15;0;0
2020-06-20 19:15:00;23;46;31;58;41;26;29;41;6;0;4;0;0
2020-06-20 19:30:00;29;63;33;56;52;17;24;33;12;0;9;0;0
2020-06-20 19:45:00;12;60;44;45;30;6;37;34;10;1;2;2;5
2020-06-20 20:00:00;1;53;45;54;33;2;16;21;3;0;2;0;0
2020-06-20 20:15:00;2;51;35;59;33;1;2;4;1;0;0;0;0
2020-06-20 20:30:00;2;60;44;52;34;1;6;6;8;0;0;0;0
2020-06-20 20:45:00;0;38;21;45;34;0;2;5;0;0;0;0;0
2020-06-20 21:00:00;2;41;21;51;25;0;0;1;0;0;0;0;0
2020-06-20 21:15:00;5;52;19;32;23;2;1;3;0;0;0;0;0
2020-06-20 21:30:00;1;31;23;36;23;0;2;5;0;0;0;0;0
2020-06-20 21:45:00;3;33;21;35;24;0;0;1;0;0;0;0;0
2020-06-20 22:00:00;3;44;35;41;14;2;3;5;0;0;0;0;0
2020-06-20 22:15:00;1;31;16;34;16;2;0;3;0;0;0;0;0
2020-06-20 22:30:00;1;27;24;28;17;1;1;2;0;0;0;0;0
2020-06-20 22:45:00;0;27;23;36;10;0;0;0;0;0;0;0;0
2020-06-20 23:00:00;1;31;19;30;13;0;0;1;0;0;0;0;0
2020-06-20 23:15:00;2;32;17;20;14;1;1;0;0;0;0;0;0
2020-06-20 23:30:00;0;25;7;32;9;0;1;0;0;0;0;0;0
