DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-08-15 00:00:00;8;8;6;4;4;10;7;0;0
2019-08-15 00:15:00;5;6;7;8;5;5;9;0;2
2019-08-15 00:30:00;6;5;2;7;3;7;3;0;1
2019-08-15 00:45:00;13;7;4;5;3;5;6;0;3
2019-08-15 01:00:00;9;7;6;15;4;9;2;0;1
2019-08-15 01:15:00;7;4;2;9;2;12;1;0;2
2019-08-15 01:30:00;4;6;2;8;3;6;3;0;1
2019-08-15 01:45:00;4;3;3;8;2;2;2;0;2
2019-08-15 02:00:00;6;3;2;3;3;4;0;0;1
2019-08-15 02:15:00;9;7;0;0;0;4;4;0;3
2019-08-15 02:30:00;2;4;2;3;2;5;1;0;1
2019-08-15 02:45:00;2;2;0;3;2;6;2;0;1
2019-08-15 03:00:00;5;1;0;8;2;4;4;0;0
2019-08-15 03:15:00;7;4;0;3;0;3;5;0;1
2019-08-15 03:30:00;3;2;2;2;1;4;2;0;2
2019-08-15 03:45:00;5;4;0;5;4;3;1;0;1
2019-08-15 04:00:00;7;3;5;1;0;5;1;0;0
2019-08-15 04:15:00;5;0;1;3;0;4;3;0;1
2019-08-15 04:30:00;4;3;1;3;5;4;2;0;0
2019-08-15 04:45:00;3;2;0;7;2;6;0;0;2
2019-08-15 05:00:00;2;3;0;7;1;3;2;0;1
2019-08-15 05:15:00;5;5;2;13;4;5;3;0;1
2019-08-15 05:30:00;6;1;0;9;1;13;6;0;2
2019-08-15 05:45:00;9;5;3;16;3;11;11;0;1
2019-08-15 06:00:00;8;4;2;17;4;7;4;0;0
2019-08-15 06:15:00;9;3;2;9;2;11;4;0;4
2019-08-15 06:30:00;13;4;2;13;1;10;8;0;1
2019-08-15 06:45:00;10;4;1;9;4;6;9;0;0
2019-08-15 07:00:00;13;3;0;22;2;0;1;0;2
2019-08-15 07:15:00;13;5;2;12;4;6;3;0;1
2019-08-15 07:30:00;12;3;0;13;4;9;3;0;2
2019-08-15 07:45:00;14;6;1;12;2;10;5;0;5
2019-08-15 08:00:00;18;7;4;11;4;13;6;0;1
2019-08-15 08:15:00;28;9;4;21;2;15;9;0;4
2019-08-15 08:30:00;18;15;4;13;2;15;12;0;3
2019-08-15 08:45:00;31;12;6;21;5;21;16;0;5
2019-08-15 09:00:00;25;13;2;21;10;17;18;0;2
2019-08-15 09:15:00;39;16;7;30;14;19;16;0;7
2019-08-15 09:30:00;31;19;11;22;10;25;22;0;1
2019-08-15 09:45:00;36;18;5;38;12;30;14;0;4
2019-08-15 10:00:00;43;19;9;22;15;21;10;0;3
2019-08-15 10:15:00;39;14;5;27;15;31;21;0;10
2019-08-15 10:30:00;35;12;8;22;15;21;15;0;6
2019-08-15 10:45:00;32;17;14;36;19;25;17;0;6
2019-08-15 11:00:00;38;24;6;38;14;23;16;0;6
2019-08-15 11:15:00;47;24;15;26;16;23;17;0;5
2019-08-15 11:30:00;36;23;7;32;17;23;17;0;7
2019-08-15 11:45:00;34;19;4;35;15;32;22;0;7
2019-08-15 12:00:00;43;19;2;36;18;24;19;0;12
2019-08-15 12:15:00;41;21;11;25;13;26;14;0;15
2019-08-15 12:30:00;50;23;4;24;23;34;26;0;7
2019-08-15 12:45:00;33;20;3;25;15;33;22;0;13
