DATUM;1(TAFGA);2(TAFBA)
2019-08-17 00:00:00;0;0
2019-08-17 00:15:00;0;0
2019-08-17 00:30:00;0;0
2019-08-17 00:45:00;0;0
2019-08-17 01:00:00;0;0
2019-08-17 01:15:00;0;0
2019-08-17 01:30:00;0;0
2019-08-17 01:45:00;0;0
2019-08-17 02:00:00;0;0
2019-08-17 02:15:00;0;0
2019-08-17 02:30:00;0;0
2019-08-17 02:45:00;0;0
2019-08-17 03:00:00;0;0
2019-08-17 03:15:00;1;0
2019-08-17 03:30:00;0;0
2019-08-17 03:45:00;0;0
2019-08-17 04:00:00;0;0
2019-08-17 04:15:00;0;0
2019-08-17 04:30:00;0;0
2019-08-17 04:45:00;0;0
2019-08-17 05:00:00;0;0
2019-08-17 05:15:00;0;0
2019-08-17 05:30:00;0;0
2019-08-17 05:45:00;0;0
2019-08-17 06:00:00;0;0
2019-08-17 06:15:00;0;0
2019-08-17 06:30:00;0;0
2019-08-17 06:45:00;0;0
2019-08-17 07:00:00;5;1
2019-08-17 07:15:00;0;0
2019-08-17 07:30:00;0;0
2019-08-17 07:45:00;1;0
2019-08-17 08:00:00;2;0
2019-08-17 08:15:00;4;0
2019-08-17 08:30:00;3;9
2019-08-17 08:45:00;6;3
2019-08-17 09:00:00;11;0
2019-08-17 09:15:00;20;5
2019-08-17 09:30:00;17;3
2019-08-17 09:45:00;14;1
2019-08-17 10:00:00;13;0
2019-08-17 10:15:00;19;0
2019-08-17 10:30:00;18;2
2019-08-17 10:45:00;13;4
2019-08-17 11:00:00;21;8
2019-08-17 11:15:00;21;2
2019-08-17 11:30:00;17;0
2019-08-17 11:45:00;22;6
2019-08-17 12:00:00;16;2
2019-08-17 12:15:00;15;1
2019-08-17 12:30:00;17;9
2019-08-17 12:45:00;18;2
2019-08-17 13:00:00;18;0
2019-08-17 13:15:00;19;1
2019-08-17 13:30:00;24;3
2019-08-17 13:45:00;17;1
2019-08-17 14:00:00;15;4
2019-08-17 14:15:00;12;1
2019-08-17 14:30:00;17;5
2019-08-17 14:45:00;14;4
2019-08-17 15:00:00;22;5
2019-08-17 15:15:00;16;2
2019-08-17 15:30:00;12;17
2019-08-17 15:45:00;23;4
2019-08-17 16:00:00;22;0
2019-08-17 16:15:00;19;2
2019-08-17 16:30:00;14;3
2019-08-17 16:45:00;18;18
2019-08-17 17:00:00;17;12
2019-08-17 17:15:00;28;1
2019-08-17 17:30:00;18;5
2019-08-17 17:45:00;17;33
2019-08-17 18:00:00;19;12
2019-08-17 18:15:00;15;8
2019-08-17 18:30:00;19;3
2019-08-17 18:45:00;18;6
2019-08-17 19:00:00;17;7
2019-08-17 19:15:00;14;2
2019-08-17 19:30:00;8;4
2019-08-17 19:45:00;13;9
2019-08-17 20:00:00;12;2
2019-08-17 20:15:00;6;2
2019-08-17 20:30:00;3;2
2019-08-17 20:45:00;0;0
2019-08-17 21:00:00;5;1
2019-08-17 21:15:00;3;1
2019-08-17 21:30:00;2;1
2019-08-17 21:45:00;2;0
2019-08-17 22:00:00;3;1
2019-08-17 22:15:00;1;0
2019-08-17 22:30:00;1;2
2019-08-17 22:45:00;2;1
2019-08-17 23:00:00;1;0
2019-08-17 23:15:00;0;0
2019-08-17 23:30:00;0;0
2019-08-17 23:45:00;0;0
