DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-03-28 00:00:00;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 00:15:00;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 00:30:00;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 00:45:00;0;3;0;3;1;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0
2020-03-28 01:00:00;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 01:15:00;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 01:30:00;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 01:45:00;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:15:00;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:30:00;0;0;0;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-03-28 02:45:00;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:30:00;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:45:00;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:00:00;1;4;0;3;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-28 04:15:00;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:30:00;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:45:00;0;3;0;3;0;0;0;0;0;2;2;0;2;2;0;0;0;0;0;0
2020-03-28 05:00:00;0;3;1;7;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-28 05:15:00;0;5;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 05:30:00;2;15;3;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 05:45:00;2;9;4;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 06:00:00;1;4;1;11;1;0;0;0;0;1;2;0;1;2;0;0;0;0;0;0
2020-03-28 06:15:00;1;9;3;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 06:30:00;1;6;0;7;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-28 06:45:00;3;16;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 07:00:00;4;16;2;9;2;3;2;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-03-28 07:15:00;7;15;3;8;1;3;0;1;1;2;0;1;3;1;0;1;0;0;0;0
2020-03-28 07:30:00;1;22;3;5;3;1;0;2;2;4;0;1;4;0;0;0;0;0;0;0
2020-03-28 07:45:00;4;16;2;7;7;0;0;1;1;2;1;1;2;1;0;0;0;0;0;0
2020-03-28 08:00:00;0;15;3;16;0;1;1;1;2;1;2;1;1;2;0;0;0;0;0;0
2020-03-28 08:15:00;6;12;0;9;4;0;1;0;0;4;0;0;4;0;0;0;0;0;0;0
2020-03-28 08:30:00;6;20;3;14;5;3;0;1;4;6;2;1;6;2;0;0;0;0;0;0
2020-03-28 08:45:00;8;15;5;15;10;3;3;2;2;4;2;1;4;2;0;0;0;0;0;0
2020-03-28 09:00:00;6;18;9;19;16;2;1;1;1;3;0;0;3;0;0;2;0;0;0;0
2020-03-28 09:15:00;3;23;8;21;9;2;0;3;1;2;3;0;2;3;0;3;0;0;0;0
2020-03-28 09:30:00;7;26;4;18;11;2;2;3;1;5;2;0;5;2;0;1;0;0;0;0
2020-03-28 09:45:00;5;28;11;18;10;0;0;0;2;6;1;1;6;1;0;0;0;0;0;0
2020-03-28 10:00:00;7;32;10;23;15;1;2;1;1;3;5;0;3;5;0;1;0;2;0;0
2020-03-28 10:15:00;12;22;1;28;14;1;0;3;2;6;2;0;6;2;1;2;1;23;0;0
2020-03-28 10:30:00;6;32;6;20;16;2;3;2;2;1;2;1;2;2;1;0;1;0;0;0
2020-03-28 10:45:00;11;31;4;22;23;4;0;3;4;3;2;1;3;3;0;0;4;0;0;0
2020-03-28 11:00:00;3;27;8;20;12;2;1;2;1;5;4;0;5;4;0;0;0;1;0;0
2020-03-28 11:15:00;11;22;7;26;17;0;1;1;2;7;4;1;6;3;2;2;8;6;0;0
2020-03-28 11:30:00;5;21;10;21;18;1;1;1;1;10;9;0;10;9;0;2;0;0;0;1
2020-03-28 11:45:00;7;33;9;20;17;1;1;2;2;6;2;1;6;2;2;1;1;2;0;0
2020-03-28 12:00:00;11;24;5;20;15;1;1;1;1;4;1;1;5;0;0;2;2;4;0;0
2020-03-28 12:15:00;5;31;7;19;17;3;1;0;1;3;3;0;3;4;1;4;1;7;0;0
2020-03-28 12:30:00;5;28;4;22;19;0;0;2;4;8;1;3;9;0;1;6;56;0;0;0
2020-03-28 12:45:00;4;37;7;15;18;1;0;0;0;6;3;0;6;2;0;0;0;0;0;0
2020-03-28 13:00:00;8;33;5;20;12;1;1;5;1;6;6;0;6;7;0;1;0;0;0;0
2020-03-28 13:15:00;7;19;4;20;15;3;1;2;1;4;4;0;4;3;0;2;0;0;0;1
2020-03-28 13:30:00;10;28;3;15;18;6;2;2;3;6;3;1;6;4;0;0;0;0;6;0
2020-03-28 13:45:00;11;27;6;24;11;2;1;2;1;2;2;1;2;2;0;5;0;6;0;0
2020-03-28 14:00:00;5;33;4;26;19;0;0;2;2;3;3;0;3;3;0;4;0;16;0;0
2020-03-28 14:15:00;9;25;7;27;17;1;0;4;3;3;3;2;3;3;0;2;0;1;0;0
2020-03-28 14:30:00;8;22;8;31;18;0;1;1;1;9;1;1;8;1;0;10;0;31;0;0
2020-03-28 14:45:00;3;22;8;23;8;0;1;3;1;6;2;0;8;2;6;4;11;3;0;1
2020-03-28 15:00:00;12;26;4;20;11;2;1;1;1;4;0;1;4;1;0;2;0;2;0;0
2020-03-28 15:15:00;5;33;3;19;9;1;1;2;3;3;5;2;3;4;0;2;0;2;0;0
2020-03-28 15:30:00;9;22;5;21;11;0;0;2;2;5;0;2;5;1;3;2;3;4;0;0
2020-03-28 15:45:00;5;21;3;25;8;0;0;2;1;6;2;0;6;2;5;2;2;15;0;0
2020-03-28 16:00:00;3;18;7;17;14;2;1;1;0;6;4;0;6;4;1;2;0;0;0;0
2020-03-28 16:15:00;5;22;5;17;7;3;1;2;0;5;1;0;5;1;2;0;22;0;0;0
2020-03-28 16:30:00;6;23;2;21;14;0;1;1;2;9;1;1;8;1;1;4;12;1;8;2
2020-03-28 16:45:00;7;22;3;13;5;0;1;1;3;3;2;2;4;3;0;0;0;0;0;0
2020-03-28 17:00:00;6;30;4;18;4;0;1;0;1;5;1;1;3;2;0;0;0;0;0;0
2020-03-28 17:15:00;5;23;1;18;8;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-03-28 17:30:00;7;30;6;24;3;0;0;0;1;7;3;1;7;2;0;0;0;0;0;0
2020-03-28 17:45:00;4;19;1;19;9;2;1;0;0;4;2;0;4;2;0;0;0;0;0;0
2020-03-28 18:00:00;5;15;2;19;6;0;0;1;0;4;0;0;4;0;0;0;0;0;0;0
2020-03-28 18:15:00;3;20;3;16;9;1;1;2;0;2;0;0;2;0;1;0;3;0;0;0
2020-03-28 18:30:00;1;21;4;10;4;0;1;0;2;2;2;1;2;2;0;0;0;0;0;0
2020-03-28 18:45:00;1;22;3;10;4;2;0;0;0;1;3;0;1;3;0;0;0;0;0;0
2020-03-28 19:00:00;1;23;2;6;4;1;0;1;1;5;0;0;5;0;0;0;0;0;0;0
2020-03-28 19:15:00;0;18;3;11;3;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-03-28 19:30:00;3;10;0;10;2;0;0;2;0;0;0;0;0;0;0;0;0;7;0;0
2020-03-28 19:45:00;0;12;3;10;5;0;0;1;0;2;1;0;2;0;0;0;0;0;0;0
2020-03-28 20:00:00;1;11;1;11;6;1;1;0;0;4;0;0;4;0;0;0;0;0;0;0
2020-03-28 20:15:00;1;6;0;8;8;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-28 20:30:00;1;10;3;4;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 20:45:00;0;11;0;10;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 21:00:00;2;11;1;6;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-03-28 21:15:00;0;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 21:30:00;2;5;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 21:45:00;0;4;0;3;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-03-28 22:00:00;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 22:15:00;0;5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 22:30:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 22:45:00;0;1;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 23:00:00;0;2;0;3;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-03-28 23:15:00;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 23:30:00;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 23:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
