DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-03-24 00:00:00;0;0;0;1;0;0;3;0;0
2020-03-24 00:15:00;0;1;1;1;2;1;1;0;0
2020-03-24 00:30:00;0;0;0;0;0;0;1;0;0
2020-03-24 00:45:00;2;3;6;0;0;0;2;0;0
2020-03-24 01:00:00;0;0;0;0;0;0;0;0;0
2020-03-24 01:15:00;0;0;1;0;0;0;1;0;0
2020-03-24 01:30:00;1;1;1;0;0;0;1;0;0
2020-03-24 01:45:00;0;1;1;1;1;0;0;0;0
2020-03-24 02:00:00;1;1;2;0;0;0;1;0;0
2020-03-24 02:15:00;0;1;3;0;0;0;2;0;0
2020-03-24 02:30:00;0;1;1;0;0;0;0;0;0
2020-03-24 02:45:00;1;0;1;0;0;0;0;0;0
2020-03-24 03:00:00;1;0;1;0;0;1;2;0;0
2020-03-24 03:15:00;0;2;2;0;0;0;2;0;0
2020-03-24 03:30:00;2;1;2;0;0;0;1;0;0
2020-03-24 03:45:00;0;0;0;2;0;0;0;0;0
2020-03-24 04:00:00;1;2;3;1;0;0;2;0;0
2020-03-24 04:15:00;0;4;4;0;0;1;2;0;0
2020-03-24 04:30:00;2;2;5;0;0;0;1;0;0
2020-03-24 04:45:00;0;3;3;2;1;0;1;0;0
2020-03-24 05:00:00;6;7;8;2;0;0;6;0;0
2020-03-24 05:15:00;9;12;17;3;2;1;9;0;0
2020-03-24 05:30:00;9;18;27;3;2;3;37;0;0
2020-03-24 05:45:00;22;33;48;13;8;8;36;0;0
2020-03-24 06:00:00;16;17;24;8;3;5;23;0;0
2020-03-24 06:15:00;14;29;37;8;5;6;28;0;0
2020-03-24 06:30:00;29;25;47;13;8;15;59;0;15
2020-03-24 06:45:00;36;37;64;14;13;13;60;0;1
2020-03-24 07:00:00;33;46;61;10;11;6;63;1;3
2020-03-24 07:15:00;31;35;57;18;8;6;54;2;1
2020-03-24 07:30:00;26;27;57;18;13;9;54;0;0
2020-03-24 07:45:00;34;28;80;10;6;7;51;0;3
2020-03-24 08:00:00;20;28;43;14;8;5;50;5;1
