DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-03-26 00:00:00;0;0;0;0;0
2020-03-26 00:15:00;2;2;4;3;0
2020-03-26 00:30:00;0;0;0;0;1
2020-03-26 00:45:00;1;0;0;0;1
2020-03-26 01:00:00;0;0;0;0;2
2020-03-26 01:15:00;0;0;0;1;0
2020-03-26 01:30:00;0;0;0;0;0
2020-03-26 01:45:00;0;0;0;0;0
2020-03-26 02:00:00;0;0;0;1;1
2020-03-26 02:15:00;0;0;0;0;0
2020-03-26 02:30:00;1;0;0;1;0
2020-03-26 02:45:00;0;0;0;2;0
2020-03-26 03:00:00;0;0;0;0;2
2020-03-26 03:15:00;2;0;0;0;0
2020-03-26 03:30:00;0;0;0;0;1
2020-03-26 03:45:00;0;0;0;0;0
2020-03-26 04:00:00;3;0;0;0;1
2020-03-26 04:15:00;0;0;0;2;0
2020-03-26 04:30:00;0;1;1;1;0
2020-03-26 04:45:00;3;0;0;1;0
2020-03-26 05:00:00;2;0;0;5;0
2020-03-26 05:15:00;4;0;1;2;5
2020-03-26 05:30:00;6;1;0;2;10
2020-03-26 05:45:00;12;4;2;6;11
2020-03-26 06:00:00;9;4;1;8;12
2020-03-26 06:15:00;19;3;4;13;18
2020-03-26 06:30:00;16;1;3;11;26
2020-03-26 06:45:00;36;4;5;15;40
2020-03-26 07:00:00;22;7;4;10;42
2020-03-26 07:15:00;32;9;2;8;34
2020-03-26 07:30:00;35;11;4;14;37
2020-03-26 07:45:00;29;9;9;17;41
2020-03-26 08:00:00;24;12;6;13;34
2020-03-26 08:15:00;14;8;6;13;22
2020-03-26 08:30:00;21;10;5;9;19
2020-03-26 08:45:00;21;15;5;14;32
2020-03-26 09:00:00;23;13;12;15;27
2020-03-26 09:15:00;26;13;7;11;29
2020-03-26 09:30:00;23;6;15;18;26
2020-03-26 09:45:00;25;5;11;19;19
2020-03-26 10:00:00;23;10;12;23;29
2020-03-26 10:15:00;21;6;8;15;25
2020-03-26 10:30:00;18;10;9;16;35
2020-03-26 10:45:00;28;9;13;18;43
2020-03-26 11:00:00;17;4;11;16;21
2020-03-26 11:15:00;17;11;9;12;28
2020-03-26 11:30:00;25;12;9;16;26
2020-03-26 11:45:00;13;8;12;20;33
2020-03-26 12:00:00;25;12;7;20;38
2020-03-26 12:15:00;23;8;12;24;33
2020-03-26 12:30:00;21;8;10;25;27
2020-03-26 12:45:00;16;7;8;19;22
2020-03-26 13:00:00;32;6;7;13;29
2020-03-26 13:15:00;29;6;6;14;35
2020-03-26 13:30:00;24;7;7;9;39
2020-03-26 13:45:00;18;4;5;16;22
2020-03-26 14:00:00;26;13;14;17;27
2020-03-26 14:15:00;23;6;5;20;33
2020-03-26 14:30:00;21;6;12;16;30
2020-03-26 14:45:00;25;7;11;18;35
2020-03-26 15:00:00;13;6;9;12;41
2020-03-26 15:15:00;26;5;14;20;35
2020-03-26 15:30:00;27;9;8;27;34
2020-03-26 15:45:00;20;6;9;8;23
2020-03-26 16:00:00;27;5;9;15;37
2020-03-26 16:15:00;24;10;7;19;60
2020-03-26 16:30:00;32;9;7;21;34
2020-03-26 16:45:00;31;8;10;24;36
2020-03-26 17:00:00;39;8;9;19;44
2020-03-26 17:15:00;24;4;6;16;40
2020-03-26 17:30:00;24;6;9;23;34
2020-03-26 17:45:00;21;4;11;30;25
2020-03-26 18:00:00;24;9;17;25;28
2020-03-26 18:15:00;14;2;11;21;32
2020-03-26 18:30:00;13;6;8;18;26
2020-03-26 18:45:00;15;7;16;11;25
2020-03-26 19:00:00;11;5;5;11;16
2020-03-26 19:15:00;16;2;2;5;11
2020-03-26 19:30:00;8;4;8;10;11
2020-03-26 19:45:00;5;3;4;7;14
2020-03-26 20:00:00;9;6;1;4;15
2020-03-26 20:15:00;3;2;3;5;8
2020-03-26 20:30:00;7;2;1;4;6
2020-03-26 20:45:00;3;3;2;4;2
2020-03-26 21:00:00;8;4;4;5;11
2020-03-26 21:15:00;0;0;1;4;7
2020-03-26 21:30:00;4;1;0;2;4
2020-03-26 21:45:00;2;0;0;3;1
2020-03-26 22:00:00;5;2;4;5;5
2020-03-26 22:15:00;2;1;1;2;4
2020-03-26 22:30:00;0;0;0;3;1
2020-03-26 22:45:00;4;1;3;2;2
2020-03-26 23:00:00;2;2;3;0;2
2020-03-26 23:15:00;0;0;0;2;0
2020-03-26 23:30:00;0;0;0;0;1
2020-03-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
