DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-03-12 00:00:00;1;1;1;3;4
2020-03-12 00:15:00;2;2;2;1;4
2020-03-12 00:30:00;1;0;1;1;3
2020-03-12 00:45:00;0;0;0;0;2
2020-03-12 01:00:00;1;0;2;3;1
2020-03-12 01:15:00;2;0;0;3;0
2020-03-12 01:30:00;0;0;0;1;0
2020-03-12 01:45:00;2;0;0;0;1
2020-03-12 02:00:00;0;0;0;1;0
2020-03-12 02:15:00;0;0;0;0;1
2020-03-12 02:30:00;1;0;0;0;0
2020-03-12 02:45:00;0;0;0;0;1
2020-03-12 03:00:00;0;0;0;0;2
2020-03-12 03:15:00;0;0;1;0;3
2020-03-12 03:30:00;0;0;0;1;0
2020-03-12 03:45:00;2;0;0;2;0
2020-03-12 04:00:00;3;0;1;0;0
2020-03-12 04:15:00;2;0;0;1;1
2020-03-12 04:30:00;0;1;0;0;0
2020-03-12 04:45:00;1;0;1;3;2
2020-03-12 05:00:00;4;0;1;5;3
2020-03-12 05:15:00;7;2;1;5;5
2020-03-12 05:30:00;8;1;0;4;12
2020-03-12 05:45:00;21;0;5;12;25
2020-03-12 06:00:00;22;4;4;5;20
2020-03-12 06:15:00;28;4;2;15;34
2020-03-12 06:30:00;33;4;9;27;38
2020-03-12 06:45:00;49;2;15;24;61
2020-03-12 07:00:00;53;14;10;25;70
2020-03-12 07:15:00;57;16;13;26;116
2020-03-12 07:30:00;35;5;12;28;61
2020-03-12 07:45:00;92;17;14;60;98
2020-03-12 08:00:00;73;17;12;29;49
2020-03-12 08:15:00;53;10;14;40;75
2020-03-12 08:30:00;56;18;18;36;68
2020-03-12 08:45:00;43;10;13;30;60
2020-03-12 09:00:00;37;13;12;28;50
2020-03-12 09:15:00;33;13;17;23;52
2020-03-12 09:30:00;34;12;19;24;54
2020-03-12 09:45:00;56;18;20;30;52
2020-03-12 10:00:00;43;14;12;27;47
2020-03-12 10:15:00;20;13;16;19;61
2020-03-12 10:30:00;48;23;14;35;46
2020-03-12 10:45:00;36;15;20;24;46
2020-03-12 11:00:00;39;14;19;36;60
2020-03-12 11:15:00;46;8;13;25;65
2020-03-12 11:30:00;43;8;15;34;73
2020-03-12 11:45:00;42;9;272;24;48
2020-03-12 12:00:00;31;6;15;28;69
2020-03-12 12:15:00;36;7;14;22;74
2020-03-12 12:30:00;49;11;15;25;67
2020-03-12 12:45:00;40;12;22;43;81
2020-03-12 13:00:00;79;12;18;34;70
2020-03-12 13:15:00;54;8;18;27;61
2020-03-12 13:30:00;47;12;17;26;56
2020-03-12 13:45:00;36;9;15;27;61
2020-03-12 14:00:00;61;10;18;41;58
2020-03-12 14:15:00;41;8;25;38;61
2020-03-12 14:30:00;57;12;18;31;70
2020-03-12 14:45:00;56;8;17;29;65
2020-03-12 15:00:00;54;13;19;38;88
2020-03-12 15:15:00;65;13;22;39;86
2020-03-12 15:30:00;51;9;28;45;98
2020-03-12 15:45:00;74;18;23;43;117
2020-03-12 16:00:00;71;15;21;51;133
2020-03-12 16:15:00;108;13;26;36;112
2020-03-12 16:30:00;63;9;23;41;102
2020-03-12 16:45:00;61;10;28;40;113
2020-03-12 17:00:00;79;15;35;35;114
2020-03-12 17:15:00;50;14;34;45;93
2020-03-12 17:30:00;51;9;27;47;102
2020-03-12 17:45:00;54;10;18;33;104
2020-03-12 18:00:00;52;10;29;46;93
2020-03-12 18:15:00;51;7;20;38;77
2020-03-12 18:30:00;46;7;22;30;71
2020-03-12 18:45:00;46;12;18;34;71
2020-03-12 19:00:00;36;9;15;19;74
2020-03-12 19:15:00;37;6;12;12;52
2020-03-12 19:30:00;34;6;11;16;47
2020-03-12 19:45:00;15;8;7;17;45
2020-03-12 20:00:00;20;4;8;26;27
2020-03-12 20:15:00;18;3;8;16;32
2020-03-12 20:30:00;31;5;4;9;21
2020-03-12 20:45:00;11;0;3;12;29
2020-03-12 21:00:00;22;4;6;11;9
2020-03-12 21:15:00;35;3;3;17;26
2020-03-12 21:30:00;15;1;3;6;21
2020-03-12 21:45:00;29;1;8;14;22
2020-03-12 22:00:00;19;4;5;10;15
2020-03-12 22:15:00;26;0;3;8;16
2020-03-12 22:30:00;17;3;2;5;10
2020-03-12 22:45:00;17;1;1;13;9
2020-03-12 23:00:00;11;2;7;11;8
2020-03-12 23:15:00;6;0;3;5;2
2020-03-12 23:30:00;8;0;1;6;9
2020-03-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
