DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-12-08 00:00:00;10;4;1;0;0;0;12;9;0;0;0;0;0;0;0
2020-12-08 00:15:00;7;6;0;0;0;0;16;13;0;0;0;0;0;0;0
2020-12-08 00:30:00;6;5;1;0;1;0;7;6;0;0;0;1;0;0;0
2020-12-08 00:45:00;13;6;0;0;0;0;14;9;0;0;0;0;0;0;0
2020-12-08 01:00:00;3;6;0;0;0;0;4;4;0;0;0;0;0;0;0
2020-12-08 01:15:00;3;4;0;1;0;0;11;9;0;0;0;0;0;0;0
2020-12-08 01:30:00;3;2;0;1;0;0;10;7;0;0;0;1;0;0;0
2020-12-08 01:45:00;4;7;0;0;0;0;8;7;0;0;0;0;0;0;0
2020-12-08 02:00:00;4;3;1;0;0;0;7;6;0;0;0;0;0;0;0
2020-12-08 02:15:00;5;0;0;0;0;0;7;6;0;0;0;0;0;0;0
2020-12-08 02:30:00;3;2;0;0;0;0;14;11;0;0;0;0;0;0;0
2020-12-08 02:45:00;4;4;0;0;0;0;10;9;0;0;0;0;0;0;0
2020-12-08 03:00:00;11;5;0;0;0;0;13;9;0;0;0;0;0;0;0
2020-12-08 03:15:00;7;5;0;0;0;0;5;4;0;0;0;0;0;0;0
2020-12-08 03:30:00;4;2;0;0;0;0;10;8;0;0;0;0;0;0;0
2020-12-08 03:45:00;4;7;0;0;0;0;6;4;0;0;0;0;0;0;0
2020-12-08 04:00:00;11;6;0;0;0;0;9;8;0;0;0;0;0;0;0
2020-12-08 04:15:00;9;8;1;0;1;0;27;18;0;0;0;1;0;0;0
2020-12-08 04:30:00;9;12;0;0;0;0;19;14;0;0;0;0;0;0;0
2020-12-08 04:45:00;26;21;0;0;0;0;32;30;0;0;0;0;0;0;0
2020-12-08 05:00:00;73;40;0;0;0;0;56;47;0;0;0;0;0;0;0
2020-12-08 05:15:00;116;71;2;2;0;0;64;57;0;0;0;0;0;0;0
2020-12-08 05:30:00;106;68;1;1;0;1;44;58;0;0;0;1;0;0;0
2020-12-08 05:45:00;109;61;1;3;1;0;58;88;0;0;0;1;0;0;0
2020-12-08 06:00:00;82;60;0;0;2;2;72;119;0;0;0;1;0;0;0
2020-12-08 06:15:00;111;67;3;2;3;1;65;113;0;0;0;4;0;0;0
2020-12-08 06:30:00;157;105;15;1;2;0;54;120;0;0;0;2;0;0;0
2020-12-08 06:45:00;144;101;1;0;2;1;52;116;0;0;0;2;0;0;0
2020-12-08 07:00:00;131;91;3;2;2;2;48;121;0;0;0;5;0;0;0
2020-12-08 07:15:00;137;87;4;0;12;6;53;135;0;0;0;13;0;0;0
2020-12-08 07:30:00;144;116;12;3;3;8;59;212;0;0;0;5;0;0;0
2020-12-08 07:45:00;29;36;9;4;6;9;81;178;0;0;0;8;0;0;1
2020-12-08 08:00:00;29;60;18;2;7;8;40;133;0;0;0;12;0;0;0
2020-12-08 08:15:00;90;106;4;2;5;5;32;159;0;0;0;6;0;0;1
2020-12-08 08:30:00;87;122;10;1;7;4;51;182;0;0;0;8;0;0;0
2020-12-08 08:45:00;82;101;11;1;11;1;42;150;0;0;0;14;0;0;0
2020-12-08 09:00:00;83;118;7;2;6;2;69;143;0;0;0;8;1;0;0
2020-12-08 09:15:00;97;107;11;1;6;4;79;161;0;0;0;8;0;0;0
2020-12-08 09:30:00;102;126;6;1;6;1;89;194;0;0;0;6;1;0;0
2020-12-08 09:45:00;89;113;4;2;11;4;59;176;0;0;0;11;1;0;2
2020-12-08 10:00:00;89;118;12;1;9;0;87;182;0;0;0;12;0;0;0
2020-12-08 10:15:00;93;120;4;3;8;2;74;179;0;0;0;9;0;0;1
2020-12-08 10:30:00;99;107;9;0;5;1;81;198;0;0;0;7;0;0;0
2020-12-08 10:45:00;83;95;6;1;4;3;63;164;0;0;0;5;0;0;0
2020-12-08 11:00:00;110;126;8;3;6;1;73;204;0;0;0;6;0;0;4
2020-12-08 11:15:00;87;123;6;1;4;2;78;224;0;0;0;5;0;0;0
2020-12-08 11:30:00;82;110;2;0;7;0;78;210;0;0;0;7;0;0;0
2020-12-08 11:45:00;64;102;8;0;6;5;54;185;0;0;0;8;0;0;1
2020-12-08 12:00:00;57;74;5;2;7;2;66;213;0;0;0;6;1;0;1
2020-12-08 12:15:00;90;103;3;4;5;3;71;207;0;0;0;8;0;0;0
2020-12-08 12:30:00;81;122;9;2;8;5;58;174;0;0;0;10;0;0;0
2020-12-08 12:45:00;87;111;10;2;7;4;33;185;0;0;0;10;0;0;1
2020-12-08 13:00:00;85;93;9;4;10;3;40;180;0;0;0;12;0;0;0
2020-12-08 13:15:00;83;112;9;2;3;8;52;185;0;0;0;4;0;0;0
2020-12-08 13:30:00;108;137;4;2;7;5;58;211;0;0;0;9;0;0;3
2020-12-08 13:45:00;79;106;10;3;10;9;41;192;0;0;0;10;0;0;12
2020-12-08 14:00:00;97;111;22;2;7;2;57;211;0;0;0;10;0;1;1
2020-12-08 14:15:00;66;86;5;3;5;7;35;221;0;0;0;10;0;0;1
2020-12-08 14:30:00;99;110;11;3;4;5;53;242;0;0;0;6;0;0;4
2020-12-08 14:45:00;94;117;7;3;9;6;34;221;0;0;0;8;0;0;1
2020-12-08 15:00:00;96;127;8;1;6;4;43;227;0;0;0;7;0;0;2
2020-12-08 15:15:00;117;125;10;1;4;5;34;226;0;0;0;11;0;0;0
2020-12-08 15:30:00;92;117;5;4;10;4;33;213;0;0;0;13;0;0;0
2020-12-08 15:45:00;85;118;16;1;8;4;25;200;1;0;0;7;0;0;0
2020-12-08 16:00:00;123;137;12;1;4;6;11;109;0;0;0;8;0;0;0
2020-12-08 16:15:00;121;111;7;2;14;5;43;177;0;0;0;14;0;0;2
2020-12-08 16:30:00;131;79;8;0;8;5;65;188;0;0;0;11;0;0;0
2020-12-08 16:45:00;117;88;19;0;13;3;27;112;0;0;0;13;0;0;3
2020-12-08 17:00:00;126;79;10;0;8;6;34;162;0;0;0;8;0;0;0
2020-12-08 17:15:00;109;78;10;2;2;3;26;125;0;0;0;2;0;0;2
2020-12-08 17:30:00;113;73;15;0;3;6;21;159;0;0;0;5;0;0;0
2020-12-08 17:45:00;129;88;29;1;5;5;48;178;0;0;0;7;0;0;0
2020-12-08 18:00:00;110;67;13;1;5;2;41;123;0;0;0;6;0;0;2
2020-12-08 18:15:00;95;49;6;1;4;3;40;142;0;0;0;6;0;0;2
2020-12-08 18:30:00;68;63;11;1;4;1;54;99;0;0;0;6;1;0;0
2020-12-08 18:45:00;87;67;3;1;2;5;39;96;0;0;0;4;0;0;3
2020-12-08 19:00:00;73;53;4;0;4;2;41;98;0;0;0;9;0;0;0
2020-12-08 19:15:00;67;46;10;0;2;5;38;95;0;0;0;5;1;0;0
2020-12-08 19:30:00;64;49;11;1;3;2;43;71;0;0;0;7;0;0;0
2020-12-08 19:45:00;73;48;3;1;3;0;45;66;0;0;0;4;0;0;0
2020-12-08 20:00:00;60;35;1;0;3;1;45;69;0;0;0;4;0;0;0
2020-12-08 20:15:00;43;40;2;0;1;0;58;67;0;0;0;1;0;0;0
2020-12-08 20:30:00;58;39;5;0;0;0;54;64;0;0;0;1;0;0;0
2020-12-08 20:45:00;45;33;2;0;2;1;52;46;0;0;0;2;0;0;0
2020-12-08 21:00:00;72;40;4;1;6;2;47;43;0;0;0;5;0;0;0
2020-12-08 21:15:00;70;42;4;1;1;1;45;43;0;0;0;1;0;0;0
2020-12-08 21:30:00;39;37;1;0;4;0;49;49;0;0;0;2;0;0;0
2020-12-08 21:45:00;40;24;1;1;1;1;48;56;0;0;0;1;0;0;0
2020-12-08 22:00:00;39;16;0;1;1;1;58;90;0;0;0;1;0;0;0
2020-12-08 22:15:00;35;23;0;0;0;2;44;63;0;0;0;0;0;0;0
2020-12-08 22:30:00;26;22;0;0;2;1;41;36;0;0;0;2;0;0;0
2020-12-08 22:45:00;24;18;0;1;0;0;35;37;0;0;0;0;0;0;0
2020-12-08 23:00:00;16;15;0;0;1;0;28;27;0;0;0;1;0;0;0
2020-12-08 23:15:00;16;18;0;0;0;0;29;27;0;0;0;1;0;0;0
2020-12-08 23:30:00;8;10;0;1;0;0;24;16;0;0;0;0;0;0;0
