DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-04-17 00:00:00;4;3;0;0;0;0;2;4;0;0;0;0;0;0
2020-04-17 00:15:00;2;5;3;0;2;1;3;1;3;0;0;0;0;0
2020-04-17 00:30:00;4;5;1;0;1;4;8;1;0;0;0;0;0;0
2020-04-17 00:45:00;8;4;0;1;2;5;4;2;1;0;0;0;0;0
2020-04-17 01:00:00;5;2;2;0;0;2;1;0;0;2;0;0;0;0
2020-04-17 01:15:00;2;2;0;0;2;2;1;1;0;1;0;0;0;0
2020-04-17 01:30:00;4;0;0;0;0;6;5;2;1;0;0;0;0;0
2020-04-17 01:45:00;2;0;0;1;1;4;3;1;0;1;0;0;0;0
2020-04-17 02:00:00;1;1;0;0;0;1;3;1;0;0;0;0;0;0
2020-04-17 02:15:00;1;3;1;1;1;5;6;1;1;0;0;0;0;0
2020-04-17 02:30:00;1;1;0;0;1;5;3;2;0;0;0;0;0;0
2020-04-17 02:45:00;7;2;0;1;1;2;3;4;1;0;0;0;0;0
2020-04-17 03:00:00;0;1;0;0;0;3;5;5;0;0;0;0;0;0
2020-04-17 03:15:00;3;2;0;1;2;5;10;4;0;0;0;0;0;0
2020-04-17 03:30:00;2;4;2;0;0;3;3;1;0;0;0;0;0;0
2020-04-17 03:45:00;3;2;2;0;0;6;4;1;0;0;0;0;0;0
2020-04-17 04:00:00;3;2;0;1;1;5;7;0;0;0;0;0;0;0
2020-04-17 04:15:00;6;5;0;3;2;11;6;2;0;0;0;0;0;0
2020-04-17 04:30:00;5;3;0;3;3;7;4;3;1;0;0;0;0;0
2020-04-17 04:45:00;17;8;0;2;1;9;14;3;0;1;0;0;0;0
2020-04-17 05:00:00;16;10;0;2;1;15;15;6;2;1;0;0;0;0
2020-04-17 05:15:00;33;17;2;3;6;27;21;11;3;1;0;0;0;0
2020-04-17 05:30:00;38;38;2;7;8;35;21;8;1;2;0;0;0;0
2020-04-17 05:45:00;33;29;6;4;9;24;20;10;1;1;0;0;0;6
2020-04-17 06:00:00;33;39;11;9;8;37;25;14;4;7;1;0;0;0
2020-04-17 06:15:00;44;51;7;12;20;35;32;14;4;3;0;0;0;0
2020-04-17 06:30:00;45;74;8;16;20;43;37;11;6;0;0;0;0;0
2020-04-17 06:45:00;49;55;13;15;24;46;38;15;5;6;3;0;0;0
2020-04-17 07:00:00;53;65;5;12;30;50;45;15;5;8;0;0;0;0
2020-04-17 07:15:00;57;69;8;17;40;60;41;20;5;2;0;0;0;0
2020-04-17 07:30:00;63;82;10;14;34;61;44;11;3;0;0;0;0;0
2020-04-17 07:45:00;62;78;25;29;36;51;45;12;3;6;0;0;0;0
2020-04-17 08:00:00;57;56;17;13;32;57;58;23;9;6;0;0;0;0
2020-04-17 08:15:00;58;75;21;21;31;64;52;20;3;2;0;0;0;0
2020-04-17 08:30:00;67;76;19;23;35;50;57;21;5;5;0;0;0;0
2020-04-17 08:45:00;54;63;23;21;37;66;59;21;4;9;0;0;0;0
2020-04-17 09:00:00;49;51;20;18;37;56;75;22;12;7;0;0;1;0
2020-04-17 09:15:00;53;65;15;30;39;62;70;26;11;7;0;0;0;0
2020-04-17 09:30:00;56;72;19;25;34;62;80;16;9;11;0;0;0;0
2020-04-17 09:45:00;67;74;23;31;39;77;88;23;7;8;0;0;2;0
2020-04-17 10:00:00;63;74;18;33;30;75;86;27;12;6;0;0;0;0
2020-04-17 10:15:00;58;73;21;41;35;71;87;32;15;5;0;0;0;0
2020-04-17 10:30:00;68;58;22;41;41;88;85;29;18;8;0;0;0;0
2020-04-17 10:45:00;77;74;21;31;44;75;94;42;12;9;2;0;2;0
2020-04-17 11:00:00;69;74;28;30;41;76;110;41;11;11;0;0;5;0
2020-04-17 11:15:00;68;72;28;39;29;80;102;36;12;11;0;1;1;0
2020-04-17 11:30:00;62;68;22;28;34;86;112;39;12;5;0;0;0;0
2020-04-17 11:45:00;78;83;20;30;28;81;109;49;13;6;4;1;0;0
2020-04-17 12:00:00;75;79;15;29;31;73;99;22;15;6;1;0;0;0
2020-04-17 12:15:00;60;66;19;29;40;102;121;39;16;9;0;0;0;0
2020-04-17 12:30:00;87;85;21;27;30;117;114;38;12;5;3;0;0;0
2020-04-17 12:45:00;72;65;28;34;20;119;135;45;14;8;4;0;11;0
2020-04-17 13:00:00;67;65;20;33;24;97;111;40;14;8;0;0;0;0
2020-04-17 13:15:00;72;71;20;31;33;93;110;34;10;7;0;0;0;0
2020-04-17 13:30:00;78;75;19;30;33;72;111;37;8;9;0;0;1;0
2020-04-17 13:45:00;69;66;10;22;29;91;109;40;8;11;0;156;0;3
2020-04-17 14:00:00;80;79;15;32;33;84;93;33;14;9;0;0;0;0
2020-04-17 14:15:00;52;61;24;36;29;100;105;50;10;10;0;0;0;0
2020-04-17 14:30:00;71;78;25;27;26;94;102;37;9;6;0;0;0;0
2020-04-17 14:45:00;76;92;32;24;29;86;93;30;10;5;0;0;0;0
2020-04-17 15:00:00;73;69;13;29;29;91;117;31;10;6;0;0;0;0
2020-04-17 15:15:00;64;69;24;36;25;74;87;40;15;6;2;0;0;0
2020-04-17 15:30:00;63;72;28;21;26;70;97;41;13;9;2;0;19;0
2020-04-17 15:45:00;69;59;26;28;32;55;123;41;12;11;1;0;0;0
2020-04-17 16:00:00;59;63;24;31;32;86;90;39;9;2;1;1;0;0
2020-04-17 16:15:00;63;77;12;27;29;100;98;30;11;2;0;0;0;0
2020-04-17 16:30:00;79;70;12;26;18;77;92;32;12;8;0;0;0;2
2020-04-17 16:45:00;67;70;17;23;30;78;77;37;8;5;0;0;0;0
2020-04-17 17:00:00;69;68;18;20;24;75;113;34;9;8;0;0;5;0
2020-04-17 17:15:00;65;69;23;18;33;89;92;31;10;1;0;0;1;0
2020-04-17 17:30:00;63;58;14;16;34;88;88;37;8;6;0;0;0;0
2020-04-17 17:45:00;66;74;15;24;27;72;79;33;16;15;0;0;1;0
2020-04-17 18:00:00;62;70;16;24;23;80;78;21;10;5;0;2;0;0
2020-04-17 18:15:00;37;53;19;17;22;68;77;18;9;6;3;2;0;0
2020-04-17 18:30:00;49;41;14;13;20;64;74;20;4;1;0;5;0;0
2020-04-17 18:45:00;46;49;19;10;20;58;73;18;4;3;0;0;0;0
2020-04-17 19:00:00;44;48;10;17;11;53;52;12;5;2;0;0;0;0
2020-04-17 19:15:00;41;36;9;16;16;52;63;19;9;5;0;0;0;0
2020-04-17 19:30:00;32;33;8;10;20;46;45;15;6;4;0;1;0;3
2020-04-17 19:45:00;42;47;5;15;14;43;47;22;10;5;0;0;0;0
2020-04-17 20:00:00;41;43;6;9;10;48;43;9;8;1;0;0;0;0
2020-04-17 20:15:00;34;28;8;7;11;45;33;13;3;3;5;0;9;0
2020-04-17 20:30:00;36;38;10;8;16;45;45;8;6;4;3;0;0;0
2020-04-17 20:45:00;19;22;8;4;7;25;35;5;5;3;0;0;0;0
2020-04-17 21:00:00;22;28;5;4;7;19;16;10;1;1;0;0;0;0
2020-04-17 21:15:00;19;18;3;3;9;24;28;12;1;1;0;0;0;0
2020-04-17 21:30:00;17;15;6;5;8;19;18;4;3;0;0;0;0;0
2020-04-17 21:45:00;15;13;2;2;5;16;16;3;1;2;0;2;0;0
2020-04-17 22:00:00;15;16;6;4;6;22;20;5;2;3;0;0;0;0
2020-04-17 22:15:00;15;12;8;2;5;22;18;4;0;1;0;0;0;0
2020-04-17 22:30:00;14;11;2;2;4;12;11;3;1;1;0;0;0;0
2020-04-17 22:45:00;9;7;0;2;2;15;14;6;2;2;0;0;0;0
2020-04-17 23:00:00;8;8;2;1;4;17;16;5;1;2;0;0;0;0
2020-04-17 23:15:00;6;7;3;1;2;3;8;4;1;1;0;0;0;0
2020-04-17 23:30:00;12;15;5;0;2;13;8;2;1;1;0;0;0;0
2020-04-17 23:45:00;4;6;0;3;4;10;9;1;2;0;0;0;0;0
