DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-12-12 00:00:00;0;2;4;4;0;1;8;0;0;0;0;0
2019-12-12 00:15:00;1;1;3;2;0;0;3;0;1;0;0;0
2019-12-12 00:30:00;0;5;6;4;0;0;1;0;0;0;0;0
2019-12-12 00:45:00;0;3;3;1;0;1;4;0;0;0;0;0
2019-12-12 01:00:00;1;0;1;0;0;1;2;1;1;0;0;0
2019-12-12 01:15:00;0;1;1;0;0;0;4;0;0;0;0;0
2019-12-12 01:30:00;0;0;0;0;0;0;1;1;1;0;0;0
2019-12-12 01:45:00;0;0;0;1;0;0;4;0;0;0;0;0
2019-12-12 02:00:00;0;0;0;1;0;1;2;0;0;0;0;0
2019-12-12 02:15:00;2;2;2;0;0;0;1;0;0;0;0;0
2019-12-12 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-12 02:45:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-12-12 03:00:00;0;0;0;2;0;0;0;0;1;0;0;0
2019-12-12 03:15:00;0;0;0;0;0;0;0;0;1;0;0;0
2019-12-12 03:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-12-12 03:45:00;1;1;1;0;0;0;0;0;0;0;0;0
2019-12-12 04:00:00;1;2;1;0;0;0;2;0;2;0;0;0
2019-12-12 04:15:00;1;1;2;0;0;0;2;2;2;0;0;0
2019-12-12 04:30:00;0;0;1;0;0;0;3;0;0;0;0;0
2019-12-12 04:45:00;1;2;3;0;0;0;2;1;1;0;0;0
2019-12-12 05:00:00;6;8;11;0;0;1;15;0;0;0;0;0
2019-12-12 05:15:00;5;8;15;2;0;3;29;0;0;2;0;0
2019-12-12 05:30:00;13;14;17;0;0;3;29;0;0;0;254;0
2019-12-12 05:45:00;40;25;73;0;0;3;27;255;2;0;0;0
2019-12-12 06:00:00;19;18;27;0;0;4;31;3;0;1;0;0
2019-12-12 06:15:00;17;23;30;1;1;9;30;0;0;0;0;0
2019-12-12 06:30:00;17;19;25;2;1;3;35;0;2;1;0;0
2019-12-12 06:45:00;25;19;31;5;2;6;50;0;1;3;0;0
2019-12-12 07:00:00;33;14;27;2;0;7;71;15;4;0;0;0
2019-12-12 07:15:00;43;22;33;4;0;5;52;259;3;4;0;0
2019-12-12 07:30:00;57;33;44;4;3;15;65;256;2;4;0;0
2019-12-12 07:45:00;51;42;61;0;0;9;61;1;2;3;0;0
2019-12-12 08:00:00;43;36;71;5;0;10;56;254;4;3;0;0
2019-12-12 08:15:00;49;58;75;2;0;6;60;4;6;0;0;0
2019-12-12 08:30:00;70;51;74;9;1;14;45;2;11;1;0;1
2019-12-12 08:45:00;67;80;81;5;2;5;39;254;4;1;0;2
2019-12-12 09:00:00;50;76;75;9;1;14;45;3;7;0;0;0
2019-12-12 09:15:00;51;76;73;10;0;10;56;512;9;0;0;0
2019-12-12 09:30:00;74;80;86;5;0;5;48;6;21;0;0;0
2019-12-12 09:45:00;82;108;116;10;2;10;65;9;19;0;0;0
2019-12-12 10:00:00;71;96;96;14;0;9;61;8;23;0;0;0
2019-12-12 10:15:00;73;73;78;23;0;6;74;12;23;0;0;0
2019-12-12 10:30:00;70;79;81;33;5;14;96;18;29;0;0;0
2019-12-12 10:45:00;70;76;86;19;254;11;100;30;35;0;0;0
2019-12-12 11:00:00;67;75;86;39;2;17;118;17;25;0;0;0
2019-12-12 11:15:00;89;81;97;48;2;13;100;16;31;0;0;0
2019-12-12 11:30:00;76;86;96;33;0;12;114;23;22;1;0;0
2019-12-12 11:45:00;78;83;91;39;3;20;119;25;32;1;0;0
2019-12-12 12:00:00;80;96;118;34;1;26;110;19;23;1;0;1
2019-12-12 12:15:00;69;86;104;50;1;25;134;26;26;0;0;10
2019-12-12 12:30:00;48;69;68;62;1;17;112;13;21;0;0;0
2019-12-12 12:45:00;51;67;77;49;3;28;135;25;18;0;0;1
2019-12-12 13:00:00;46;66;74;51;366;20;133;21;29;0;0;7
2019-12-12 13:15:00;66;72;82;56;1;20;112;18;17;0;0;0
2019-12-12 13:30:00;54;73;81;50;259;27;139;15;17;1;0;1
2019-12-12 13:45:00;68;68;84;43;257;20;110;260;16;1;0;0
2019-12-12 14:00:00;79;77;90;38;4;15;79;31;26;1;0;3
2019-12-12 14:15:00;88;78;92;40;4;19;85;19;24;1;0;0
2019-12-12 14:30:00;92;96;105;28;1;17;105;24;36;2;0;0
2019-12-12 14:45:00;78;105;94;41;4;18;95;20;18;3;0;0
2019-12-12 15:00:00;69;78;85;39;0;25;89;16;30;0;0;0
2019-12-12 15:15:00;89;91;109;45;3;20;107;21;22;1;0;0
2019-12-12 15:30:00;71;91;97;36;1;24;89;43;26;4;0;1
2019-12-12 15:45:00;99;120;124;27;1;21;99;14;25;1;0;0
