DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-02-11 00:00:00;11;3;4;1;0;0;1;8;0;0;0;0;0
2020-02-11 00:15:00;12;6;7;6;0;0;2;14;0;0;0;0;0
2020-02-11 00:30:00;7;0;4;2;1;1;1;17;0;0;0;0;0
2020-02-11 00:45:00;4;5;6;1;0;0;0;14;0;0;0;0;0
2020-02-11 01:00:00;8;3;4;2;1;1;0;10;0;0;0;0;0
2020-02-11 01:15:00;5;0;0;0;1;1;0;3;0;0;0;0;0
2020-02-11 01:30:00;8;5;6;3;0;3;0;7;0;0;0;0;0
2020-02-11 01:45:00;12;5;5;2;0;0;0;5;0;0;0;0;0
2020-02-11 02:00:00;8;2;2;2;0;0;0;2;0;0;0;0;0
2020-02-11 02:15:00;3;0;1;0;0;0;0;5;0;0;0;0;0
2020-02-11 02:30:00;3;4;5;0;0;0;0;6;0;0;0;0;0
2020-02-11 02:45:00;9;4;3;5;0;0;0;5;0;0;0;0;0
2020-02-11 03:00:00;8;2;2;0;0;0;0;4;0;0;0;0;0
2020-02-11 03:15:00;2;0;0;0;0;0;0;3;0;0;0;0;0
2020-02-11 03:30:00;10;6;9;1;0;0;0;10;0;0;0;0;0
2020-02-11 03:45:00;5;0;1;1;0;0;0;4;0;0;0;0;0
2020-02-11 04:00:00;13;3;5;0;2;2;0;7;0;0;0;0;0
2020-02-11 04:15:00;11;4;7;2;0;0;0;13;0;0;0;0;0
2020-02-11 04:30:00;15;2;1;3;1;1;0;9;0;0;0;0;0
2020-02-11 04:45:00;8;5;7;2;3;3;2;17;0;0;0;0;0
2020-02-11 05:00:00;25;10;14;7;1;4;7;33;0;0;0;0;0
2020-02-11 05:15:00;47;15;20;11;8;9;6;53;0;0;0;0;0
2020-02-11 05:30:00;75;10;19;7;6;5;6;96;0;0;0;0;0
2020-02-11 05:45:00;62;19;29;8;11;9;3;118;0;0;0;0;0
2020-02-11 06:00:00;98;22;34;12;8;13;9;108;0;0;0;0;0
2020-02-11 06:15:00;109;10;20;9;11;12;7;109;0;0;0;0;0
2020-02-11 06:30:00;138;15;25;15;10;12;14;205;0;1;0;0;0
2020-02-11 06:45:00;122;16;25;19;15;16;21;228;2;3;0;0;0
2020-02-11 07:00:00;175;20;25;18;19;20;22;196;0;0;0;0;0
2020-02-11 07:15:00;204;27;28;24;30;31;30;227;2;1;0;0;0
2020-02-11 07:30:00;215;20;26;19;28;28;35;261;2;1;0;0;0
2020-02-11 07:45:00;180;31;30;28;30;33;31;220;2;3;0;0;0
2020-02-11 08:00:00;173;26;35;31;32;30;34;228;4;0;0;0;0
2020-02-11 08:15:00;159;18;29;17;25;28;30;201;3;2;0;0;0
2020-02-11 08:30:00;201;28;31;31;23;51;25;229;2;0;0;0;0
2020-02-11 08:45:00;156;20;27;19;6;31;27;199;3;1;0;0;0
2020-02-11 09:00:00;151;20;27;23;42;32;15;189;3;2;0;0;0
2020-02-11 09:15:00;149;21;24;21;25;25;5;227;1;1;0;0;0
2020-02-11 09:30:00;176;24;36;23;33;32;2;191;2;0;0;0;0
2020-02-11 09:45:00;168;23;24;21;29;32;13;223;0;1;0;0;0
2020-02-11 10:00:00;167;22;29;18;30;32;18;185;1;0;0;0;0
2020-02-11 10:15:00;167;18;25;17;21;23;16;181;3;0;0;0;0
2020-02-11 10:30:00;176;18;27;17;33;31;17;197;3;0;0;0;0
2020-02-11 10:45:00;181;19;23;19;27;32;30;187;5;0;0;0;0
2020-02-11 11:00:00;161;26;29;21;30;29;19;190;2;0;0;0;0
2020-02-11 11:15:00;172;18;19;20;36;45;23;190;1;0;0;0;0
2020-02-11 11:30:00;174;15;28;19;30;44;20;191;1;0;0;0;0
2020-02-11 11:45:00;154;27;30;25;37;39;20;207;2;2;0;0;0
2020-02-11 12:00:00;152;35;36;32;37;49;14;167;2;1;0;0;0
2020-02-11 12:15:00;170;17;28;19;31;38;17;184;0;2;0;0;0
2020-02-11 12:30:00;169;23;30;18;31;30;19;205;3;2;0;0;0
2020-02-11 12:45:00;184;26;26;25;33;25;24;189;0;2;0;0;0
2020-02-11 13:00:00;158;22;29;24;37;35;7;208;2;1;0;0;0
2020-02-11 13:15:00;171;22;24;18;23;27;0;181;3;0;0;0;0
2020-02-11 13:30:00;181;21;29;26;26;36;16;208;0;1;0;0;0
2020-02-11 13:45:00;185;14;18;12;31;38;56;224;1;5;0;0;0
2020-02-11 14:00:00;154;21;33;21;30;29;27;186;2;2;0;0;0
2020-02-11 14:15:00;177;20;25;24;34;38;18;190;2;1;0;0;0
2020-02-11 14:30:00;190;21;27;20;31;30;21;180;3;1;0;0;0
2020-02-11 14:45:00;185;13;16;11;25;30;3;195;0;0;0;0;0
2020-02-11 15:00:00;196;21;23;21;35;35;21;201;4;1;0;0;0
2020-02-11 15:15:00;221;21;26;20;35;36;11;205;1;2;0;0;0
2020-02-11 15:30:00;186;19;21;16;38;39;1;192;0;1;0;0;0
2020-02-11 15:45:00;184;18;21;18;29;31;20;235;0;4;0;0;0
2020-02-11 16:00:00;211;19;17;13;28;32;6;244;1;0;0;0;0
2020-02-11 16:15:00;213;20;23;21;29;30;6;251;2;3;0;0;0
2020-02-11 16:30:00;240;20;23;21;39;42;19;212;3;0;0;0;0
2020-02-11 16:45:00;229;22;28;23;36;35;18;261;4;0;0;0;0
2020-02-11 17:00:00;211;20;20;18;39;43;31;187;3;1;0;0;0
2020-02-11 17:15:00;209;20;23;20;54;58;19;241;1;2;0;0;0
2020-02-11 17:30:00;209;17;23;20;23;25;26;239;0;1;0;0;0
2020-02-11 17:45:00;213;17;24;20;25;23;17;236;0;3;0;0;0
2020-02-11 18:00:00;188;15;15;16;25;28;21;211;1;0;0;0;0
2020-02-11 18:15:00;250;14;22;14;25;27;22;245;1;0;0;0;0
2020-02-11 18:30:00;223;14;21;10;28;30;16;189;2;0;0;0;0
2020-02-11 18:45:00;202;14;16;10;26;26;12;170;0;2;0;0;0
2020-02-11 19:00:00;174;16;22;13;27;30;11;175;3;0;0;0;0
2020-02-11 19:15:00;167;18;17;16;12;18;12;143;1;0;0;0;0
2020-02-11 19:30:00;161;11;17;10;15;15;11;134;0;0;0;0;0
2020-02-11 19:45:00;133;14;14;9;14;17;8;103;0;0;0;0;0
