DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-06-01 00:00:00;5;2;1;0;6;2;0
2020-06-01 00:15:00;4;2;1;1;7;6;0
2020-06-01 00:30:00;3;5;3;2;4;2;0
2020-06-01 00:45:00;7;7;4;0;6;1;0
2020-06-01 01:00:00;2;2;0;2;3;2;0
2020-06-01 01:15:00;3;1;0;2;5;2;0
2020-06-01 01:30:00;2;2;1;1;1;0;0
2020-06-01 01:45:00;4;3;2;0;0;0;0
2020-06-01 02:00:00;3;0;0;0;0;1;0
2020-06-01 02:15:00;6;3;0;0;3;1;0
2020-06-01 02:30:00;3;1;0;0;4;2;0
2020-06-01 02:45:00;0;0;0;0;0;0;0
2020-06-01 03:00:00;1;0;0;0;2;1;0
2020-06-01 03:15:00;1;1;1;0;3;1;0
2020-06-01 03:30:00;2;0;0;1;0;0;0
2020-06-01 03:45:00;3;3;3;0;1;1;0
2020-06-01 04:00:00;0;0;0;0;1;0;0
2020-06-01 04:15:00;1;0;0;0;0;1;0
2020-06-01 04:30:00;0;0;0;0;0;0;0
2020-06-01 04:45:00;1;1;0;0;1;1;0
2020-06-01 05:00:00;4;3;1;1;2;1;0
2020-06-01 05:15:00;1;1;1;0;7;2;0
2020-06-01 05:30:00;6;5;4;0;3;2;0
2020-06-01 05:45:00;6;3;2;2;3;1;0
2020-06-01 06:00:00;5;1;1;3;4;2;0
2020-06-01 06:15:00;4;2;1;3;3;2;0
2020-06-01 06:30:00;3;3;2;2;3;0;0
2020-06-01 06:45:00;7;4;2;0;6;3;0
2020-06-01 07:00:00;4;1;0;0;3;4;0
2020-06-01 07:15:00;4;2;1;2;3;0;0
2020-06-01 07:30:00;9;6;5;2;4;2;0
2020-06-01 07:45:00;8;4;1;1;6;6;0
2020-06-01 08:00:00;9;3;1;3;7;3;0
2020-06-01 08:15:00;7;3;1;3;3;1;0
2020-06-01 08:30:00;14;7;4;3;9;3;0
2020-06-01 08:45:00;11;3;2;4;16;3;0
2020-06-01 09:00:00;14;5;3;6;12;3;0
2020-06-01 09:15:00;23;11;5;2;19;2;0
2020-06-01 09:30:00;22;3;2;7;25;5;0
2020-06-01 09:45:00;22;7;7;7;26;5;0
2020-06-01 10:00:00;17;13;7;6;25;10;0
2020-06-01 10:15:00;22;14;11;12;31;7;1
2020-06-01 10:30:00;24;12;8;9;31;8;0
2020-06-01 10:45:00;24;12;12;14;53;17;3
2020-06-01 11:00:00;25;11;8;9;34;11;2
2020-06-01 11:15:00;30;15;12;10;36;12;0
2020-06-01 11:30:00;34;14;10;3;33;11;0
2020-06-01 11:45:00;40;18;15;16;49;18;0
2020-06-01 12:00:00;32;8;9;7;32;13;0
2020-06-01 12:15:00;34;20;14;6;34;11;0
2020-06-01 12:30:00;40;15;7;4;36;21;0
2020-06-01 12:45:00;35;13;9;10;49;16;0
2020-06-01 13:00:00;37;12;9;11;41;13;0
2020-06-01 13:15:00;41;12;6;10;52;13;0
2020-06-01 13:30:00;37;14;9;4;34;15;0
2020-06-01 13:45:00;55;20;13;13;43;21;0
2020-06-01 14:00:00;40;19;14;4;44;25;0
2020-06-01 14:15:00;45;19;16;7;41;21;0
2020-06-01 14:30:00;48;19;12;13;46;12;0
2020-06-01 14:45:00;46;28;20;10;47;25;0
2020-06-01 15:00:00;38;16;10;11;44;21;0
2020-06-01 15:15:00;42;17;13;15;37;13;0
2020-06-01 15:30:00;39;19;9;10;51;17;0
2020-06-01 15:45:00;46;30;25;9;42;24;1
2020-06-01 16:00:00;40;23;18;7;34;18;0
2020-06-01 16:15:00;51;30;20;13;46;21;1
2020-06-01 16:30:00;36;25;20;10;47;22;1
2020-06-01 16:45:00;61;38;30;10;51;28;0
2020-06-01 17:00:00;48;23;16;5;50;21;0
2020-06-01 17:15:00;62;32;21;10;51;28;0
2020-06-01 17:30:00;58;34;28;4;37;17;0
2020-06-01 17:45:00;48;24;19;10;52;14;2
2020-06-01 18:00:00;50;23;14;10;42;7;0
2020-06-01 18:15:00;45;19;12;9;55;17;0
2020-06-01 18:30:00;44;14;9;9;35;22;0
2020-06-01 18:45:00;43;22;16;10;36;13;0
2020-06-01 19:00:00;50;20;10;7;37;16;0
2020-06-01 19:15:00;42;19;12;2;46;17;0
2020-06-01 19:30:00;42;23;13;1;34;9;0
2020-06-01 19:45:00;35;21;11;7;30;16;0
2020-06-01 20:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 20:15:00;29;19;16;3;29;10;0
2020-06-01 20:30:00;32;15;7;2;21;12;0
2020-06-01 20:45:00;37;16;10;2;29;5;0
2020-06-01 21:00:00;34;12;9;6;21;5;0
2020-06-01 21:15:00;22;19;12;2;30;15;0
2020-06-01 21:30:00;26;11;5;7;22;10;0
2020-06-01 21:45:00;26;15;10;4;16;10;0
2020-06-01 22:00:00;14;14;8;2;17;12;0
2020-06-01 22:15:00;18;8;4;2;13;7;0
2020-06-01 22:30:00;9;6;6;4;10;6;0
2020-06-01 22:45:00;9;8;5;0;13;11;0
2020-06-01 23:00:00;11;9;5;1;9;5;0
2020-06-01 23:15:00;8;2;0;1;7;5;0
2020-06-01 23:30:00;8;4;2;1;7;5;0
2020-06-01 23:45:00;6;5;2;3;4;2;0
