DATUM;1(TAFGA);2(TAFBA)
2019-08-08 00:00:00;0;0
2019-08-08 00:15:00;0;0
2019-08-08 00:30:00;0;0
2019-08-08 00:45:00;0;0
2019-08-08 01:00:00;0;0
2019-08-08 01:15:00;0;0
2019-08-08 01:30:00;0;0
2019-08-08 01:45:00;0;0
2019-08-08 02:00:00;0;0
2019-08-08 02:15:00;0;0
2019-08-08 02:30:00;0;0
2019-08-08 02:45:00;0;0
2019-08-08 03:00:00;0;0
2019-08-08 03:15:00;0;0
2019-08-08 03:30:00;0;0
2019-08-08 03:45:00;0;0
2019-08-08 04:00:00;0;0
2019-08-08 04:15:00;0;0
2019-08-08 04:30:00;0;0
2019-08-08 04:45:00;0;0
2019-08-08 05:00:00;0;0
2019-08-08 05:15:00;0;0
2019-08-08 05:30:00;7;0
2019-08-08 05:45:00;1;1
2019-08-08 06:00:00;5;3
2019-08-08 06:15:00;7;1
2019-08-08 06:30:00;8;0
2019-08-08 06:45:00;10;2
2019-08-08 07:00:00;15;2
2019-08-08 07:15:00;9;4
2019-08-08 07:30:00;21;1
2019-08-08 07:45:00;14;1
2019-08-08 08:00:00;18;4
2019-08-08 08:15:00;13;3
2019-08-08 08:30:00;20;3
2019-08-08 08:45:00;12;3
2019-08-08 09:00:00;12;4
2019-08-08 09:15:00;14;10
2019-08-08 09:30:00;19;1
2019-08-08 09:45:00;13;4
2019-08-08 10:00:00;23;2
2019-08-08 10:15:00;13;1
2019-08-08 10:30:00;16;1
2019-08-08 10:45:00;17;5
2019-08-08 11:00:00;16;2
2019-08-08 11:15:00;16;4
2019-08-08 11:30:00;17;11
2019-08-08 11:45:00;20;4
2019-08-08 12:00:00;20;3
2019-08-08 12:15:00;16;8
2019-08-08 12:30:00;19;8
2019-08-08 12:45:00;15;7
2019-08-08 13:00:00;19;4
2019-08-08 13:15:00;18;9
2019-08-08 13:30:00;15;1
2019-08-08 13:45:00;22;3
2019-08-08 14:00:00;21;18
2019-08-08 14:15:00;21;4
2019-08-08 14:30:00;20;6
2019-08-08 14:45:00;15;2
2019-08-08 15:00:00;22;5
2019-08-08 15:15:00;17;10
2019-08-08 15:30:00;19;8
2019-08-08 15:45:00;17;5
2019-08-08 16:00:00;23;0
2019-08-08 16:15:00;18;5
2019-08-08 16:30:00;31;8
2019-08-08 16:45:00;23;10
2019-08-08 17:00:00;26;11
2019-08-08 17:15:00;19;8
2019-08-08 17:30:00;18;11
2019-08-08 17:45:00;19;10
2019-08-08 18:00:00;28;2
2019-08-08 18:15:00;24;1
2019-08-08 18:30:00;22;13
2019-08-08 18:45:00;17;11
2019-08-08 19:00:00;18;20
2019-08-08 19:15:00;20;5
2019-08-08 19:30:00;19;9
2019-08-08 19:45:00;22;7
2019-08-08 20:00:00;17;3
2019-08-08 20:15:00;19;17
2019-08-08 20:30:00;10;4
2019-08-08 20:45:00;10;4
2019-08-08 21:00:00;7;3
2019-08-08 21:15:00;11;7
2019-08-08 21:30:00;7;1
2019-08-08 21:45:00;4;0
2019-08-08 22:00:00;12;1
2019-08-08 22:15:00;6;1
2019-08-08 22:30:00;4;3
2019-08-08 22:45:00;2;1
2019-08-08 23:00:00;0;0
2019-08-08 23:15:00;0;0
2019-08-08 23:30:00;0;0
2019-08-08 23:45:00;1;1
