DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2019-12-10 00:00:00;0;6;7;9;3;0;0
2019-12-10 00:15:00;0;15;8;16;6;3;3
2019-12-10 00:30:00;0;10;2;9;6;0;0
2019-12-10 00:45:00;0;9;7;14;0;1;1
2019-12-10 01:00:00;0;3;4;6;1;0;0
2019-12-10 01:15:00;0;7;3;10;6;0;0
2019-12-10 01:30:00;0;3;0;6;5;0;0
2019-12-10 01:45:00;0;2;1;4;3;0;0
2019-12-10 02:00:00;0;2;3;7;1;0;0
2019-12-10 02:15:00;0;3;2;4;1;0;0
2019-12-10 02:30:00;0;4;1;3;2;0;0
2019-12-10 02:45:00;0;6;0;4;1;0;0
2019-12-10 03:00:00;0;1;0;6;2;0;0
2019-12-10 03:15:00;0;2;4;4;4;0;0
2019-12-10 03:30:00;0;3;1;8;2;0;0
2019-12-10 03:45:00;0;4;2;6;6;0;0
2019-12-10 04:00:00;0;8;2;4;2;0;0
2019-12-10 04:15:00;0;9;5;10;3;0;0
2019-12-10 04:30:00;0;9;6;16;7;0;0
2019-12-10 04:45:00;0;28;23;12;8;0;0
2019-12-10 05:00:00;0;54;50;32;18;0;0
2019-12-10 05:15:00;1;80;76;35;25;0;0
2019-12-10 05:30:00;0;67;74;38;30;1;1
2019-12-10 05:45:00;10;71;72;62;70;2;2
2019-12-10 06:00:00;3;79;69;54;58;5;5
2019-12-10 06:15:00;5;90;93;71;73;4;4
2019-12-10 06:30:00;7;108;104;58;70;7;7
2019-12-10 06:45:00;26;106;126;83;100;3;3
2019-12-10 07:00:00;24;155;132;73;74;6;6
2019-12-10 07:15:00;23;177;168;86;89;5;5
2019-12-10 07:30:00;23;150;176;89;97;5;5
2019-12-10 07:45:00;34;166;142;106;129;3;3
2019-12-10 08:00:00;16;147;151;100;111;8;8
2019-12-10 08:15:00;14;118;141;95;94;3;3
2019-12-10 08:30:00;22;103;106;98;118;4;4
2019-12-10 08:45:00;10;119;119;104;110;3;3
2019-12-10 09:00:00;9;115;118;101;95;4;4
2019-12-10 09:15:00;4;84;103;102;106;2;2
2019-12-10 09:30:00;12;107;132;106;121;5;5
2019-12-10 09:45:00;11;117;122;129;101;3;3
2019-12-10 10:00:00;12;102;100;126;98;3;3
2019-12-10 10:15:00;12;107;94;100;99;3;3
2019-12-10 10:30:00;18;111;121;126;124;6;6
2019-12-10 10:45:00;11;123;112;127;135;2;2
2019-12-10 11:00:00;21;114;102;114;119;4;4
2019-12-10 11:15:00;2;108;95;108;111;3;3
2019-12-10 11:30:00;12;102;98;128;127;6;7
2019-12-10 11:45:00;21;117;117;101;128;2;2
2019-12-10 12:00:00;16;109;91;117;123;4;4
2019-12-10 12:15:00;43;105;82;135;125;3;3
2019-12-10 12:30:00;17;106;94;124;129;4;4
2019-12-10 12:45:00;14;98;105;112;138;3;3
2019-12-10 13:00:00;14;132;107;108;132;3;3
2019-12-10 13:15:00;21;127;19;110;139;8;8
2019-12-10 13:30:00;50;130;0;114;117;6;6
2019-12-10 13:45:00;5;100;98;118;130;3;3
2019-12-10 14:00:00;62;107;110;142;135;4;4
2019-12-10 14:15:00;11;119;103;131;160;3;2
2019-12-10 14:30:00;14;121;101;149;186;3;4
2019-12-10 14:45:00;11;119;111;151;171;4;4
2019-12-10 15:00:00;16;125;92;130;170;4;4
2019-12-10 15:15:00;13;101;92;140;182;4;4
2019-12-10 15:30:00;21;121;105;147;178;3;3
2019-12-10 15:45:00;16;112;115;161;184;7;7
2019-12-10 16:00:00;12;132;119;160;208;2;2
2019-12-10 16:15:00;25;136;113;179;205;4;4
2019-12-10 16:30:00;15;119;116;172;200;5;5
2019-12-10 16:45:00;45;141;121;158;188;3;3
2019-12-10 17:00:00;21;134;118;164;194;4;4
2019-12-10 17:15:00;13;132;122;173;197;4;4
2019-12-10 17:30:00;15;123;118;147;180;5;5
2019-12-10 17:45:00;13;133;117;153;206;3;3
2019-12-10 18:00:00;14;118;112;132;142;4;4
2019-12-10 18:15:00;7;112;123;145;147;3;3
2019-12-10 18:30:00;12;98;93;123;137;5;5
2019-12-10 18:45:00;1;84;91;105;128;4;4
2019-12-10 19:00:00;8;80;65;95;101;4;4
2019-12-10 19:15:00;7;73;51;103;93;4;3
2019-12-10 19:30:00;2;71;71;108;107;4;5
2019-12-10 19:45:00;8;61;63;82;74;2;2
2019-12-10 20:00:00;7;65;33;101;88;3;3
2019-12-10 20:15:00;2;56;55;96;73;2;2
2019-12-10 20:30:00;5;47;33;69;61;3;3
2019-12-10 20:45:00;0;61;63;80;70;2;2
2019-12-10 21:00:00;1;53;61;68;44;3;3
2019-12-10 21:15:00;0;48;57;68;63;0;0
2019-12-10 21:30:00;3;38;29;67;44;1;1
2019-12-10 21:45:00;2;30;25;72;60;0;0
2019-12-10 22:00:00;3;39;34;71;61;2;2
2019-12-10 22:15:00;1;34;31;72;79;1;1
2019-12-10 22:30:00;3;20;25;62;49;2;2
2019-12-10 22:45:00;1;23;17;51;39;1;1
2019-12-10 23:00:00;6;23;18;41;27;2;2
2019-12-10 23:15:00;3;23;18;34;18;0;0
2019-12-10 23:30:00;0;12;15;31;13;1;1
