DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-07-30 00:00:00;12;7;8;7;0;0
2020-07-30 00:15:00;16;14;19;9;0;0
2020-07-30 00:30:00;14;9;19;11;0;0
2020-07-30 00:45:00;6;5;10;10;0;0
2020-07-30 01:00:00;6;3;16;9;0;0
2020-07-30 01:15:00;6;4;7;7;0;0
2020-07-30 01:30:00;11;3;9;7;0;0
2020-07-30 01:45:00;11;4;8;7;0;0
2020-07-30 02:00:00;9;6;2;3;0;0
2020-07-30 02:15:00;14;1;6;7;0;0
2020-07-30 02:30:00;3;3;7;4;0;0
2020-07-30 02:45:00;5;3;12;9;0;0
2020-07-30 03:00:00;6;3;7;5;0;0
2020-07-30 03:15:00;6;2;11;7;0;0
2020-07-30 03:30:00;10;2;7;5;0;0
2020-07-30 03:45:00;6;2;8;3;0;0
2020-07-30 04:00:00;7;9;9;7;0;0
2020-07-30 04:15:00;15;5;4;6;0;0
2020-07-30 04:30:00;24;7;18;7;0;0
2020-07-30 04:45:00;17;13;24;8;0;0
2020-07-30 05:00:00;33;27;71;36;0;0
2020-07-30 05:15:00;46;23;116;88;0;0
2020-07-30 05:30:00;57;58;124;113;0;0
2020-07-30 05:45:00;90;93;104;109;0;0
2020-07-30 06:00:00;90;99;102;90;0;0
2020-07-30 06:15:00;65;84;109;131;1;0
2020-07-30 06:30:00;67;71;139;149;1;0
2020-07-30 06:45:00;70;78;138;130;5;0
2020-07-30 07:00:00;66;88;145;136;5;0
2020-07-30 07:15:00;84;68;117;122;2;0
2020-07-30 07:30:00;78;73;134;152;7;0
2020-07-30 07:45:00;84;91;146;157;8;0
2020-07-30 08:00:00;84;70;119;114;15;0
2020-07-30 08:15:00;75;78;109;111;5;0
2020-07-30 08:30:00;80;97;133;123;7;0
2020-07-30 08:45:00;83;82;100;121;14;1
2020-07-30 09:00:00;91;77;110;94;12;13
2020-07-30 09:15:00;80;85;83;87;9;0
2020-07-30 09:30:00;105;104;96;116;10;0
2020-07-30 09:45:00;131;98;117;112;7;0
2020-07-30 10:00:00;123;94;101;72;27;0
2020-07-30 10:15:00;123;93;115;122;75;5
2020-07-30 10:30:00;107;88;106;81;7;0
2020-07-30 10:45:00;110;101;91;89;10;1
2020-07-30 11:00:00;120;115;104;80;29;0
2020-07-30 11:15:00;117;111;108;75;1;0
2020-07-30 11:30:00;98;94;87;73;7;0
2020-07-30 11:45:00;109;115;97;96;9;0
2020-07-30 12:00:00;109;134;97;80;5;0
2020-07-30 12:15:00;125;142;85;79;17;0
2020-07-30 12:30:00;137;156;96;83;13;6
2020-07-30 12:45:00;103;107;81;66;10;0
2020-07-30 13:00:00;97;128;117;92;31;0
2020-07-30 13:15:00;112;105;104;96;25;0
2020-07-30 13:30:00;117;121;107;101;5;0
2020-07-30 13:45:00;135;131;119;109;8;0
2020-07-30 14:00:00;139;171;104;99;13;1
2020-07-30 14:15:00;168;193;123;94;10;0
2020-07-30 14:30:00;189;211;87;88;26;0
2020-07-30 14:45:00;104;137;74;81;3;0
2020-07-30 15:00:00;171;209;120;83;16;0
2020-07-30 15:15:00;146;180;117;80;12;0
2020-07-30 15:30:00;157;199;104;101;6;0
2020-07-30 15:45:00;110;163;93;79;1;0
2020-07-30 16:00:00;179;218;103;109;29;0
2020-07-30 16:15:00;132;190;109;81;9;0
2020-07-30 16:30:00;170;210;107;97;26;18
2020-07-30 16:45:00;147;184;107;90;7;0
2020-07-30 17:00:00;183;233;114;97;18;3
2020-07-30 17:15:00;129;172;90;87;10;0
2020-07-30 17:30:00;127;146;95;90;12;0
2020-07-30 17:45:00;137;154;109;100;21;0
2020-07-30 18:00:00;108;115;33;68;5;0
2020-07-30 18:15:00;101;101;50;86;15;0
2020-07-30 18:30:00;108;119;70;70;3;0
2020-07-30 18:45:00;95;105;78;68;10;0
2020-07-30 19:00:00;93;88;78;59;12;0
2020-07-30 19:15:00;74;84;87;56;0;0
2020-07-30 19:30:00;76;82;73;56;2;0
2020-07-30 19:45:00;65;54;67;66;6;1
2020-07-30 20:00:00;62;74;55;55;10;0
2020-07-30 20:15:00;67;75;71;63;3;0
2020-07-30 20:30:00;67;58;76;51;9;1
2020-07-30 20:45:00;49;38;61;40;11;0
2020-07-30 21:00:00;43;43;103;91;2;0
2020-07-30 21:15:00;46;48;86;68;0;0
2020-07-30 21:30:00;54;48;67;57;7;0
2020-07-30 21:45:00;85;97;45;32;0;0
2020-07-30 22:00:00;115;98;52;49;0;0
2020-07-30 22:15:00;53;55;32;25;0;0
2020-07-30 22:30:00;37;41;40;34;2;0
2020-07-30 22:45:00;36;26;29;21;0;0
2020-07-30 23:00:00;27;15;24;17;0;0
2020-07-30 23:15:00;25;21;26;17;0;0
2020-07-30 23:30:00;28;20;20;7;0;0
2020-07-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
