DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-07-21 00:00:00;15;9;1;0;0;17;9;0;0
2020-07-21 00:15:00;17;8;0;0;0;23;13;0;1
2020-07-21 00:30:00;11;1;0;0;0;7;9;0;0
2020-07-21 00:45:00;12;9;0;0;0;13;7;0;0
2020-07-21 01:00:00;14;7;0;0;0;8;5;0;0
2020-07-21 01:15:00;10;6;0;0;0;15;2;0;0
2020-07-21 01:30:00;10;3;0;0;0;9;3;0;0
2020-07-21 01:45:00;5;4;0;1;0;3;6;0;0
2020-07-21 02:00:00;16;2;0;0;0;6;2;0;0
2020-07-21 02:15:00;8;4;0;0;0;8;2;0;0
2020-07-21 02:30:00;6;2;0;0;0;8;5;0;2
2020-07-21 02:45:00;7;1;0;0;0;6;5;0;0
2020-07-21 03:00:00;5;4;0;0;0;3;0;0;0
2020-07-21 03:15:00;5;4;0;0;0;6;5;0;0
2020-07-21 03:30:00;3;0;0;0;0;6;1;0;0
2020-07-21 03:45:00;7;2;0;0;1;6;8;0;0
2020-07-21 04:00:00;13;6;0;0;0;8;1;0;0
2020-07-21 04:15:00;16;12;0;1;1;15;5;0;0
2020-07-21 04:30:00;11;9;0;0;0;18;9;0;0
2020-07-21 04:45:00;20;14;0;2;1;24;15;0;1
2020-07-21 05:00:00;29;27;2;1;0;78;38;0;0
2020-07-21 05:15:00;43;30;2;1;2;171;134;0;0
2020-07-21 05:30:00;53;48;4;0;3;161;131;0;2
2020-07-21 05:45:00;131;153;2;0;4;168;130;0;3
2020-07-21 06:00:00;174;158;3;4;2;122;120;0;2
2020-07-21 06:15:00;138;146;4;2;4;196;160;0;9
2020-07-21 06:30:00;74;96;6;6;8;178;189;4;1
2020-07-21 06:45:00;84;112;9;2;6;189;202;4;4
2020-07-21 07:00:00;85;92;5;10;8;180;200;44;7
2020-07-21 07:15:00;89;90;7;13;20;216;231;3;9
2020-07-21 07:30:00;111;115;4;11;12;195;243;18;4
2020-07-21 07:45:00;98;124;7;11;16;213;210;9;7
2020-07-21 08:00:00;116;121;9;9;18;188;184;1;8
2020-07-21 08:15:00;101;113;10;7;11;169;198;7;4
2020-07-21 08:30:00;101;104;5;22;10;156;167;7;4
2020-07-21 08:45:00;96;82;8;12;15;117;156;18;6
2020-07-21 09:00:00;98;102;11;11;12;110;147;4;2
2020-07-21 09:15:00;82;106;15;19;21;113;151;18;2
2020-07-21 09:30:00;104;102;10;20;15;101;133;4;5
2020-07-21 09:45:00;120;118;16;20;19;115;161;8;3
2020-07-21 10:00:00;107;115;17;25;14;110;133;18;2
2020-07-21 10:15:00;132;106;12;24;16;106;134;34;2
2020-07-21 10:30:00;110;100;6;23;11;101;137;0;1
2020-07-21 10:45:00;101;107;11;23;20;120;157;1;1
2020-07-21 11:00:00;113;125;9;30;20;108;120;4;0
2020-07-21 11:15:00;127;132;12;24;25;114;115;11;3
2020-07-21 11:30:00;133;143;11;30;11;112;133;21;3
2020-07-21 11:45:00;114;136;8;24;19;107;110;13;1
2020-07-21 12:00:00;138;158;8;22;10;103;128;9;1
2020-07-21 12:15:00;102;122;7;12;15;93;118;1;4
2020-07-21 12:30:00;105;116;14;17;9;97;104;1;2
2020-07-21 12:45:00;136;139;9;13;14;112;107;15;2
2020-07-21 13:00:00;126;162;13;15;10;120;151;9;1
2020-07-21 13:15:00;125;139;7;28;17;140;152;13;1
2020-07-21 13:30:00;133;138;13;28;16;170;213;6;1
2020-07-21 13:45:00;148;157;14;19;22;166;197;9;1
2020-07-21 14:00:00;213;207;15;24;8;157;161;17;0
2020-07-21 14:15:00;256;231;19;20;7;106;114;17;0
2020-07-21 14:30:00;265;265;12;16;15;110;133;11;1
2020-07-21 14:45:00;187;197;11;18;15;123;143;6;5
2020-07-21 15:00:00;186;218;17;26;6;123;128;6;7
2020-07-21 15:15:00;208;231;14;20;13;110;131;10;1
2020-07-21 15:30:00;185;204;7;18;9;114;124;2;2
2020-07-21 15:45:00;211;222;11;24;9;121;139;7;5
2020-07-21 16:00:00;230;228;16;20;10;97;128;17;3
2020-07-21 16:15:00;187;203;14;17;9;105;116;17;2
2020-07-21 16:30:00;221;197;22;22;32;90;119;35;12
2020-07-21 16:45:00;244;203;25;29;24;109;133;4;3
2020-07-21 17:00:00;191;202;17;33;26;91;154;19;1
2020-07-21 17:15:00;207;206;8;26;26;115;131;8;2
2020-07-21 17:30:00;174;174;13;17;21;96;146;11;3
2020-07-21 17:45:00;164;185;6;18;16;113;156;77;3
2020-07-21 18:00:00;148;160;6;13;9;126;152;28;4
2020-07-21 18:15:00;145;148;9;17;8;88;112;22;7
2020-07-21 18:30:00;136;159;3;11;3;101;107;12;3
2020-07-21 18:45:00;109;127;3;12;6;98;100;9;5
2020-07-21 19:00:00;117;117;0;16;3;93;103;45;7
2020-07-21 19:15:00;100;108;3;11;3;95;91;47;1
2020-07-21 19:30:00;86;103;2;3;3;95;78;22;2
2020-07-21 19:45:00;87;82;2;4;1;81;79;0;2
2020-07-21 20:00:00;79;90;2;1;0;55;63;1;1
2020-07-21 20:15:00;87;63;2;2;1;79;56;0;4
2020-07-21 20:30:00;74;58;0;0;1;71;59;0;0
2020-07-21 20:45:00;81;61;0;1;0;114;69;1;1
2020-07-21 21:00:00;65;56;1;3;0;150;101;2;0
2020-07-21 21:15:00;66;77;2;2;1;182;138;9;1
2020-07-21 21:30:00;74;46;3;2;3;113;93;0;3
2020-07-21 21:45:00;140;132;1;0;0;71;48;0;0
2020-07-21 22:00:00;178;164;2;2;1;57;47;0;0
2020-07-21 22:15:00;107;88;2;0;0;62;53;0;1
2020-07-21 22:30:00;67;45;0;0;0;45;39;0;1
2020-07-21 22:45:00;48;31;0;0;0;33;23;0;1
2020-07-21 23:00:00;36;35;1;0;0;24;24;0;0
2020-07-21 23:15:00;30;31;0;0;0;27;24;0;0
2020-07-21 23:30:00;23;24;0;0;0;18;13;0;0
