DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-08-25 00:00:00;0;1;1;2;2;0;0;0
2020-08-25 00:15:00;0;1;0;0;0;0;0;0
2020-08-25 00:30:00;0;1;0;0;0;0;0;0
2020-08-25 00:45:00;0;0;0;0;0;0;0;0
2020-08-25 01:00:00;0;1;2;1;0;0;0;0
2020-08-25 01:15:00;0;4;1;0;0;0;0;0
2020-08-25 01:30:00;0;1;1;0;0;0;0;0
2020-08-25 01:45:00;0;0;0;1;0;0;0;0
2020-08-25 02:00:00;0;1;1;0;0;0;0;0
2020-08-25 02:15:00;0;1;0;0;0;0;0;0
2020-08-25 02:30:00;0;0;0;0;0;0;0;0
2020-08-25 02:45:00;0;0;0;0;0;0;0;0
2020-08-25 03:00:00;0;0;0;0;0;0;0;0
2020-08-25 03:15:00;0;0;0;0;0;0;0;0
2020-08-25 03:30:00;0;1;0;0;0;0;0;0
2020-08-25 03:45:00;0;0;0;0;0;0;0;0
2020-08-25 04:00:00;0;0;0;0;0;0;0;0
2020-08-25 04:15:00;0;0;0;0;0;0;0;0
2020-08-25 04:30:00;0;0;1;1;0;0;0;0
2020-08-25 04:45:00;0;4;0;0;0;0;0;0
2020-08-25 05:00:00;3;5;15;8;0;0;0;0
2020-08-25 05:15:00;1;11;20;4;4;0;0;0
2020-08-25 05:30:00;2;8;31;7;1;0;0;0
2020-08-25 05:45:00;3;17;34;3;4;0;0;0
2020-08-25 06:00:00;1;11;16;1;9;0;0;0
2020-08-25 06:15:00;3;11;31;3;6;0;0;0
2020-08-25 06:30:00;0;11;60;5;262;0;0;0
2020-08-25 06:45:00;4;21;64;11;6;0;0;0
2020-08-25 07:00:00;6;5;38;2;13;0;0;0
2020-08-25 07:15:00;5;18;38;11;12;0;0;0
2020-08-25 07:30:00;12;15;51;12;22;0;0;0
2020-08-25 07:45:00;4;19;42;8;8;0;0;0
2020-08-25 08:00:00;3;11;42;6;262;0;0;0
2020-08-25 08:15:00;5;17;31;6;271;0;0;0
2020-08-25 08:30:00;3;16;24;2;3;0;0;0
2020-08-25 08:45:00;2;13;27;7;266;0;1;0
2020-08-25 09:00:00;4;7;22;3;11;0;0;0
2020-08-25 09:15:00;2;20;13;4;4;0;0;0
2020-08-25 09:30:00;3;12;16;4;8;0;0;0
2020-08-25 09:45:00;2;20;11;1;3;0;0;0
2020-08-25 10:00:00;3;8;4;1;5;0;0;0
2020-08-25 10:15:00;3;19;11;6;2;0;0;0
2020-08-25 10:30:00;2;12;12;3;6;0;0;0
2020-08-25 10:45:00;2;11;12;4;9;0;0;0
2020-08-25 11:00:00;2;10;10;6;8;0;0;0
2020-08-25 11:15:00;5;11;11;4;11;1;0;0
2020-08-25 11:30:00;0;11;10;4;7;0;0;0
2020-08-25 11:45:00;0;8;13;9;9;0;0;0
2020-08-25 12:00:00;2;23;15;6;267;0;1;0
2020-08-25 12:15:00;1;19;14;3;9;0;0;26
