DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-06-07 00:00:00;11;2;2;1;1;3;2;0;4;0;0;0;0;0;0
2020-06-07 00:15:00;10;6;9;3;3;2;1;1;11;0;0;0;0;0;0
2020-06-07 00:30:00;8;4;5;3;3;3;3;0;13;0;0;0;0;0;0
2020-06-07 00:45:00;4;2;2;6;5;3;3;1;3;0;0;0;0;0;0
2020-06-07 01:00:00;5;1;5;3;3;4;3;1;4;0;0;0;0;0;0
2020-06-07 01:15:00;6;0;2;2;2;3;3;0;4;0;0;0;0;0;0
2020-06-07 01:30:00;8;2;3;3;3;4;4;0;5;0;0;0;0;0;0
2020-06-07 01:45:00;6;1;3;1;1;0;0;0;7;0;0;0;0;0;0
2020-06-07 02:00:00;5;0;1;2;2;1;1;0;3;0;0;0;0;0;0
2020-06-07 02:15:00;8;3;4;3;2;4;4;1;7;0;0;0;0;0;0
2020-06-07 02:30:00;6;1;1;2;1;2;1;0;3;0;0;0;0;0;0
2020-06-07 02:45:00;5;1;2;2;1;2;2;0;7;0;0;0;0;0;0
2020-06-07 03:00:00;3;2;2;1;1;3;3;1;1;0;0;0;0;0;0
2020-06-07 03:15:00;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-06-07 03:30:00;2;0;1;1;1;1;1;0;3;0;0;0;0;0;0
2020-06-07 03:45:00;1;3;3;0;0;0;0;1;2;0;0;0;0;0;0
2020-06-07 04:00:00;1;3;4;0;0;0;0;0;2;0;0;0;0;0;0
2020-06-07 04:15:00;3;0;0;1;1;1;1;0;1;0;0;0;0;0;0
2020-06-07 04:30:00;1;0;1;1;1;2;2;0;4;0;0;0;0;0;0
2020-06-07 04:45:00;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0
2020-06-07 05:00:00;0;2;2;0;0;1;1;0;2;0;0;0;0;0;0
2020-06-07 05:15:00;5;0;0;1;1;0;0;1;2;0;0;0;0;0;0
2020-06-07 05:30:00;6;0;0;2;2;1;1;1;4;0;0;0;0;0;0
2020-06-07 05:45:00;7;2;4;1;1;0;0;0;5;0;0;0;0;0;0
2020-06-07 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 06:15:00;4;0;0;1;1;1;0;1;2;0;0;0;0;0;0
2020-06-07 06:30:00;1;2;2;3;3;1;1;0;2;0;0;0;0;0;0
2020-06-07 06:45:00;6;2;2;1;1;1;0;0;2;0;0;0;0;0;0
2020-06-07 07:00:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
