DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-07-07 00:00:00;0;0;1;1;0;0;0;0
2020-07-07 00:15:00;0;0;1;0;0;0;0;0
2020-07-07 00:30:00;0;1;0;0;0;0;0;0
2020-07-07 00:45:00;0;0;0;0;0;0;0;0
2020-07-07 01:00:00;0;1;0;0;0;0;0;0
2020-07-07 01:15:00;0;0;0;0;0;0;0;0
2020-07-07 01:30:00;0;0;0;0;0;0;0;0
2020-07-07 01:45:00;0;0;0;0;0;0;0;0
2020-07-07 02:00:00;0;0;0;0;0;0;0;0
2020-07-07 02:15:00;0;0;0;0;0;0;0;0
2020-07-07 02:30:00;0;0;1;0;0;0;0;0
2020-07-07 02:45:00;0;0;0;0;0;0;0;0
2020-07-07 03:00:00;1;2;0;0;0;0;0;0
2020-07-07 03:15:00;0;0;0;0;0;0;0;0
2020-07-07 03:30:00;0;0;1;0;0;0;0;0
2020-07-07 03:45:00;0;0;0;0;0;0;0;0
2020-07-07 04:00:00;0;0;1;0;0;0;0;0
2020-07-07 04:15:00;0;0;2;0;0;0;0;0
2020-07-07 04:30:00;0;2;0;0;0;0;0;0
2020-07-07 04:45:00;1;3;2;3;0;0;0;0
2020-07-07 05:00:00;2;5;11;2;0;0;0;0
2020-07-07 05:15:00;5;14;28;3;1;0;0;0
2020-07-07 05:30:00;4;20;27;5;2;0;0;0
2020-07-07 05:45:00;7;21;39;5;8;0;0;0
2020-07-07 06:00:00;1;10;21;2;2;0;0;0
2020-07-07 06:15:00;4;14;55;1;2;0;0;0
2020-07-07 06:30:00;1;19;107;6;5;0;2;0
2020-07-07 06:45:00;4;27;90;3;15;0;2;0
2020-07-07 07:00:00;2;18;61;6;5;0;0;0
2020-07-07 07:15:00;3;21;53;7;4;0;9;0
2020-07-07 07:30:00;2;15;62;5;264;0;0;0
2020-07-07 07:45:00;6;26;74;9;17;0;4;0
2020-07-07 08:00:00;2;21;73;10;7;0;0;0
2020-07-07 08:15:00;3;11;42;14;281;0;0;0
2020-07-07 08:30:00;7;18;50;5;10;0;0;0
2020-07-07 08:45:00;0;16;39;8;13;0;0;0
2020-07-07 09:00:00;6;24;24;5;12;0;0;0
2020-07-07 09:15:00;3;13;11;7;6;0;0;0
2020-07-07 09:30:00;1;12;11;1;6;0;0;0
2020-07-07 09:45:00;4;10;11;7;15;0;1;0
2020-07-07 10:00:00;1;15;8;10;10;0;1;0
2020-07-07 10:15:00;6;13;18;6;11;0;0;0
2020-07-07 10:30:00;7;23;5;5;5;0;0;0
2020-07-07 10:45:00;1;20;13;3;8;0;0;0
2020-07-07 11:00:00;4;27;16;4;9;0;1;0
2020-07-07 11:15:00;4;15;14;5;6;1;0;0
2020-07-07 11:30:00;4;23;18;9;8;0;2;0
2020-07-07 11:45:00;0;26;20;3;13;0;0;0
2020-07-07 12:00:00;4;25;11;1;4;0;2;0
2020-07-07 12:15:00;2;13;19;3;9;0;0;0
2020-07-07 12:30:00;1;23;14;4;5;0;1;0
2020-07-07 12:45:00;2;31;26;4;4;0;6;0
2020-07-07 13:00:00;3;45;16;2;9;0;2;0
2020-07-07 13:15:00;4;31;18;7;17;0;0;0
2020-07-07 13:30:00;7;31;35;9;12;0;0;0
2020-07-07 13:45:00;7;44;18;9;3;0;0;0
2020-07-07 14:00:00;6;69;33;2;13;0;1;0
2020-07-07 14:15:00;3;48;45;5;19;0;1;0
2020-07-07 14:30:00;0;42;17;4;9;0;2;0
2020-07-07 14:45:00;5;54;13;8;8;0;0;0
2020-07-07 15:00:00;2;67;32;5;7;1;0;0
2020-07-07 15:15:00;9;110;32;1;11;0;1;0
2020-07-07 15:30:00;2;36;13;4;12;0;0;0
2020-07-07 15:45:00;1;30;12;2;12;0;0;0
2020-07-07 16:00:00;0;56;9;4;11;0;1;0
2020-07-07 16:15:00;6;58;9;4;9;0;1;0
2020-07-07 16:30:00;4;60;14;4;7;0;1;0
2020-07-07 16:45:00;4;47;6;1;9;0;0;0
2020-07-07 17:00:00;6;45;9;4;7;0;0;0
2020-07-07 17:15:00;2;41;13;3;9;0;0;0
2020-07-07 17:30:00;4;49;14;6;4;0;1;0
2020-07-07 17:45:00;0;34;5;1;7;0;0;0
2020-07-07 18:00:00;2;26;10;5;8;0;0;0
2020-07-07 18:15:00;1;26;6;5;4;0;0;0
2020-07-07 18:30:00;0;24;8;1;5;0;0;0
2020-07-07 18:45:00;3;16;7;1;5;0;0;0
2020-07-07 19:00:00;1;13;4;0;3;0;0;0
2020-07-07 19:15:00;2;15;9;2;2;0;0;0
2020-07-07 19:30:00;1;12;2;1;1;0;0;0
2020-07-07 19:45:00;0;8;8;1;2;0;0;0
2020-07-07 20:00:00;0;12;5;1;0;0;0;0
2020-07-07 20:15:00;1;7;4;2;1;0;0;0
2020-07-07 20:30:00;0;8;5;0;0;0;0;0
2020-07-07 20:45:00;0;11;8;2;1;0;0;0
2020-07-07 21:00:00;4;11;11;2;2;0;0;0
2020-07-07 21:15:00;3;18;8;4;7;0;0;0
2020-07-07 21:30:00;0;18;10;2;0;0;0;0
2020-07-07 21:45:00;1;42;7;1;15;0;0;0
2020-07-07 22:00:00;1;33;19;0;12;0;0;0
2020-07-07 22:15:00;2;17;6;1;3;0;0;0
2020-07-07 22:30:00;0;7;2;0;1;0;0;0
2020-07-07 22:45:00;0;7;4;2;0;0;0;0
2020-07-07 23:00:00;0;3;0;1;0;0;0;0
2020-07-07 23:15:00;2;4;2;1;0;0;0;0
2020-07-07 23:30:00;0;2;2;0;0;0;0;0
