DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-10-26 00:00:00;5;2;0;5;0;10;1;0;0
2020-10-26 00:15:00;7;3;0;1;0;14;1;0;0
2020-10-26 00:30:00;4;2;0;7;0;12;0;0;0
2020-10-26 00:45:00;2;0;0;4;0;13;1;0;0
2020-10-26 01:00:00;1;3;0;5;0;12;1;0;0
2020-10-26 01:15:00;1;0;0;4;0;14;1;0;0
2020-10-26 01:30:00;3;0;0;4;0;12;0;0;0
2020-10-26 01:45:00;0;0;0;2;0;14;1;0;0
2020-10-26 02:00:00;0;0;0;1;0;12;1;0;0
2020-10-26 02:15:00;1;1;0;3;0;13;1;0;0
2020-10-26 02:30:00;1;1;0;0;0;12;1;0;0
2020-10-26 02:45:00;0;0;0;1;0;14;1;0;0
2020-10-26 03:00:00;1;1;0;1;0;12;0;0;0
2020-10-26 03:15:00;2;1;0;2;0;14;1;0;0
2020-10-26 03:30:00;4;3;0;6;0;12;1;0;0
2020-10-26 03:45:00;2;0;0;3;0;14;1;0;0
2020-10-26 04:00:00;4;0;0;4;0;12;1;0;0
2020-10-26 04:15:00;6;4;2;11;0;13;0;0;0
2020-10-26 04:30:00;18;3;3;18;0;12;1;0;0
2020-10-26 04:45:00;58;7;0;12;0;14;1;0;0
2020-10-26 05:00:00;100;5;1;18;0;9;1;0;0
2020-10-26 05:15:00;171;16;0;48;0;10;0;0;0
2020-10-26 05:30:00;149;12;5;80;0;10;1;0;0
2020-10-26 05:45:00;159;29;2;106;0;10;0;0;0
2020-10-26 06:00:00;123;27;3;83;0;10;1;0;0
2020-10-26 06:15:00;131;17;1;107;0;10;1;0;0
2020-10-26 06:30:00;153;22;5;136;0;10;0;0;0
2020-10-26 06:45:00;150;40;9;163;0;10;1;0;0
2020-10-26 07:00:00;97;28;7;156;2;10;1;0;0
2020-10-26 07:15:00;107;32;12;256;8;10;0;0;0
2020-10-26 07:30:00;148;38;7;200;0;10;1;0;0
2020-10-26 07:45:00;148;29;4;180;0;10;0;0;0
2020-10-26 08:00:00;137;24;10;173;1;10;1;0;0
2020-10-26 08:15:00;131;26;9;162;3;10;1;0;0
2020-10-26 08:30:00;115;35;7;148;0;10;0;0;0
2020-10-26 08:45:00;118;30;5;148;1;10;1;0;0
2020-10-26 09:00:00;114;27;6;122;0;13;1;0;0
2020-10-26 09:15:00;128;25;10;129;0;13;0;0;0
2020-10-26 09:30:00;98;31;16;158;4;13;1;0;0
2020-10-26 09:45:00;97;28;14;112;0;12;1;0;0
2020-10-26 10:00:00;109;31;17;157;4;13;0;0;0
2020-10-26 10:15:00;119;34;14;143;1;13;1;0;0
2020-10-26 10:30:00;117;25;18;127;6;13;1;0;0
2020-10-26 10:45:00;137;34;14;164;0;13;1;0;0
2020-10-26 11:00:00;103;33;14;120;8;13;0;0;0
2020-10-26 11:15:00;127;20;17;133;7;13;1;0;0
2020-10-26 11:30:00;123;25;21;106;13;12;1;0;0
2020-10-26 11:45:00;137;45;18;133;10;13;0;0;0
2020-10-26 12:00:00;141;40;16;136;41;13;1;0;0
2020-10-26 12:15:00;143;26;11;116;1;13;1;0;0
2020-10-26 12:30:00;140;35;8;137;0;13;1;0;0
2020-10-26 12:45:00;128;24;20;133;1;13;0;0;0
2020-10-26 13:00:00;146;36;17;132;0;13;1;0;0
2020-10-26 13:15:00;180;31;18;127;5;9;1;0;0
2020-10-26 13:30:00;180;33;10;164;2;10;0;0;0
2020-10-26 13:45:00;195;36;20;169;2;10;1;0;0
2020-10-26 14:00:00;175;36;16;177;0;10;1;0;0
2020-10-26 14:15:00;159;37;20;164;15;10;0;0;0
2020-10-26 14:30:00;138;32;18;195;0;10;1;0;0
2020-10-26 14:45:00;142;36;15;190;0;10;0;0;0
2020-10-26 15:00:00;165;38;13;204;0;10;1;0;0
2020-10-26 15:15:00;153;38;14;178;0;10;1;0;0
2020-10-26 15:30:00;145;31;16;184;2;10;0;0;0
2020-10-26 15:45:00;148;28;18;192;1;10;1;0;0
2020-10-26 16:00:00;174;42;22;158;1;10;1;0;0
2020-10-26 16:15:00;167;27;29;161;4;10;0;0;0
2020-10-26 16:30:00;182;38;21;185;0;10;1;0;0
2020-10-26 16:45:00;164;40;20;147;0;10;0;0;0
2020-10-26 17:00:00;157;34;44;172;0;10;1;0;0
2020-10-26 17:15:00;177;31;16;161;1;10;1;0;0
2020-10-26 17:30:00;140;19;9;154;4;10;0;0;0
2020-10-26 17:45:00;141;22;9;114;0;10;1;0;0
2020-10-26 18:00:00;133;16;11;102;0;10;1;0;0
2020-10-26 18:15:00;113;27;6;116;0;10;0;0;0
2020-10-26 18:30:00;77;16;12;82;0;10;1;0;0
2020-10-26 18:45:00;80;14;5;68;0;10;0;0;0
2020-10-26 19:00:00;65;9;4;62;0;10;1;0;0
2020-10-26 19:15:00;48;16;2;68;0;10;1;0;0
2020-10-26 19:30:00;63;14;0;59;0;10;0;0;0
2020-10-26 19:45:00;42;10;5;47;0;10;1;0;0
2020-10-26 20:00:00;57;2;2;33;0;13;1;0;0
2020-10-26 20:15:00;50;11;0;37;0;11;0;0;0
2020-10-26 20:30:00;71;14;0;35;0;14;1;0;0
2020-10-26 20:45:00;93;10;1;34;0;12;1;0;0
2020-10-26 21:00:00;126;6;3;45;0;13;1;0;0
2020-10-26 21:15:00;127;14;2;50;0;12;1;0;0
2020-10-26 21:30:00;77;22;0;87;0;14;0;0;0
2020-10-26 21:45:00;56;37;1;144;0;12;1;0;0
2020-10-26 22:00:00;52;35;0;119;0;11;1;0;0
2020-10-26 22:15:00;36;14;4;35;0;9;0;0;0
2020-10-26 22:30:00;38;13;1;20;0;11;1;0;0
2020-10-26 22:45:00;15;6;0;10;0;11;1;0;0
2020-10-26 23:00:00;23;5;0;14;0;13;1;0;0
2020-10-26 23:15:00;8;3;0;6;0;12;0;0;0
2020-10-26 23:30:00;11;6;0;7;0;14;1;0;0
2020-10-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
