DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-03-03 00:00:00;10;2;2;0;0;0;15;6;0;1;0
2020-03-03 00:15:00;4;4;5;0;2;3;12;4;1;1;0
2020-03-03 00:30:00;10;3;1;2;1;3;14;1;0;1;0
2020-03-03 00:45:00;3;7;2;0;0;0;11;4;0;0;0
2020-03-03 01:00:00;2;1;1;2;0;1;11;2;0;2;0
2020-03-03 01:15:00;0;4;0;1;0;1;9;2;0;0;0
2020-03-03 01:30:00;1;3;1;2;0;3;11;2;0;0;0
2020-03-03 01:45:00;6;4;2;1;0;1;7;1;0;0;0
2020-03-03 02:00:00;5;8;0;1;1;2;6;0;0;0;0
2020-03-03 02:15:00;6;3;1;1;0;1;12;2;0;0;0
2020-03-03 02:30:00;7;4;0;0;0;0;6;2;0;0;0
2020-03-03 02:45:00;3;3;0;0;0;0;7;1;0;0;0
2020-03-03 03:00:00;2;2;1;1;0;1;10;1;0;0;0
2020-03-03 03:15:00;2;3;2;0;0;0;11;1;0;0;0
2020-03-03 03:30:00;5;5;1;0;0;1;5;2;0;0;0
2020-03-03 03:45:00;9;2;1;0;0;1;15;1;0;0;0
2020-03-03 04:00:00;6;10;2;1;0;2;7;2;0;1;0
2020-03-03 04:15:00;11;6;1;2;0;6;21;3;0;1;0
2020-03-03 04:30:00;8;9;2;4;3;4;28;7;0;1;0
2020-03-03 04:45:00;14;8;7;0;1;2;41;15;0;2;0
2020-03-03 05:00:00;21;19;4;5;0;7;101;59;0;3;0
2020-03-03 05:15:00;47;25;19;8;1;15;127;125;0;4;0
2020-03-03 05:30:00;62;29;27;5;1;9;116;102;1;4;0
2020-03-03 05:45:00;106;34;31;15;5;28;131;119;1;6;2
2020-03-03 06:00:00;144;60;54;22;6;29;116;125;0;6;0
2020-03-03 06:15:00;117;53;64;27;8;36;145;157;0;4;0
2020-03-03 06:30:00;91;48;53;27;12;45;132;136;1;12;1
2020-03-03 06:45:00;86;43;43;43;21;69;121;159;2;10;0
2020-03-03 07:00:00;94;37;41;57;26;85;143;161;1;16;0
2020-03-03 07:15:00;76;41;56;66;38;100;144;178;1;15;0
2020-03-03 07:30:00;76;46;52;55;25;88;154;178;1;18;2
2020-03-03 07:45:00;89;44;46;38;15;57;150;173;3;24;2
2020-03-03 08:00:00;76;44;49;43;15;58;132;137;5;10;0
2020-03-03 08:15:00;81;35;34;31;12;47;113;117;2;8;2
2020-03-03 08:30:00;76;40;39;36;19;59;121;117;1;9;0
2020-03-03 08:45:00;83;44;36;42;15;58;107;125;2;12;1
2020-03-03 09:00:00;90;36;35;31;6;43;103;100;3;9;2
2020-03-03 09:15:00;81;36;34;24;6;30;94;90;1;8;1
2020-03-03 09:30:00;78;39;27;22;6;37;90;80;1;7;1
2020-03-03 09:45:00;76;32;39;16;5;32;93;80;1;5;4
2020-03-03 10:00:00;90;40;31;16;1;20;94;92;1;6;1
2020-03-03 10:15:00;87;35;41;17;4;25;85;81;3;7;3
2020-03-03 10:30:00;110;34;27;19;2;22;81;73;0;11;1
2020-03-03 10:45:00;83;38;28;20;7;26;81;74;0;7;0
2020-03-03 11:00:00;105;39;32;17;6;22;64;55;0;14;0
2020-03-03 11:15:00;97;41;30;12;1;17;83;81;0;7;2
2020-03-03 11:30:00;91;38;37;20;3;26;83;80;4;10;0
2020-03-03 11:45:00;96;40;38;11;7;19;78;69;2;13;2
2020-03-03 12:00:00;100;51;40;15;4;18;81;76;0;5;1
