DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-03-29 00:00:00;0;3;3;2;0;0;0;0;0;0;0;0
2020-03-29 00:15:00;4;3;1;4;0;0;0;0;0;0;0;0
2020-03-29 00:30:00;1;1;1;2;0;0;0;0;0;0;0;0
2020-03-29 00:45:00;1;0;4;5;0;0;0;0;0;0;0;0
2020-03-29 01:00:00;3;3;6;2;0;0;0;0;0;0;0;0
2020-03-29 01:15:00;4;2;1;4;0;0;0;0;0;0;0;0
2020-03-29 01:30:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-03-29 01:45:00;5;3;3;0;0;0;0;0;0;0;0;0
2020-03-29 03:00:00;0;2;3;1;0;0;0;0;0;0;0;0
2020-03-29 03:15:00;5;0;2;1;0;0;0;0;0;0;0;0
2020-03-29 03:30:00;2;2;3;1;0;0;0;0;0;0;0;0
2020-03-29 03:45:00;0;1;2;1;0;0;0;0;0;0;0;0
2020-03-29 04:00:00;0;2;2;4;0;0;0;0;0;0;0;0
2020-03-29 04:15:00;2;3;3;1;0;0;0;0;0;0;0;0
2020-03-29 04:30:00;1;0;2;3;0;0;0;0;0;0;0;0
2020-03-29 04:45:00;4;2;3;5;0;0;0;0;0;0;0;0
2020-03-29 05:00:00;5;2;3;4;0;0;0;0;0;0;0;0
2020-03-29 05:15:00;6;1;0;3;0;0;0;0;0;0;0;0
2020-03-29 05:30:00;6;3;7;6;0;0;0;0;0;0;0;0
2020-03-29 05:45:00;19;8;6;3;0;0;0;0;0;0;0;0
2020-03-29 06:00:00;7;3;6;5;0;0;0;0;0;0;0;0
2020-03-29 06:15:00;7;4;3;4;0;0;0;0;0;0;0;0
2020-03-29 06:30:00;2;1;6;5;0;0;0;0;0;0;0;0
2020-03-29 06:45:00;2;2;5;8;0;0;0;0;0;0;0;0
2020-03-29 07:00:00;3;1;6;5;0;0;0;0;0;0;0;0
2020-03-29 07:15:00;5;2;3;4;0;0;0;0;0;0;0;0
2020-03-29 07:30:00;7;2;0;0;0;0;0;0;0;0;0;0
2020-03-29 07:45:00;5;5;5;4;0;0;0;0;0;0;0;0
2020-03-29 08:00:00;5;2;2;1;0;0;0;0;0;0;0;0
2020-03-29 08:15:00;1;2;5;5;0;0;0;0;0;0;0;0
2020-03-29 08:30:00;6;7;4;2;0;0;0;0;0;0;0;0
2020-03-29 08:45:00;6;9;5;4;0;0;0;0;0;0;0;0
2020-03-29 09:00:00;5;4;3;1;0;0;0;0;0;2;0;0
2020-03-29 09:15:00;7;8;8;9;0;0;0;0;4;0;0;0
2020-03-29 09:30:00;13;6;3;3;0;0;0;0;0;0;0;0
2020-03-29 09:45:00;13;2;12;5;0;0;0;0;0;0;0;0
2020-03-29 10:00:00;10;8;6;9;0;0;0;0;0;0;0;0
2020-03-29 10:15:00;15;7;19;10;0;0;0;0;0;0;0;0
2020-03-29 10:30:00;13;6;8;6;1;1;0;0;0;0;0;0
2020-03-29 10:45:00;14;11;9;8;0;1;0;0;4;0;1;0
2020-03-29 11:00:00;18;5;15;14;0;0;0;0;0;0;0;0
2020-03-29 11:15:00;25;12;10;17;0;0;0;0;0;0;0;0
2020-03-29 11:30:00;17;6;20;12;0;0;0;0;0;0;0;0
2020-03-29 11:45:00;15;16;19;14;0;0;0;0;0;0;0;0
2020-03-29 12:00:00;23;11;21;19;0;0;0;0;1;0;0;0
2020-03-29 12:15:00;22;21;18;14;0;0;0;0;1;4;0;3
2020-03-29 12:30:00;9;15;20;12;3;0;0;0;0;9;0;0
2020-03-29 12:45:00;17;5;23;15;0;0;0;0;0;0;0;0
2020-03-29 13:00:00;22;26;15;16;0;0;0;0;0;0;0;0
2020-03-29 13:15:00;26;13;22;8;0;0;0;0;7;0;0;0
2020-03-29 13:30:00;19;12;19;12;0;0;0;0;0;0;0;0
2020-03-29 13:45:00;17;13;14;17;0;0;0;0;0;0;0;0
2020-03-29 14:00:00;29;13;16;15;0;0;0;0;0;4;0;0
2020-03-29 14:15:00;20;10;25;17;5;0;0;0;5;7;0;0
2020-03-29 14:30:00;15;14;28;19;0;0;0;0;1;0;0;0
2020-03-29 14:45:00;20;20;21;20;0;0;0;0;0;0;0;0
2020-03-29 15:00:00;25;16;23;23;2;0;2;0;4;2;0;0
2020-03-29 15:15:00;23;11;27;25;0;0;0;0;0;0;0;0
2020-03-29 15:30:00;20;16;25;12;0;0;0;0;0;0;0;0
2020-03-29 15:45:00;31;21;19;17;6;0;0;0;0;6;0;0
2020-03-29 16:00:00;29;13;20;10;0;0;0;0;0;2;0;0
2020-03-29 16:15:00;25;19;24;15;0;0;0;0;0;4;0;0
2020-03-29 16:30:00;23;20;28;19;1;0;0;0;3;0;0;0
2020-03-29 16:45:00;35;17;27;29;0;0;0;0;34;0;0;0
2020-03-29 17:00:00;18;16;20;17;0;0;0;0;0;0;0;0
2020-03-29 17:15:00;24;10;31;21;5;0;0;0;0;0;0;0
2020-03-29 17:30:00;26;18;20;13;0;0;0;0;0;0;0;0
2020-03-29 17:45:00;20;14;26;23;0;4;0;0;4;0;0;0
2020-03-29 18:00:00;24;18;19;8;0;0;0;0;0;0;0;0
2020-03-29 18:15:00;26;19;21;13;0;0;0;0;0;0;0;0
2020-03-29 18:30:00;20;12;15;21;0;4;0;0;0;0;0;0
2020-03-29 18:45:00;11;11;26;18;0;0;0;0;0;0;0;0
2020-03-29 19:00:00;12;8;21;9;0;0;0;0;0;0;0;0
2020-03-29 19:15:00;26;20;26;14;0;0;0;0;0;0;0;0
2020-03-29 19:30:00;20;10;19;6;0;0;0;0;0;0;0;0
2020-03-29 19:45:00;23;15;26;13;0;0;0;0;0;0;0;0
2020-03-29 20:00:00;13;9;24;14;0;0;0;0;0;0;0;0
2020-03-29 20:15:00;24;10;18;11;0;0;0;0;0;0;0;0
2020-03-29 20:30:00;12;6;14;4;0;0;0;0;0;0;0;0
2020-03-29 20:45:00;13;7;19;10;0;0;0;0;0;0;0;0
2020-03-29 21:00:00;17;9;11;12;0;0;0;0;0;0;0;0
2020-03-29 21:15:00;16;9;14;10;0;0;0;0;0;0;0;0
2020-03-29 21:30:00;12;10;14;14;0;0;0;0;0;0;0;0
2020-03-29 21:45:00;18;7;19;9;0;0;0;0;0;0;0;0
2020-03-29 22:00:00;16;10;14;10;0;0;0;0;0;0;0;0
2020-03-29 22:15:00;6;7;6;4;0;0;0;0;0;0;0;0
2020-03-29 22:30:00;9;6;5;5;0;0;0;0;0;0;0;0
2020-03-29 22:45:00;7;3;11;7;0;0;0;0;0;0;0;0
2020-03-29 23:00:00;10;3;2;2;0;0;0;0;0;0;0;0
2020-03-29 23:15:00;5;0;6;5;0;0;0;0;0;0;0;0
2020-03-29 23:30:00;7;1;5;3;0;0;0;0;0;0;0;0
2020-03-29 23:45:00;
