DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-02-18 00:00:00;0;2;4;0;0;1;6;1;0;1;2
2020-02-18 00:15:00;1;2;5;0;1;2;6;1;0;0;3
2020-02-18 00:30:00;1;0;3;0;0;0;0;1;0;0;2
2020-02-18 00:45:00;0;1;4;0;0;1;5;0;1;2;3
2020-02-18 01:00:00;0;1;4;0;0;0;0;0;0;0;2
2020-02-18 01:15:00;0;1;4;0;0;0;1;0;0;0;0
2020-02-18 01:30:00;0;0;1;2;1;0;1;0;0;2;2
2020-02-18 01:45:00;0;1;1;0;0;0;0;0;0;3;0
2020-02-18 02:00:00;0;0;0;0;0;3;0;0;0;0;1
2020-02-18 02:15:00;1;2;3;0;0;0;1;0;0;1;0
2020-02-18 02:30:00;0;0;1;1;1;0;1;0;0;0;2
2020-02-18 02:45:00;0;1;0;0;0;0;0;0;0;1;0
2020-02-18 03:00:00;0;1;2;0;0;0;1;0;0;1;1
2020-02-18 03:15:00;1;2;1;0;1;0;0;0;0;0;0
2020-02-18 03:30:00;0;2;1;0;0;0;5;0;1;4;1
2020-02-18 03:45:00;0;0;2;0;0;0;0;1;0;3;3
2020-02-18 04:00:00;0;2;4;1;1;0;1;1;0;0;1
2020-02-18 04:15:00;0;3;2;0;0;0;3;0;1;1;1
2020-02-18 04:30:00;0;7;6;0;0;1;3;0;0;0;3
2020-02-18 04:45:00;2;6;11;0;3;0;1;1;0;2;2
2020-02-18 05:00:00;0;17;15;1;2;2;4;0;4;7;4
2020-02-18 05:15:00;2;40;36;0;0;1;7;2;3;9;13
2020-02-18 05:30:00;4;40;31;3;6;2;12;4;6;22;11
2020-02-18 05:45:00;2;39;38;2;3;2;10;4;10;41;16
2020-02-18 06:00:00;4;29;29;7;8;3;13;2;21;30;16
2020-02-18 06:15:00;7;30;20;3;9;3;20;6;19;35;23
2020-02-18 06:30:00;5;44;36;5;8;9;23;6;30;37;30
2020-02-18 06:45:00;5;49;38;12;15;8;23;8;25;35;31
2020-02-18 07:00:00;7;51;48;20;23;8;24;12;26;47;34
2020-02-18 07:15:00;7;39;58;22;29;7;33;22;50;75;36
2020-02-18 07:30:00;14;53;47;38;41;19;45;24;78;98;33
2020-02-18 07:45:00;16;58;62;23;42;31;63;51;58;62;42
2020-02-18 08:00:00;9;51;63;19;27;19;40;28;54;63;40
2020-02-18 08:15:00;6;46;56;14;19;17;28;23;48;66;26
2020-02-18 08:30:00;8;44;78;17;23;18;34;19;44;57;35
2020-02-18 08:45:00;5;42;41;14;14;9;42;24;43;58;22
2020-02-18 09:00:00;5;36;34;11;12;13;19;23;29;47;22
2020-02-18 09:15:00;10;29;34;10;18;12;36;27;45;48;26
2020-02-18 09:30:00;4;34;33;10;14;12;34;22;41;45;28
2020-02-18 09:45:00;8;29;33;12;20;17;35;28;35;49;15
2020-02-18 10:00:00;5;32;44;16;22;18;35;29;26;32;22
2020-02-18 10:15:00;10;37;27;11;20;20;45;31;22;44;25
2020-02-18 10:30:00;5;30;47;14;17;21;35;34;37;42;26
2020-02-18 10:45:00;14;29;49;16;28;22;31;22;47;56;26
2020-02-18 11:00:00;3;33;46;11;13;17;37;29;32;33;23
2020-02-18 11:15:00;3;29;41;7;8;20;31;26;30;45;22
2020-02-18 11:30:00;7;44;39;16;20;18;40;37;32;37;32
2020-02-18 11:45:00;12;38;45;8;15;21;34;35;30;38;32
2020-02-18 12:00:00;8;40;52;15;19;11;47;39;27;33;23
2020-02-18 12:15:00;4;43;37;6;11;18;39;40;37;44;17
2020-02-18 12:30:00;4;35;43;15;19;21;39;44;39;31;29
2020-02-18 12:45:00;9;39;49;11;14;16;46;41;30;33;18
2020-02-18 13:00:00;1;51;57;16;19;20;56;42;30;43;26
2020-02-18 13:15:00;5;51;42;17;19;26;49;48;32;41;23
2020-02-18 13:30:00;9;59;55;12;16;15;39;28;32;29;25
2020-02-18 13:45:00;5;45;57;11;16;18;41;33;32;37;23
2020-02-18 14:00:00;12;43;40;14;16;16;36;33;38;39;28
2020-02-18 14:15:00;9;32;30;15;25;14;37;30;36;52;32
2020-02-18 14:30:00;13;44;52;11;18;11;38;29;36;53;47
2020-02-18 14:45:00;3;39;42;19;22;21;43;33;44;43;34
2020-02-18 15:00:00;12;42;36;6;12;25;80;55;28;36;42
2020-02-18 15:15:00;14;48;29;12;20;15;50;35;45;44;43
2020-02-18 15:30:00;9;49;57;9;14;15;47;36;38;38;43
2020-02-18 15:45:00;8;45;46;29;35;21;67;62;49;48;47
2020-02-18 16:00:00;16;44;59;14;22;33;67;65;39;35;42
2020-02-18 16:15:00;10;56;57;18;22;16;43;35;33;40;62
2020-02-18 16:30:00;8;46;53;13;21;21;56;57;44;56;46
2020-02-18 16:45:00;15;50;49;13;22;21;48;34;47;61;44
2020-02-18 17:00:00;15;47;67;16;23;15;48;38;35;48;50
2020-02-18 17:15:00;5;57;55;16;20;16;61;31;41;47;43
2020-02-18 17:30:00;9;58;62;15;18;16;42;35;48;43;44
2020-02-18 17:45:00;7;41;44;13;18;11;47;32;39;42;32
2020-02-18 18:00:00;6;47;41;8;10;10;31;36;38;42;27
2020-02-18 18:15:00;7;43;38;16;23;13;47;34;31;39;27
2020-02-18 18:30:00;6;34;40;6;7;12;42;32;31;38;31
2020-02-18 18:45:00;10;29;23;9;18;10;31;25;28;38;18
2020-02-18 19:00:00;3;30;31;10;12;9;36;20;21;29;16
2020-02-18 19:15:00;6;29;30;9;14;8;33;18;29;34;17
2020-02-18 19:30:00;6;22;20;3;8;3;16;17;22;31;17
2020-02-18 19:45:00;5;19;21;1;5;8;28;24;11;25;22
2020-02-18 20:00:00;4;19;22;4;6;5;25;11;18;21;17
2020-02-18 20:15:00;3;14;20;4;5;11;26;15;13;19;13
2020-02-18 20:30:00;1;13;14;7;10;6;21;15;15;13;11
2020-02-18 20:45:00;3;16;13;1;2;8;13;13;6;12;9
2020-02-18 21:00:00;1;16;17;2;3;10;30;13;4;15;6
2020-02-18 21:15:00;6;32;21;1;2;11;25;14;8;13;13
2020-02-18 21:30:00;4;12;17;3;4;9;20;14;7;11;13
2020-02-18 21:45:00;2;12;16;1;0;8;12;8;10;13;14
2020-02-18 22:00:00;6;13;11;5;6;11;15;12;8;11;12
2020-02-18 22:15:00;0;14;16;2;3;3;13;8;7;11;9
