DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-02-25 00:00:00;0;3;1;0;0;1;3;1;0;2;1
2020-02-25 00:15:00;1;2;6;0;0;5;6;1;1;1;2
2020-02-25 00:30:00;0;5;3;0;1;2;1;0;2;3;0
2020-02-25 00:45:00;0;2;1;1;1;1;4;0;1;4;0
2020-02-25 01:00:00;1;2;3;0;1;1;5;2;1;1;1
2020-02-25 01:15:00;0;0;2;0;0;0;0;3;0;3;0
2020-02-25 01:30:00;0;1;0;0;0;2;1;1;0;2;1
2020-02-25 01:45:00;0;0;0;0;0;0;0;0;0;1;0
2020-02-25 02:00:00;0;0;0;0;0;0;2;0;0;2;0
2020-02-25 02:15:00;0;1;1;0;0;0;0;0;0;1;1
2020-02-25 02:30:00;0;0;0;0;0;0;0;0;0;0;3
2020-02-25 02:45:00;0;3;1;0;0;1;2;2;0;0;0
2020-02-25 03:00:00;0;1;1;0;0;0;2;0;1;6;1
2020-02-25 03:15:00;0;2;1;1;1;0;1;0;0;0;1
2020-02-25 03:30:00;0;0;2;1;1;0;2;1;0;1;1
2020-02-25 03:45:00;0;1;3;0;0;0;0;0;0;2;0
2020-02-25 04:00:00;1;0;2;0;1;0;0;0;0;3;1
2020-02-25 04:15:00;0;2;1;1;1;0;4;0;0;3;1
2020-02-25 04:30:00;0;1;2;0;0;0;2;0;0;0;0
2020-02-25 04:45:00;0;3;4;1;1;1;2;0;2;1;0
2020-02-25 05:00:00;1;12;5;0;1;1;0;1;1;7;1
2020-02-25 05:15:00;3;26;13;0;1;2;5;0;3;4;6
2020-02-25 05:30:00;1;38;22;1;2;4;5;5;5;19;12
2020-02-25 05:45:00;1;31;20;7;9;4;8;0;6;22;16
2020-02-25 06:00:00;2;21;13;5;7;3;5;2;5;23;13
2020-02-25 06:15:00;4;27;13;5;9;6;8;6;6;18;14
2020-02-25 06:30:00;2;46;30;7;8;7;20;7;17;23;17
2020-02-25 06:45:00;6;38;28;9;14;10;16;6;17;16;20
2020-02-25 07:00:00;5;53;43;11;15;7;19;7;13;20;22
2020-02-25 07:15:00;3;40;37;19;20;8;34;14;17;23;23
2020-02-25 07:30:00;9;45;42;12;13;14;45;22;14;24;26
2020-02-25 07:45:00;2;34;37;9;12;14;28;14;23;30;19
2020-02-25 08:00:00;8;22;37;15;21;12;22;10;21;22;20
2020-02-25 08:15:00;4;32;41;15;20;18;22;19;22;31;18
2020-02-25 08:30:00;4;38;45;14;9;9;29;13;24;47;20
2020-02-25 08:45:00;11;30;35;12;20;13;32;18;22;34;18
2020-02-25 09:00:00;6;32;31;7;13;13;32;13;19;27;19
2020-02-25 09:15:00;2;22;19;10;9;13;32;15;26;28;20
2020-02-25 09:30:00;9;25;32;16;21;12;29;12;19;29;13
2020-02-25 09:45:00;7;27;38;7;11;16;33;18;34;36;19
2020-02-25 10:00:00;5;30;37;9;12;9;32;22;23;22;17
2020-02-25 10:15:00;7;38;42;9;12;19;28;17;17;27;19
2020-02-25 10:30:00;4;32;34;13;18;18;27;17;21;28;27
2020-02-25 10:45:00;7;40;42;11;12;22;33;24;28;36;16
2020-02-25 11:00:00;1;36;33;6;7;14;22;9;29;24;23
2020-02-25 11:15:00;4;35;34;4;8;21;44;20;21;24;14
2020-02-25 11:30:00;3;34;49;8;12;16;26;9;28;27;19
2020-02-25 11:45:00;9;24;52;11;15;20;37;27;23;22;30
2020-02-25 12:00:00;7;39;50;11;16;13;57;36;15;24;20
2020-02-25 12:15:00;7;42;49;7;10;15;48;23;22;30;21
2020-02-25 12:30:00;3;37;41;8;9;19;33;23;19;20;24
2020-02-25 12:45:00;4;40;46;10;13;13;32;15;21;20;15
2020-02-25 13:00:00;5;34;46;4;6;18;33;13;13;18;20
2020-02-25 13:15:00;4;52;59;11;13;19;30;14;12;23;23
2020-02-25 13:30:00;3;48;43;5;5;8;34;20;25;27;18
2020-02-25 13:45:00;9;45;41;6;13;11;26;16;19;24;23
2020-02-25 14:00:00;5;33;46;5;7;14;23;19;23;18;27
2020-02-25 14:15:00;7;35;29;3;4;4;29;15;25;23;29
2020-02-25 14:30:00;8;45;46;8;8;16;22;15;29;23;31
2020-02-25 14:45:00;5;41;28;12;13;13;34;16;33;24;24
2020-02-25 15:00:00;7;29;26;7;11;17;26;14;17;14;18
2020-02-25 15:15:00;7;29;29;9;13;10;30;16;18;23;23
2020-02-25 15:30:00;3;32;34;11;11;13;23;14;29;29;28
2020-02-25 15:45:00;3;38;44;11;14;12;21;10;27;28;35
2020-02-25 16:00:00;7;35;39;3;4;13;21;21;22;19;34
2020-02-25 16:15:00;5;38;39;10;13;13;35;18;28;26;39
2020-02-25 16:30:00;4;34;50;7;9;16;25;10;25;38;40
2020-02-25 16:45:00;12;34;39;10;17;12;21;16;31;39;32
2020-02-25 17:00:00;10;39;46;13;18;15;31;25;20;26;35
2020-02-25 17:15:00;5;38;38;7;11;8;33;15;31;29;25
2020-02-25 17:30:00;7;42;41;14;18;8;25;11;27;27;24
2020-02-25 17:45:00;4;42;40;12;13;8;25;13;26;28;28
2020-02-25 18:00:00;1;33;38;6;7;13;21;8;22;23;21
2020-02-25 18:15:00;3;31;37;10;12;13;23;18;25;28;21
2020-02-25 18:30:00;2;31;36;9;9;8;21;7;24;28;19
2020-02-25 18:45:00;5;26;30;9;15;8;22;17;19;23;23
2020-02-25 19:00:00;5;25;32;5;10;17;23;17;16;26;20
2020-02-25 19:15:00;3;27;24;4;4;9;23;4;13;17;23
2020-02-25 19:30:00;2;23;25;9;13;12;15;3;14;15;13
2020-02-25 19:45:00;2;14;17;9;11;6;19;5;13;21;12
2020-02-25 20:00:00;4;27;29;1;6;9;17;10;18;16;8
2020-02-25 20:15:00;7;22;22;1;5;11;18;12;13;14;13
2020-02-25 20:30:00;1;16;24;4;5;8;14;10;10;11;10
2020-02-25 20:45:00;0;13;18;3;4;7;12;4;6;14;19
2020-02-25 21:00:00;1;20;20;1;2;6;16;10;10;10;15
2020-02-25 21:15:00;3;21;15;1;3;13;20;13;3;13;8
2020-02-25 21:30:00;1;16;8;5;5;6;11;7;8;12;12
2020-02-25 21:45:00;1;14;13;3;3;7;8;7;8;10;15
2020-02-25 22:00:00;2;16;19;1;1;7;16;7;13;13;13
2020-02-25 22:15:00;2;10;12;2;4;6;9;3;6;8;5
2020-02-25 22:30:00;2;14;18;2;4;6;5;9;5;9;5
2020-02-25 22:45:00;1;6;11;2;2;10;9;8;7;8;8
2020-02-25 23:00:00;0;5;4;2;2;5;11;5;1;3;7
2020-02-25 23:15:00;0;5;12;1;2;2;8;2;2;6;3
2020-02-25 23:30:00;0;3;6;0;0;2;5;0;2;6;2
