DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2019-11-21 00:00:00;9;14;0;0;9;8;0;0;2;0;0;1;0;14;11;0;0;0;0;0;0;0;0
2019-11-21 00:15:00;8;12;2;1;17;14;1;1;5;1;1;3;3;10;19;0;0;0;0;0;0;0;0
2019-11-21 00:30:00;20;13;3;0;8;6;1;4;3;2;3;0;0;23;12;0;0;0;0;0;0;0;0
2019-11-21 00:45:00;4;3;1;1;11;7;4;1;0;0;0;3;1;5;14;0;0;0;0;0;0;0;0
2019-11-21 01:00:00;4;4;1;0;2;5;0;1;3;0;0;0;0;5;4;0;0;0;0;0;0;0;0
2019-11-21 01:15:00;6;4;0;1;12;4;2;2;1;1;1;0;0;7;13;0;0;0;0;0;0;0;0
2019-11-21 01:30:00;7;7;0;0;5;8;0;0;0;1;1;1;0;9;9;0;0;0;0;0;0;0;0
2019-11-21 01:45:00;3;2;0;1;6;3;2;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2019-11-21 02:00:00;3;3;0;0;9;3;2;0;0;0;0;2;1;3;9;0;0;0;0;0;0;0;0
2019-11-21 02:15:00;1;0;0;0;7;1;0;1;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
2019-11-21 02:30:00;1;3;0;0;7;3;0;0;1;0;0;1;1;3;8;0;0;0;0;0;0;0;0
2019-11-21 02:45:00;4;6;1;3;8;3;1;0;0;0;0;0;0;6;8;0;0;0;0;0;0;0;0
2019-11-21 03:00:00;6;6;0;0;7;5;3;2;0;0;0;2;0;7;7;0;0;0;0;0;0;0;0
2019-11-21 03:15:00;5;4;1;0;6;4;1;1;1;0;0;1;1;6;7;0;0;0;0;0;0;0;0
2019-11-21 03:30:00;3;6;2;0;5;3;2;1;0;0;0;1;1;5;7;0;0;0;0;0;0;0;0
2019-11-21 03:45:00;4;4;0;0;5;2;0;3;3;3;3;0;0;5;5;0;0;0;0;0;0;0;0
2019-11-21 04:00:00;6;5;0;0;10;2;0;1;1;0;0;1;2;9;12;0;0;0;0;0;0;0;0
2019-11-21 04:15:00;14;11;1;4;16;11;2;1;2;0;0;0;0;18;20;0;0;0;0;0;0;0;0
2019-11-21 04:30:00;6;12;0;0;14;6;1;1;2;1;1;0;0;10;17;0;0;0;0;0;0;0;0
2019-11-21 04:45:00;33;20;0;2;11;9;2;7;5;0;0;1;1;39;14;0;0;0;0;0;0;0;0
2019-11-21 05:00:00;51;50;1;6;25;16;4;3;6;4;3;2;2;73;32;0;0;0;0;0;0;0;0
2019-11-21 05:15:00;93;111;5;11;33;18;6;19;7;9;8;3;2;127;40;0;0;0;0;0;0;0;0
2019-11-21 05:30:00;80;90;2;11;38;36;10;21;9;7;7;2;3;111;53;0;0;0;0;0;0;0;0
2019-11-21 05:45:00;66;103;4;16;61;55;10;9;8;5;7;3;2;104;86;0;0;0;0;0;0;0;0
2019-11-21 06:00:00;91;103;3;7;75;82;10;11;10;7;7;8;7;126;103;0;2;0;0;0;0;0;0
2019-11-21 06:15:00;110;146;4;18;83;78;7;24;15;11;12;8;9;135;115;0;0;0;0;0;0;0;0
2019-11-21 06:30:00;127;170;7;30;75;74;12;31;17;23;24;16;17;165;102;0;0;0;0;0;0;0;0
2019-11-21 06:45:00;151;148;6;26;79;77;14;35;24;17;17;7;7;172;108;0;0;0;0;0;0;1;0
2019-11-21 07:00:00;156;172;2;37;74;62;7;52;21;13;17;11;11;202;102;4;0;0;0;0;0;0;0
2019-11-21 07:15:00;154;196;7;39;79;101;18;53;26;15;54;13;17;137;115;0;0;0;0;1;0;0;0
2019-11-21 07:30:00;166;230;6;53;96;114;9;75;53;23;68;20;18;155;116;0;1;0;0;1;2;0;0
2019-11-21 07:45:00;164;191;9;62;118;109;19;51;47;30;34;26;21;148;134;1;0;0;0;0;0;0;0
2019-11-21 08:00:00;161;188;11;66;101;101;15;34;34;14;15;20;16;171;129;1;0;0;0;0;0;0;0
2019-11-21 08:15:00;153;146;5;45;86;77;16;47;22;15;18;11;14;171;110;0;0;0;0;0;0;0;0
2019-11-21 08:30:00;133;139;10;32;101;122;16;45;26;10;10;19;17;151;131;0;0;0;0;0;0;0;0
2019-11-21 08:45:00;130;135;4;37;105;110;13;40;37;15;15;16;20;158;127;0;0;0;0;0;0;0;0
2019-11-21 09:00:00;125;136;11;32;94;85;11;36;27;11;11;13;16;153;119;0;0;0;0;0;0;0;0
2019-11-21 09:15:00;131;136;7;21;90;72;8;20;30;10;11;7;9;166;107;0;3;0;0;0;0;0;0
2019-11-21 09:30:00;131;130;11;32;93;96;6;29;29;8;22;15;17;160;119;0;0;0;0;0;0;0;0
2019-11-21 09:45:00;112;113;10;34;111;93;10;26;29;10;9;11;15;142;137;0;4;0;0;0;0;0;0
2019-11-21 10:00:00;123;129;12;36;98;83;9;26;22;8;9;12;11;162;123;0;0;0;0;0;0;0;0
2019-11-21 10:15:00;112;103;8;29;97;100;12;27;22;8;9;11;11;137;120;0;0;0;0;4;0;0;0
2019-11-21 10:30:00;128;119;8;30;98;94;13;35;32;11;12;14;12;165;139;0;0;0;0;0;0;0;1
2019-11-21 10:45:00;109;105;13;37;101;103;8;35;33;11;10;14;15;132;129;6;0;0;0;0;0;0;0
2019-11-21 11:00:00;105;103;13;33;98;98;13;32;31;11;12;9;7;154;130;0;0;0;1;0;0;0;0
2019-11-21 11:15:00;106;127;7;30;110;113;11;36;32;16;10;9;8;128;137;0;0;0;0;0;0;0;0
2019-11-21 11:30:00;116;122;10;29;103;118;15;27;38;6;8;19;14;156;155;0;0;0;0;0;0;0;0
2019-11-21 11:45:00;128;122;20;33;108;102;12;33;34;21;23;15;14;165;129;0;7;0;0;0;0;0;0
2019-11-21 12:00:00;110;111;11;33;104;110;12;32;27;25;97;16;18;144;131;0;0;0;0;0;0;0;3
2019-11-21 12:15:00;133;105;14;33;92;116;14;37;29;19;74;11;11;147;137;0;0;0;0;0;0;0;0
2019-11-21 12:30:00;113;109;12;27;116;136;10;31;24;18;18;18;15;138;142;0;0;0;0;0;0;0;0
2019-11-21 12:45:00;125;108;12;47;106;133;16;24;29;16;55;15;13;150;159;0;0;0;0;0;0;0;0
2019-11-21 13:00:00;133;132;12;45;102;129;11;27;31;16;46;19;27;155;142;0;0;0;0;1;0;0;0
2019-11-21 13:15:00;141;149;11;26;119;129;23;45;30;13;27;14;15;158;130;1;0;0;1;7;0;1;0
2019-11-21 13:30:00;133;137;8;28;105;113;13;27;24;15;26;12;12;151;123;0;0;0;0;0;0;0;0
2019-11-21 13:45:00;124;122;10;35;116;126;18;32;21;11;16;11;12;138;170;6;0;0;0;0;0;0;0
2019-11-21 14:00:00;122;123;10;35;113;109;14;42;22;19;16;17;12;163;136;2;0;0;0;0;0;0;0
2019-11-21 14:15:00;126;94;14;37;131;147;16;42;37;7;13;16;12;153;171;0;0;0;0;0;0;0;0
2019-11-21 14:30:00;116;104;10;37;126;136;17;43;40;14;14;14;14;141;155;0;6;0;0;0;0;0;5
2019-11-21 14:45:00;135;112;16;30;134;142;17;37;34;14;16;19;17;172;183;0;0;0;0;1;0;0;0
2019-11-21 15:00:00;145;104;15;34;131;165;15;36;29;12;15;10;7;170;174;2;0;0;0;0;0;0;0
2019-11-21 15:15:00;115;118;11;35;129;156;17;44;34;15;19;11;14;147;167;9;0;1;0;0;0;0;0
2019-11-21 15:30:00;150;133;17;35;137;160;16;32;31;14;10;11;15;157;164;3;0;0;0;0;0;0;0
2019-11-21 15:45:00;135;137;12;45;157;184;17;39;46;16;16;12;15;154;181;10;0;5;0;0;0;0;0
2019-11-21 16:00:00;165;135;5;31;160;178;20;53;49;8;23;15;12;173;188;0;0;0;0;0;2;0;0
2019-11-21 16:15:00;149;129;14;33;154;152;18;45;40;16;18;11;11;177;182;0;0;3;0;0;0;0;0
2019-11-21 16:30:00;151;132;8;36;145;167;28;44;54;9;11;14;13;172;184;0;0;0;0;0;5;0;0
2019-11-21 16:45:00;131;121;12;45;163;168;22;59;47;10;16;12;16;145;194;0;0;0;0;0;0;0;0
2019-11-21 17:00:00;166;162;17;45;161;171;12;52;51;16;14;8;6;171;198;0;0;0;0;0;0;0;0
2019-11-21 17:15:00;127;113;17;44;141;165;22;65;43;11;12;12;8;155;163;0;3;0;0;0;0;0;0
2019-11-21 17:30:00;126;121;10;33;164;167;23;64;37;8;11;16;15;151;197;0;0;0;0;0;0;0;0
2019-11-21 17:45:00;120;103;14;36;145;146;18;53;38;20;13;10;7;135;184;0;5;0;0;0;0;0;0
2019-11-21 18:00:00;133;137;18;30;144;152;14;42;33;8;10;12;11;155;169;0;1;0;0;0;1;0;0
2019-11-21 18:15:00;112;113;12;33;150;145;15;44;40;10;9;9;13;125;175;0;0;0;0;0;0;0;0
2019-11-21 18:30:00;114;91;11;23;117;123;15;29;39;7;7;7;8;127;145;0;0;0;0;0;0;0;0
2019-11-21 18:45:00;114;104;14;25;99;103;8;32;48;11;9;7;7;136;138;0;0;0;0;0;0;0;0
2019-11-21 19:00:00;111;112;10;27;108;111;11;33;48;3;12;9;9;123;143;0;0;0;0;0;0;0;5
2019-11-21 19:15:00;81;80;18;23;115;119;22;29;50;25;19;7;10;107;139;0;3;0;0;0;0;0;0
2019-11-21 19:30:00;87;60;12;24;95;74;13;31;47;6;10;8;6;107;119;0;0;0;0;0;0;0;0
2019-11-21 19:45:00;85;83;8;19;76;70;16;20;34;8;8;4;8;113;103;0;0;0;0;6;0;0;0
2019-11-21 20:00:00;75;66;9;21;78;70;17;27;25;3;9;7;7;96;89;6;4;0;0;0;0;0;0
2019-11-21 20:15:00;58;50;6;23;74;70;9;15;13;3;2;6;6;75;111;0;0;0;0;3;0;0;0
2019-11-21 20:30:00;64;72;8;10;75;62;12;20;24;5;7;11;8;90;91;2;0;0;0;3;0;0;2
2019-11-21 20:45:00;58;52;3;10;62;56;10;15;17;2;4;1;1;85;76;0;0;0;0;0;1;0;0
2019-11-21 21:00:00;82;77;6;12;61;51;9;21;15;7;5;5;4;101;94;0;1;0;0;0;0;0;0
2019-11-21 21:15:00;57;75;4;10;55;51;7;22;17;6;13;4;2;83;78;0;0;0;0;0;0;0;0
2019-11-21 21:30:00;61;55;4;8;77;55;12;12;9;1;4;5;3;80;96;0;0;0;0;0;0;0;0
2019-11-21 21:45:00;50;45;7;15;85;79;5;8;8;4;4;5;5;63;114;0;0;0;0;0;0;0;0
2019-11-21 22:00:00;46;39;4;5;94;93;9;10;7;2;2;4;7;64;122;0;0;0;0;0;0;0;9
2019-11-21 22:15:00;45;33;7;8;88;94;5;3;8;3;5;5;6;62;112;0;0;0;0;0;0;0;0
2019-11-21 22:30:00;28;22;5;2;59;54;5;6;6;1;1;6;6;41;83;0;0;0;0;0;0;0;0
2019-11-21 22:45:00;19;23;3;6;49;38;6;6;5;2;14;3;3;28;66;10;0;0;0;14;2;7;0
2019-11-21 23:00:00;35;25;1;5;48;32;6;3;3;2;2;4;2;43;57;0;0;0;0;0;0;0;0
2019-11-21 23:15:00;77;35;4;7;36;27;3;6;4;1;2;3;2;89;50;0;0;0;0;0;0;0;0
2019-11-21 23:30:00;29;15;5;6;28;26;2;7;4;2;2;2;2;33;37;0;0;0;0;0;0;0;0
2019-11-21 23:45:00;30;31;4;0;26;19;4;1;1;3;4;1;0;44;36;0;0;0;0;0;0;0;0
