DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-08-14 00:00:00;9;7;1;7;0;5;0;0;0;0
2020-08-14 00:15:00;11;12;1;3;1;1;0;0;0;0
2020-08-14 00:30:00;6;6;3;3;1;3;0;0;0;0
2020-08-14 00:45:00;6;3;1;4;2;1;0;0;0;0
2020-08-14 01:00:00;2;3;1;2;1;2;0;0;0;0
2020-08-14 01:15:00;1;2;0;0;0;0;0;0;0;0
2020-08-14 01:30:00;0;0;0;2;1;1;0;0;0;0
2020-08-14 01:45:00;1;1;3;2;0;1;0;0;0;0
2020-08-14 02:00:00;2;1;0;0;1;0;0;0;0;0
2020-08-14 02:15:00;1;1;0;0;0;0;0;0;0;0
2020-08-14 02:30:00;4;1;0;0;0;0;0;0;0;0
2020-08-14 02:45:00;0;4;0;2;2;0;0;0;0;0
2020-08-14 03:00:00;0;1;0;0;1;1;0;0;0;0
2020-08-14 03:15:00;2;3;0;2;0;3;0;0;0;0
2020-08-14 03:30:00;0;0;3;3;1;1;0;0;0;0
2020-08-14 03:45:00;3;0;0;0;4;0;0;0;0;0
2020-08-14 04:00:00;0;0;1;0;1;1;0;0;0;0
2020-08-14 04:15:00;1;1;1;2;1;0;0;0;0;0
2020-08-14 04:30:00;4;1;1;1;1;1;0;0;0;0
2020-08-14 04:45:00;0;1;1;1;1;1;0;0;0;0
2020-08-14 05:00:00;0;2;0;3;3;2;0;0;0;0
2020-08-14 05:15:00;2;3;1;3;6;5;0;0;0;0
2020-08-14 05:30:00;4;6;1;2;0;10;0;0;0;0
2020-08-14 05:45:00;9;8;5;7;9;15;0;0;0;0
2020-08-14 06:00:00;16;15;10;7;9;19;0;0;0;0
2020-08-14 06:15:00;8;10;15;8;14;18;0;0;0;0
2020-08-14 06:30:00;9;13;6;9;25;34;0;0;0;0
2020-08-14 06:45:00;10;22;15;12;32;28;0;0;0;0
2020-08-14 07:00:00;9;23;18;7;28;26;0;0;0;0
2020-08-14 07:15:00;10;18;25;20;30;32;0;0;0;0
2020-08-14 07:30:00;11;23;27;25;36;45;0;0;0;0
2020-08-14 07:45:00;16;15;24;37;30;53;0;0;0;0
2020-08-14 08:00:00;10;21;14;15;19;26;0;0;0;0
2020-08-14 08:15:00;15;20;35;32;32;31;0;0;0;0
2020-08-14 08:30:00;20;24;24;33;24;32;0;0;0;0
