DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-01-13 00:00:00;9;10;0;3;3;1;1;0;0;0;0;0;0;0
2020-01-13 00:15:00;4;14;0;5;5;2;1;3;2;0;0;0;0;0
2020-01-13 00:30:00;6;12;0;5;13;1;1;0;0;0;0;0;0;0
2020-01-13 00:45:00;6;11;0;3;5;0;0;0;1;0;0;0;0;0
2020-01-13 01:00:00;2;3;0;1;9;3;2;2;2;0;0;0;0;0
2020-01-13 01:15:00;2;8;0;4;9;0;0;0;1;0;0;0;0;0
2020-01-13 01:30:00;3;3;0;1;3;1;0;2;0;0;0;0;0;0
2020-01-13 01:45:00;1;5;0;5;8;0;0;0;0;0;0;0;0;0
2020-01-13 02:00:00;6;1;0;2;2;0;0;0;0;0;0;0;0;0
2020-01-13 02:15:00;3;5;0;3;6;0;0;0;0;0;0;0;0;0
2020-01-13 02:30:00;3;6;0;4;6;2;0;0;2;0;0;0;0;0
2020-01-13 02:45:00;2;7;0;5;7;0;0;0;1;0;0;0;0;0
2020-01-13 03:00:00;2;4;0;1;7;1;0;1;2;0;0;0;0;0
2020-01-13 03:15:00;3;7;0;2;6;1;1;1;0;0;0;0;0;0
2020-01-13 03:30:00;4;4;0;4;2;0;0;0;0;0;0;0;0;0
2020-01-13 03:45:00;3;6;0;4;13;1;0;2;0;0;0;0;0;0
2020-01-13 04:00:00;4;9;0;6;8;3;0;0;0;0;0;0;0;0
2020-01-13 04:15:00;13;9;0;6;14;1;0;2;0;0;0;0;0;0
2020-01-13 04:30:00;11;19;0;18;12;3;1;0;0;0;0;0;0;0
2020-01-13 04:45:00;18;23;0;9;30;0;0;0;0;0;0;0;0;0
2020-01-13 05:00:00;43;54;0;12;24;4;1;3;0;1;0;0;0;0
2020-01-13 05:15:00;106;115;0;23;50;3;3;2;0;0;0;0;0;0
2020-01-13 05:30:00;116;145;0;31;51;5;2;5;0;1;0;0;0;0
2020-01-13 05:45:00;99;129;0;28;43;8;1;3;1;0;0;0;0;0
2020-01-13 06:00:00;110;115;0;40;58;17;1;4;4;3;0;0;0;2
2020-01-13 06:15:00;125;168;0;51;80;35;5;8;3;2;0;0;0;0
2020-01-13 06:30:00;188;205;0;72;107;30;8;13;1;4;0;0;0;0
2020-01-13 06:45:00;180;201;0;66;94;43;3;25;7;4;0;0;1;0
2020-01-13 07:00:00;177;187;5;91;97;56;8;16;4;7;0;0;0;0
2020-01-13 07:15:00;169;175;0;92;102;98;26;38;8;15;0;74;0;0
2020-01-13 07:30:00;164;170;2;127;105;115;40;51;16;36;1;0;10;2
2020-01-13 07:45:00;140;149;0;125;97;119;71;71;19;34;1;2;13;0
2020-01-13 08:00:00;162;171;0;96;98;89;27;49;17;16;3;2;34;0
2020-01-13 08:15:00;156;171;0;76;97;93;12;33;7;14;0;3;3;0
2020-01-13 08:30:00;163;179;1;81;74;89;20;22;12;14;1;0;6;4
2020-01-13 08:45:00;137;176;1;90;91;65;11;23;12;8;4;0;3;0
2020-01-13 09:00:00;111;160;0;62;82;50;13;19;9;11;0;1;0;0
2020-01-13 09:15:00;103;162;2;75;94;52;13;21;9;8;1;9;1;0
2020-01-13 09:30:00;95;138;3;83;92;63;13;26;13;7;0;2;4;7
2020-01-13 09:45:00;110;154;0;90;111;71;19;25;15;26;1;0;3;3
2020-01-13 10:00:00;109;139;1;77;88;57;15;24;13;10;1;2;0;0
2020-01-13 10:15:00;85;136;0;97;104;57;15;24;10;11;1;0;5;4
2020-01-13 10:30:00;104;168;1;77;107;51;16;27;15;2;0;0;3;0
2020-01-13 10:45:00;109;150;2;85;122;39;18;27;11;7;3;0;0;0
2020-01-13 11:00:00;91;135;0;78;95;69;14;32;13;10;2;0;5;0
2020-01-13 11:15:00;102;152;2;88;124;40;21;35;16;15;3;0;5;0
2020-01-13 11:30:00;97;140;2;83;102;68;15;31;11;2;6;0;5;0
2020-01-13 11:45:00;87;116;2;94;120;61;15;30;10;3;2;1;0;0
2020-01-13 12:00:00;88;122;1;92;116;56;17;30;16;1;1;2;0;0
2020-01-13 12:15:00;102;145;1;77;123;50;26;35;20;4;1;17;0;0
2020-01-13 12:30:00;98;141;3;78;116;54;17;37;13;3;0;4;0;2
2020-01-13 12:45:00;97;149;3;113;112;64;23;35;14;4;3;0;0;15
2020-01-13 13:00:00;140;162;0;106;123;60;27;49;24;7;10;11;6;3
2020-01-13 13:15:00;152;172;3;98;123;51;22;42;22;7;10;1;4;3
2020-01-13 13:30:00;145;172;1;100;123;60;17;29;11;8;2;0;4;1
2020-01-13 13:45:00;129;166;0;83;108;58;28;53;15;2;2;0;4;7
2020-01-13 14:00:00;119;154;0;121;133;60;18;38;14;7;13;2;0;10
2020-01-13 14:15:00;85;148;1;130;149;73;19;32;10;11;5;3;3;3
2020-01-13 14:30:00;101;155;1;135;111;91;13;24;13;5;0;14;3;0
2020-01-13 14:45:00;106;156;5;110;120;94;17;39;17;3;0;0;7;0
2020-01-13 15:00:00;81;143;1;128;127;91;21;28;10;5;2;0;7;0
2020-01-13 15:15:00;124;172;0;132;112;101;27;36;12;7;10;0;4;0
2020-01-13 15:30:00;115;166;1;113;102;91;39;47;15;4;5;2;1;6
2020-01-13 15:45:00;117;157;2;122;104;108;23;28;11;10;2;6;28;3
2020-01-13 16:00:00;111;152;0;108;106;102;34;53;8;8;12;0;7;1
2020-01-13 16:15:00;132;141;0;109;95;120;31;48;14;9;3;7;8;1
2020-01-13 16:30:00;140;153;2;106;102;115;21;54;11;9;2;16;5;1
2020-01-13 16:45:00;105;137;0;111;96;130;22;38;9;7;2;0;6;26
2020-01-13 17:00:00;136;159;0;112;111;110;19;45;13;8;1;1;14;3
2020-01-13 17:15:00;145;145;0;109;93;100;37;45;19;10;2;10;9;13
2020-01-13 17:30:00;122;138;3;115;104;112;39;46;12;13;10;2;18;1
2020-01-13 17:45:00;119;145;1;112;105;103;30;48;12;10;1;3;0;0
2020-01-13 18:00:00;120;158;2;120;114;91;28;40;10;9;4;5;9;0
2020-01-13 18:15:00;116;156;0;109;112;86;28;51;5;7;2;0;1;0
2020-01-13 18:30:00;87;140;0;110;115;79;23;29;11;8;1;0;2;1
2020-01-13 18:45:00;72;134;0;98;96;86;20;25;10;7;0;0;1;0
2020-01-13 19:00:00;82;132;0;95;103;73;20;24;10;7;1;2;4;43
2020-01-13 19:15:00;61;98;2;85;102;63;14;18;13;6;2;7;3;3
2020-01-13 19:30:00;69;98;0;65;85;51;12;27;9;2;0;0;0;0
2020-01-13 19:45:00;58;84;0;60;72;31;13;12;11;12;1;1;0;1
2020-01-13 20:00:00;48;80;1;74;86;42;10;16;6;6;7;0;0;0
2020-01-13 20:15:00;46;65;0;51;79;30;11;22;8;1;2;3;0;4
2020-01-13 20:30:00;42;71;0;38;61;31;9;19;7;9;0;1;2;0
2020-01-13 20:45:00;51;76;1;41;50;12;9;15;5;0;0;0;0;0
2020-01-13 21:00:00;62;80;0;33;43;13;8;12;7;2;1;0;0;0
2020-01-13 21:15:00;58;95;0;32;48;15;6;21;5;3;0;0;0;0
2020-01-13 21:30:00;45;63;0;39;55;8;10;13;3;0;0;0;0;0
2020-01-13 21:45:00;26;72;1;52;66;16;13;18;2;3;0;0;4;0
2020-01-13 22:00:00;32;48;0;76;111;9;9;21;7;2;0;0;0;0
2020-01-13 22:15:00;21;57;0;63;85;12;8;14;3;2;0;0;0;0
2020-01-13 22:30:00;22;47;0;31;44;6;3;10;5;0;0;0;0;0
2020-01-13 22:45:00;22;43;0;13;21;13;5;14;5;0;0;0;0;0
2020-01-13 23:00:00;18;30;1;17;34;5;2;7;2;0;0;0;0;0
2020-01-13 23:15:00;17;21;0;12;17;7;3;6;2;0;0;0;0;0
2020-01-13 23:30:00;14;26;0;6;20;4;1;6;1;0;0;0;0;0
2020-01-13 23:45:00;9;20;0;5;13;7;6;4;0;0;0;0;0;0
