DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-09-22 00:00:00;2;3;3;0;7;2;4;18;9;27;18;9;27;0
2020-09-22 00:15:00;11;1;3;1;10;1;9;20;10;30;20;10;30;0
2020-09-22 00:30:00;3;1;3;0;8;2;3;20;10;30;20;10;30;0
2020-09-22 00:45:00;3;3;4;2;9;2;3;20;10;30;20;10;30;0
2020-09-22 01:00:00;3;1;1;1;4;1;0;26;13;39;26;13;39;0
2020-09-22 01:15:00;1;1;1;0;3;1;4;24;12;36;24;12;36;0
2020-09-22 01:30:00;2;0;1;0;5;4;1;24;12;36;24;12;36;0
2020-09-22 01:45:00;3;1;2;1;9;0;0;26;13;39;26;13;39;0
2020-09-22 02:00:00;2;1;3;1;8;3;4;26;13;39;26;13;39;0
2020-09-22 02:15:00;2;3;1;0;8;3;0;26;13;39;26;13;39;0
2020-09-22 02:30:00;5;2;2;0;7;3;0;26;13;39;26;13;39;0
2020-09-22 02:45:00;3;2;0;3;6;5;1;26;13;39;26;13;39;0
2020-09-22 03:00:00;3;2;0;0;5;4;3;24;12;36;24;12;36;0
2020-09-22 03:15:00;8;1;0;1;8;2;0;26;13;39;26;13;39;0
2020-09-22 03:30:00;2;1;1;0;9;5;2;26;13;39;26;13;39;0
2020-09-22 03:45:00;1;4;3;3;5;0;2;26;13;39;26;13;39;0
2020-09-22 04:00:00;4;1;3;0;17;3;0;26;13;39;26;13;39;0
2020-09-22 04:15:00;1;4;6;1;18;4;1;26;13;39;26;13;39;0
2020-09-22 04:30:00;9;8;4;2;20;4;3;26;13;39;26;13;39;0
2020-09-22 04:45:00;8;8;13;5;15;6;4;24;12;36;24;12;36;0
2020-09-22 05:00:00;24;35;40;30;44;9;5;20;10;31;20;10;31;0
2020-09-22 05:15:00;42;40;59;48;47;12;4;20;10;29;20;10;29;0
2020-09-22 05:30:00;62;54;50;50;71;29;10;20;10;31;20;10;31;0
2020-09-22 05:45:00;50;42;54;47;84;38;46;20;10;30;20;10;30;0
2020-09-22 06:00:00;45;45;39;33;92;41;58;20;10;30;20;10;30;0
2020-09-22 06:15:00;59;56;71;63;112;52;37;21;11;30;21;11;30;0
2020-09-22 06:30:00;79;76;77;78;99;57;30;20;10;30;20;10;30;0
2020-09-22 06:45:00;87;80;92;88;104;61;37;20;10;29;20;10;29;0
2020-09-22 07:00:00;102;91;96;93;93;54;34;20;10;30;20;10;30;0
2020-09-22 07:15:00;117;101;108;106;116;61;54;20;10;30;20;10;30;0
2020-09-22 07:30:00;122;107;94;95;116;66;75;20;10;30;20;10;30;0
2020-09-22 07:45:00;130;125;83;89;116;74;78;20;10;30;20;10;30;0
2020-09-22 08:00:00;102;87;70;60;121;59;63;20;10;30;20;10;30;0
2020-09-22 08:15:00;96;76;52;48;102;59;56;20;10;30;20;10;30;0
2020-09-22 08:30:00;98;94;59;56;110;60;60;20;10;30;20;10;30;0
2020-09-22 08:45:00;93;82;55;49;104;52;67;20;10;30;20;10;30;0
2020-09-22 09:00:00;68;69;51;44;96;47;36;20;10;30;20;10;30;0
2020-09-22 09:15:00;91;52;50;41;95;38;56;20;10;30;20;10;30;0
2020-09-22 09:30:00;85;65;51;36;88;42;60;20;10;30;20;10;30;0
2020-09-22 09:45:00;87;68;45;37;95;59;64;20;10;30;20;10;30;0
2020-09-22 10:00:00;79;61;45;38;113;54;64;20;10;30;20;10;30;0
2020-09-22 10:15:00;78;65;52;39;114;45;62;20;10;30;20;10;30;0
2020-09-22 10:30:00;83;53;41;31;121;66;83;20;10;30;20;10;30;0
2020-09-22 10:45:00;95;58;39;27;118;59;73;20;10;30;20;10;30;0
2020-09-22 11:00:00;80;58;42;33;112;65;68;20;10;30;20;10;30;0
2020-09-22 11:15:00;96;61;38;30;113;60;63;21;11;30;21;11;30;0
2020-09-22 11:30:00;90;59;39;34;115;50;80;18;9;28;18;9;28;0
2020-09-22 11:45:00;88;42;39;32;117;52;78;20;10;29;20;10;29;0
2020-09-22 12:00:00;101;66;40;30;120;52;83;20;10;30;20;10;30;0
2020-09-22 12:15:00;97;51;39;32;142;56;96;20;10;30;20;10;30;0
2020-09-22 12:30:00;112;59;39;31;137;58;80;20;10;30;20;10;30;0
2020-09-22 12:45:00;95;64;46;56;126;65;87;20;10;30;20;10;30;0
2020-09-22 13:00:00;96;82;54;53;113;56;112;20;10;30;20;10;30;0
2020-09-22 13:15:00;132;68;50;53;150;54;115;20;10;30;20;10;30;0
2020-09-22 13:30:00;207;84;63;57;150;59;90;20;10;30;20;10;30;0
2020-09-22 13:45:00;170;82;47;46;130;72;103;20;10;30;20;10;30;0
2020-09-22 14:00:00;108;57;43;43;136;57;118;20;10;30;20;10;30;0
2020-09-22 14:15:00;119;61;44;38;141;55;134;20;10;30;20;10;30;0
