DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-12-06 00:00:00;2;4;3;4;2;4;0;0;0;0
2020-12-06 00:15:00;6;3;4;4;4;4;0;0;0;0
2020-12-06 00:30:00;7;2;3;8;2;3;0;0;0;0
2020-12-06 00:45:00;1;1;1;0;2;1;0;0;0;0
2020-12-06 01:00:00;4;2;1;2;2;0;0;0;0;0
2020-12-06 01:15:00;1;3;0;1;5;1;0;0;0;0
2020-12-06 01:30:00;3;3;1;2;0;0;0;0;0;0
2020-12-06 01:45:00;2;1;0;2;2;2;0;0;0;0
2020-12-06 02:00:00;0;0;1;3;0;1;0;0;0;0
2020-12-06 02:15:00;1;2;0;1;3;2;0;0;0;0
2020-12-06 02:30:00;0;0;0;2;1;0;0;0;0;0
2020-12-06 02:45:00;3;3;1;1;0;3;0;0;0;0
2020-12-06 03:00:00;1;0;0;1;1;2;0;0;0;0
2020-12-06 03:15:00;0;0;0;0;0;1;0;0;0;0
2020-12-06 03:30:00;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:45:00;1;1;0;0;0;1;0;0;0;0
2020-12-06 04:00:00;2;4;0;0;0;3;0;0;0;0
2020-12-06 04:15:00;4;2;1;1;0;0;0;0;0;0
2020-12-06 04:30:00;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:45:00;1;0;0;1;0;0;0;0;0;0
2020-12-06 05:00:00;1;3;2;2;0;2;0;0;0;0
2020-12-06 05:15:00;3;4;0;0;0;2;0;0;0;0
2020-12-06 05:30:00;0;0;1;2;0;7;0;0;0;0
2020-12-06 05:45:00;1;2;2;2;0;4;0;0;0;0
2020-12-06 06:00:00;4;9;4;3;0;3;0;0;0;0
2020-12-06 06:15:00;5;5;3;2;3;2;0;0;0;0
2020-12-06 06:30:00;2;3;1;2;0;1;0;0;0;0
2020-12-06 06:45:00;1;4;0;2;0;1;0;0;0;0
2020-12-06 07:00:00;3;1;1;2;0;2;0;0;0;0
2020-12-06 07:15:00;1;3;1;2;0;0;0;0;0;0
2020-12-06 07:30:00;5;4;1;4;1;2;0;0;0;0
2020-12-06 07:45:00;1;2;1;9;2;11;0;0;0;0
2020-12-06 08:00:00;2;2;3;2;2;1;0;0;0;0
2020-12-06 08:15:00;2;3;1;11;3;4;0;0;0;0
2020-12-06 08:30:00;6;6;2;4;4;3;0;0;0;0
2020-12-06 08:45:00;6;6;3;6;3;3;0;0;0;0
2020-12-06 09:00:00;2;8;3;16;2;4;0;0;0;0
2020-12-06 09:15:00;3;8;4;8;7;7;0;0;0;0
2020-12-06 09:30:00;3;6;7;17;8;10;0;0;0;0
2020-12-06 09:45:00;4;6;11;21;9;11;0;0;0;0
2020-12-06 10:00:00;11;12;3;13;7;4;0;0;0;0
2020-12-06 10:15:00;10;18;11;18;15;6;0;0;0;0
2020-12-06 10:30:00;11;15;16;25;20;10;0;0;0;0
2020-12-06 10:45:00;10;5;7;21;16;14;0;0;0;0
2020-12-06 11:00:00;13;17;14;19;20;14;0;0;0;0
2020-12-06 11:15:00;8;17;13;24;12;11;0;0;0;0
2020-12-06 11:30:00;11;17;10;18;7;13;0;0;0;0
2020-12-06 11:45:00;14;18;7;20;19;11;0;0;0;0
2020-12-06 12:00:00;17;23;9;18;18;19;0;0;0;0
2020-12-06 12:15:00;7;12;14;25;10;17;0;0;0;0
2020-12-06 12:30:00;17;17;11;24;14;14;0;0;0;0
2020-12-06 12:45:00;16;11;14;30;10;17;0;0;0;0
2020-12-06 13:00:00;16;18;14;20;20;16;0;0;0;0
2020-12-06 13:15:00;19;18;18;25;10;9;0;0;0;0
2020-12-06 13:30:00;15;16;16;31;12;15;0;0;0;0
2020-12-06 13:45:00;14;9;21;41;24;26;0;0;0;0
2020-12-06 14:00:00;25;21;14;26;14;9;0;0;0;0
2020-12-06 14:15:00;8;16;25;29;17;20;0;0;0;0
2020-12-06 14:30:00;20;17;8;27;18;18;0;0;0;0
2020-12-06 14:45:00;9;13;18;29;15;21;0;0;0;0
2020-12-06 15:00:00;15;15;10;37;28;13;0;0;0;0
2020-12-06 15:15:00;17;22;13;34;20;16;0;0;0;0
2020-12-06 15:30:00;18;8;15;21;20;23;0;0;0;0
2020-12-06 15:45:00;17;14;15;26;16;19;0;0;0;0
2020-12-06 16:00:00;20;19;13;22;19;15;0;0;0;0
2020-12-06 16:15:00;15;19;18;33;14;23;0;0;0;0
2020-12-06 16:30:00;22;21;12;16;22;18;0;0;0;0
2020-12-06 16:45:00;17;22;11;20;18;15;0;0;0;0
2020-12-06 17:00:00;17;21;19;23;12;19;0;0;0;0
2020-12-06 17:15:00;16;22;19;19;10;19;0;0;0;0
2020-12-06 17:30:00;15;22;10;16;12;17;0;0;0;0
2020-12-06 17:45:00;23;16;26;26;13;18;0;0;0;0
2020-12-06 18:00:00;17;15;12;23;11;13;0;0;0;0
2020-12-06 18:15:00;18;18;8;13;11;13;0;0;0;0
2020-12-06 18:30:00;18;14;10;12;12;16;0;0;0;0
2020-12-06 18:45:00;17;19;11;14;12;17;0;0;0;0
2020-12-06 19:00:00;11;6;7;13;15;13;0;0;0;0
2020-12-06 19:15:00;12;16;10;17;5;19;0;0;0;0
2020-12-06 19:30:00;12;10;6;17;7;23;0;0;0;0
2020-12-06 19:45:00;11;15;11;11;3;15;0;0;0;0
2020-12-06 20:00:00;18;15;7;11;1;14;0;0;0;0
2020-12-06 20:15:00;5;12;7;11;10;10;0;0;0;0
2020-12-06 20:30:00;12;11;7;13;5;5;0;0;0;0
2020-12-06 20:45:00;11;10;9;5;3;6;0;0;0;0
2020-12-06 21:00:00;8;13;9;8;11;13;0;0;0;0
2020-12-06 21:15:00;4;6;4;8;5;4;0;0;0;0
2020-12-06 21:30:00;4;6;5;6;6;4;0;0;0;0
2020-12-06 21:45:00;10;7;7;7;2;1;0;0;0;0
2020-12-06 22:00:00;7;7;3;5;1;3;0;0;0;0
2020-12-06 22:15:00;3;3;2;8;4;4;0;0;0;0
2020-12-06 22:30:00;1;3;2;6;0;4;0;0;0;0
2020-12-06 22:45:00;4;7;3;9;0;2;0;0;0;0
2020-12-06 23:00:00;6;4;2;4;1;4;0;0;0;0
2020-12-06 23:15:00;3;3;1;1;0;1;0;0;0;0
2020-12-06 23:30:00;1;2;2;3;2;3;0;0;0;0
2020-12-06 23:45:00;2;7;4;5;1;3;0;0;0;0
