DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-10-25 00:00:00;0;9;2;1;2;1;13;6;0;0
2019-10-25 00:15:00;0;17;0;2;3;2;17;7;0;0
2019-10-25 00:30:00;0;17;1;0;1;2;11;8;0;0
2019-10-25 00:45:00;0;6;0;0;0;1;11;10;0;0
2019-10-25 01:00:00;0;12;0;1;1;1;12;8;0;0
2019-10-25 01:15:00;0;13;0;1;3;3;11;6;0;0
2019-10-25 01:30:00;0;12;2;0;1;1;11;3;0;0
2019-10-25 01:45:00;0;12;0;0;0;0;13;3;0;0
2019-10-25 02:00:00;0;10;0;2;1;2;6;4;0;0
2019-10-25 02:15:00;0;6;0;0;1;1;10;6;0;0
2019-10-25 02:30:00;0;5;0;0;0;0;10;2;0;0
2019-10-25 02:45:00;0;8;0;1;0;0;7;2;0;0
2019-10-25 03:00:00;0;8;0;0;0;6;8;2;0;0
2019-10-25 03:15:00;0;6;0;0;2;2;16;2;0;0
2019-10-25 03:30:00;0;10;0;0;1;0;9;5;0;0
2019-10-25 03:45:00;0;10;0;0;1;2;10;1;0;0
2019-10-25 04:00:00;0;10;1;0;1;3;16;5;0;0
2019-10-25 04:15:00;0;12;1;1;1;2;15;8;0;0
2019-10-25 04:30:00;0;25;0;1;1;14;25;11;0;0
2019-10-25 04:45:00;0;26;0;1;1;24;45;18;0;0
2019-10-25 05:00:00;0;34;0;1;0;73;51;54;0;0
2019-10-25 05:15:00;0;46;0;5;3;174;80;119;0;0
2019-10-25 05:30:00;0;80;8;8;12;163;83;135;0;0
2019-10-25 05:45:00;0;120;29;47;54;171;60;128;0;0
2019-10-25 06:00:00;0;150;30;56;57;160;72;118;0;0
2019-10-25 06:15:00;0;101;10;24;28;220;61;144;0;0
2019-10-25 06:30:00;0;105;8;11;14;238;88;170;0;0
2019-10-25 06:45:00;0;112;6;13;13;244;111;170;0;0
2019-10-25 07:00:00;0;91;11;14;9;221;80;179;0;0
2019-10-25 07:15:00;0;99;10;20;11;169;82;169;0;0
2019-10-25 07:30:00;0;121;8;14;14;230;93;196;0;0
2019-10-25 07:45:00;0;133;10;16;17;212;93;169;0;0
2019-10-25 08:00:00;0;119;12;18;11;224;94;180;0;0
2019-10-25 08:15:00;0;111;10;17;17;165;88;156;0;0
2019-10-25 08:30:00;0;110;7;14;12;136;84;164;0;0
2019-10-25 08:45:00;0;115;9;16;23;126;92;151;0;0
2019-10-25 09:00:00;0;92;6;14;13;80;81;131;0;0
2019-10-25 09:15:00;0;112;10;17;31;70;80;132;0;0
2019-10-25 09:30:00;0;121;16;21;22;59;92;139;0;0
2019-10-25 09:45:00;0;101;11;20;28;49;88;120;0;0
2019-10-25 10:00:00;0;131;11;15;22;56;89;123;0;0
2019-10-25 10:15:00;0;120;6;21;29;61;101;124;0;0
2019-10-25 10:30:00;0;128;13;17;28;42;102;140;0;0
2019-10-25 10:45:00;0;140;11;16;25;61;87;112;0;0
2019-10-25 11:00:00;0;147;15;23;33;47;93;140;0;0
2019-10-25 11:15:00;0;133;15;16;25;61;97;138;0;0
2019-10-25 11:30:00;0;135;18;27;33;56;94;120;0;0
2019-10-25 11:45:00;0;168;25;28;46;68;99;149;0;0
2019-10-25 12:00:00;0;169;30;53;66;58;112;160;0;0
2019-10-25 12:15:00;0;171;35;49;60;50;101;143;0;0
2019-10-25 12:30:00;0;174;44;58;66;70;107;146;0;0
2019-10-25 12:45:00;0;146;29;54;62;85;97;149;0;0
2019-10-25 13:00:00;0;176;53;59;69;86;106;121;0;0
2019-10-25 13:15:00;0;149;25;44;45;69;76;94;0;0
2019-10-25 13:30:00;0;162;32;53;57;124;95;159;0;0
2019-10-25 13:45:00;0;180;42;63;58;87;96;122;0;0
2019-10-25 14:00:00;0;191;39;51;58;79;96;130;0;0
2019-10-25 14:15:00;0;193;55;85;91;68;93;121;0;0
2019-10-25 14:30:00;0;201;54;76;100;58;69;114;0;0
2019-10-25 14:45:00;0;212;35;77;73;50;122;182;0;0
2019-10-25 15:00:00;0;181;39;96;95;46;107;184;0;0
2019-10-25 15:15:00;0;212;47;101;100;40;100;151;0;0
2019-10-25 15:30:00;0;192;47;81;90;39;123;175;0;0
2019-10-25 15:45:00;0;201;41;73;83;33;118;154;0;0
2019-10-25 16:00:00;0;180;26;68;80;31;119;180;0;0
2019-10-25 16:15:00;0;184;28;61;63;35;134;184;0;0
2019-10-25 16:30:00;0;192;25;52;63;34;112;174;0;0
2019-10-25 16:45:00;0;187;26;54;65;26;131;189;0;0
2019-10-25 17:00:00;0;182;15;40;56;27;137;178;0;0
2019-10-25 17:15:00;0;203;18;41;49;26;123;179;0;0
2019-10-25 17:30:00;0;191;21;38;33;34;126;157;0;0
2019-10-25 17:45:00;0;180;15;26;32;19;133;168;0;0
2019-10-25 18:00:00;0;191;9;28;31;29;149;184;0;0
2019-10-25 18:15:00;0;191;6;26;39;15;132;175;0;0
2019-10-25 18:30:00;0;166;7;12;20;21;117;163;0;0
2019-10-25 18:45:00;0;146;5;13;17;19;113;147;0;0
2019-10-25 19:00:00;0;139;3;16;22;15;112;142;0;0
2019-10-25 19:15:00;0;153;6;10;18;19;87;121;0;0
2019-10-25 19:30:00;0;126;4;8;13;9;94;122;0;0
2019-10-25 19:45:00;0;116;5;8;14;28;83;118;0;0
2019-10-25 20:00:00;0;122;9;10;17;16;76;93;0;0
2019-10-25 20:15:00;0;99;1;6;10;13;66;60;0;0
2019-10-25 20:30:00;0;84;6;3;8;33;77;76;0;0
2019-10-25 20:45:00;0;88;1;4;6;52;77;76;0;0
2019-10-25 21:00:00;0;79;2;6;15;140;84;92;0;0
2019-10-25 21:15:00;0;81;2;5;20;151;83;104;0;0
2019-10-25 21:30:00;0;95;4;8;24;92;88;102;0;0
2019-10-25 21:45:00;0;101;12;50;58;35;60;57;0;0
2019-10-25 22:00:00;0;147;28;75;80;9;62;76;0;0
2019-10-25 22:15:00;0;123;13;25;25;5;65;48;0;0
2019-10-25 22:30:00;0;69;1;6;10;6;50;44;0;0
2019-10-25 22:45:00;0;64;0;1;6;10;41;39;0;0
2019-10-25 23:00:00;0;62;5;3;6;5;28;36;0;0
2019-10-25 23:15:00;0;46;1;5;7;4;34;35;0;0
2019-10-25 23:30:00;0;35;0;1;3;6;42;15;0;0
2019-10-25 23:45:00;0;33;1;0;3;4;39;16;0;0
