DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-10-18 00:00:00;0;17;2;2;7;2;10;5;0;0
2019-10-18 00:15:00;0;16;1;1;0;1;17;9;0;0
2019-10-18 00:30:00;0;13;0;0;1;1;10;6;0;0
2019-10-18 00:45:00;0;5;1;0;0;1;12;5;0;0
2019-10-18 01:00:00;0;13;0;0;0;3;12;6;0;0
2019-10-18 01:15:00;0;8;0;1;2;0;8;4;0;0
2019-10-18 01:30:00;0;21;1;0;0;1;9;5;0;0
2019-10-18 01:45:00;0;9;0;0;2;3;13;3;0;0
2019-10-18 02:00:00;0;9;1;0;0;2;5;2;0;0
2019-10-18 02:15:00;0;11;0;1;0;2;8;2;0;0
2019-10-18 02:30:00;0;10;0;0;0;2;10;2;0;0
2019-10-18 02:45:00;0;9;0;0;1;2;10;2;0;0
2019-10-18 03:00:00;0;7;1;1;0;3;13;4;0;0
2019-10-18 03:15:00;0;7;0;0;0;0;8;0;0;0
2019-10-18 03:30:00;0;12;0;0;0;4;8;5;0;0
2019-10-18 03:45:00;0;7;0;1;4;4;11;6;0;0
2019-10-18 04:00:00;0;20;6;4;7;10;18;10;0;0
2019-10-18 04:15:00;0;38;8;18;21;4;17;4;0;0
2019-10-18 04:30:00;0;37;3;5;12;14;22;10;0;0
2019-10-18 04:45:00;0;29;2;1;0;15;32;12;0;0
2019-10-18 05:00:00;0;36;0;7;2;86;49;39;0;0
2019-10-18 05:15:00;0;43;4;6;9;164;84;108;0;0
2019-10-18 05:30:00;0;76;16;10;17;177;78;127;0;0
2019-10-18 05:45:00;0;98;20;26;32;171;77;111;0;0
2019-10-18 06:00:00;0;111;23;37;42;154;63;113;0;0
2019-10-18 06:15:00;0;76;10;20;18;209;51;128;0;0
2019-10-18 06:30:00;0;102;4;9;14;223;90;152;0;0
2019-10-18 06:45:00;0;100;5;8;13;234;111;159;0;0
2019-10-18 07:00:00;0;86;9;17;11;255;93;165;0;0
2019-10-18 07:15:00;0;86;4;18;12;209;95;186;0;0
2019-10-18 07:30:00;0;124;7;10;11;209;114;197;0;0
2019-10-18 07:45:00;0;133;9;14;15;216;101;168;0;0
2019-10-18 08:00:00;0;120;9;13;14;217;89;172;0;0
2019-10-18 08:15:00;0;110;12;14;17;202;81;139;0;0
2019-10-18 08:30:00;0;110;9;15;14;137;94;159;0;0
2019-10-18 08:45:00;0;119;6;11;18;106;92;129;0;0
2019-10-18 09:00:00;0;80;6;16;25;91;78;133;0;0
2019-10-18 09:15:00;0;106;17;20;18;68;88;135;0;0
2019-10-18 09:30:00;0;99;14;16;23;68;105;145;0;0
2019-10-18 09:45:00;0;98;8;18;17;53;83;132;0;0
2019-10-18 10:00:00;0;115;14;26;23;55;82;104;0;0
2019-10-18 10:15:00;0;114;14;21;27;49;90;109;0;0
2019-10-18 10:30:00;0;135;14;16;18;41;88;121;0;0
2019-10-18 10:45:00;0;137;16;16;16;56;74;119;0;0
2019-10-18 11:00:00;0;123;12;22;25;40;113;147;0;0
2019-10-18 11:15:00;0;126;14;23;28;55;90;122;0;0
2019-10-18 11:30:00;0;122;18;27;22;54;94;132;0;0
2019-10-18 11:45:00;0;134;17;30;39;78;97;140;0;0
2019-10-18 12:00:00;0;150;31;48;64;63;119;161;0;0
2019-10-18 12:15:00;0;171;38;57;66;59;106;144;0;0
2019-10-18 12:30:00;0;172;47;59;59;71;94;133;0;0
2019-10-18 12:45:00;0;142;36;56;58;76;103;123;0;0
2019-10-18 13:00:00;0;156;38;53;55;94;114;164;0;0
2019-10-18 13:15:00;0;154;34;45;49;124;119;153;0;0
2019-10-18 13:30:00;0;165;33;56;61;145;115;193;0;0
2019-10-18 13:45:00;0;159;38;52;58;128;98;165;0;0
2019-10-18 14:00:00;0;183;40;56;68;112;76;170;0;0
2019-10-18 14:15:00;0;204;60;80;90;30;89;130;0;0
2019-10-18 14:30:00;0;211;49;85;101;35;65;153;0;0
2019-10-18 14:45:00;0;190;48;81;99;25;87;150;0;0
2019-10-18 15:00:00;0;191;54;83;94;41;120;160;0;0
2019-10-18 15:15:00;0;206;38;91;86;31;108;160;0;0
2019-10-18 15:30:00;0;171;60;84;97;30;134;159;0;0
2019-10-18 15:45:00;0;160;42;75;80;37;124;174;0;0
2019-10-18 16:00:00;0;195;34;57;70;33;138;180;0;0
2019-10-18 16:15:00;0;167;26;65;76;28;111;154;0;0
2019-10-18 16:30:00;0;160;17;49;57;25;128;159;0;0
2019-10-18 16:45:00;0;151;19;40;57;24;139;156;0;0
2019-10-18 17:00:00;0;173;19;29;41;17;115;157;0;0
2019-10-18 17:15:00;0;166;16;37;55;24;100;161;0;0
2019-10-18 17:30:00;0;157;11;40;38;19;127;162;0;0
2019-10-18 17:45:00;0;148;11;24;28;21;116;142;0;0
2019-10-18 18:00:00;0;148;15;31;34;29;122;162;0;0
2019-10-18 18:15:00;0;170;5;21;30;18;126;183;0;0
2019-10-18 18:30:00;0;121;6;16;20;16;95;126;0;0
2019-10-18 18:45:00;0;117;6;20;18;20;103;153;0;0
2019-10-18 19:00:00;0;132;11;12;13;12;106;118;0;0
2019-10-18 19:15:00;0;115;3;11;8;20;104;133;0;0
2019-10-18 19:30:00;0;97;6;8;6;19;83;109;0;0
2019-10-18 19:45:00;0;105;7;8;6;15;82;107;0;0
2019-10-18 20:00:00;0;105;7;7;10;19;81;98;0;0
2019-10-18 20:15:00;0;77;1;7;6;11;58;76;0;0
2019-10-18 20:30:00;0;69;2;4;4;22;49;76;0;0
2019-10-18 20:45:00;0;62;1;4;5;47;61;61;0;0
2019-10-18 21:00:00;0;58;3;4;5;121;76;82;0;0
2019-10-18 21:15:00;0;72;5;6;5;135;79;107;0;0
2019-10-18 21:30:00;0;68;3;15;13;88;68;93;0;0
2019-10-18 21:45:00;0;100;10;46;48;29;52;57;0;0
2019-10-18 22:00:00;0;121;29;78;76;15;37;39;0;0
2019-10-18 22:15:00;0;99;8;27;20;5;58;61;0;0
2019-10-18 22:30:00;0;77;2;5;5;6;38;33;0;0
2019-10-18 22:45:00;0;60;2;4;8;9;40;34;0;0
2019-10-18 23:00:00;0;43;1;2;6;1;31;35;0;0
2019-10-18 23:15:00;0;37;1;0;4;2;36;27;0;0
2019-10-18 23:30:00;0;40;1;4;1;1;37;21;0;0
2019-10-18 23:45:00;0;38;0;2;1;5;32;20;0;0
