DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-11-19 00:00:00;6;5;4;3;5;3;6;5;0;0;0;0
2020-11-19 00:15:00;13;5;0;2;3;10;13;1;8;1;0;2
2020-11-19 00:30:00;4;2;0;1;10;8;5;6;6;0;0;0
2020-11-19 00:45:00;2;1;0;3;5;5;2;2;5;0;0;0
2020-11-19 01:00:00;4;2;0;0;7;4;4;4;4;0;0;0
2020-11-19 01:15:00;5;0;1;2;6;4;6;6;1;0;0;0
2020-11-19 01:30:00;12;8;0;1;1;5;11;1;3;0;0;2
2020-11-19 01:45:00;4;3;0;3;2;1;4;1;0;0;0;0
2020-11-19 02:00:00;6;4;1;4;0;3;6;0;1;0;0;0
2020-11-19 02:15:00;6;4;0;0;2;2;6;0;1;0;0;0
2020-11-19 02:30:00;6;6;0;1;4;3;7;4;0;0;0;0
2020-11-19 02:45:00;6;5;1;0;1;4;6;2;2;0;0;1
2020-11-19 03:00:00;11;6;0;0;5;5;13;7;3;0;0;0
2020-11-19 03:15:00;5;4;1;0;4;10;5;9;11;1;0;2
2020-11-19 03:30:00;9;3;0;0;5;0;8;2;1;1;0;0
2020-11-19 03:45:00;14;7;0;0;10;8;12;8;8;5;0;0
2020-11-19 04:00:00;12;7;0;0;5;11;9;4;9;0;0;1
2020-11-19 04:15:00;15;3;0;0;8;8;16;8;9;1;0;0
2020-11-19 04:30:00;16;9;1;1;11;15;16;12;12;3;0;1
2020-11-19 04:45:00;34;12;0;1;23;21;34;26;20;0;0;0
2020-11-19 05:00:00;48;17;1;3;41;59;49;18;25;4;0;4
2020-11-19 05:15:00;67;11;6;2;75;86;65;0;0;0;0;7
2020-11-19 05:30:00;94;26;7;4;73;98;90;64;68;3;0;6
2020-11-19 05:45:00;153;38;5;13;57;74;158;54;61;0;0;2
2020-11-19 06:00:00;166;36;7;9;49;63;160;56;62;2;0;4
2020-11-19 06:15:00;178;49;12;11;73;86;172;75;87;3;0;2
2020-11-19 06:30:00;160;34;9;13;83;123;170;100;108;5;1;8
