DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-01-03 00:00:00;14;16;8;19;8;1;3;2;0;5;0
2020-01-03 00:15:00;15;22;11;22;9;5;0;3;0;1;1
2020-01-03 00:30:00;9;17;6;9;12;4;13;6;0;2;1
2020-01-03 00:45:00;17;20;9;16;3;3;1;3;0;2;1
2020-01-03 01:00:00;9;13;9;13;2;4;0;6;0;1;3
2020-01-03 01:15:00;14;21;11;20;9;3;1;3;0;4;2
2020-01-03 01:30:00;7;10;8;7;4;4;2;7;0;0;0
2020-01-03 01:45:00;12;17;8;6;4;3;4;2;0;1;0
2020-01-03 02:00:00;11;13;6;11;4;2;1;3;0;2;1
2020-01-03 02:15:00;13;16;7;7;3;3;1;2;0;0;0
2020-01-03 02:30:00;11;13;9;2;5;1;1;4;0;0;1
2020-01-03 02:45:00;7;11;9;5;1;2;0;2;0;0;1
2020-01-03 03:00:00;8;13;7;10;6;3;1;4;0;5;3
2020-01-03 03:15:00;14;15;9;5;4;1;1;1;0;1;1
2020-01-03 03:30:00;1;4;3;3;3;1;1;0;0;0;1
2020-01-03 03:45:00;7;9;3;3;1;1;0;1;0;1;2
2020-01-03 04:00:00;8;9;5;6;2;2;1;1;0;2;0
2020-01-03 04:15:00;9;11;4;7;9;0;0;2;0;1;2
2020-01-03 04:30:00;15;16;13;12;4;0;0;4;0;2;1
2020-01-03 04:45:00;21;24;6;6;6;0;0;3;0;1;1
2020-01-03 05:00:00;20;20;15;18;6;4;2;9;0;2;3
2020-01-03 05:15:00;34;35;32;15;18;5;0;4;0;8;11
2020-01-03 05:30:00;40;52;45;30;15;14;6;12;0;5;9
2020-01-03 05:45:00;39;49;29;15;11;8;4;15;0;9;4
2020-01-03 06:00:00;34;42;28;28;19;11;3;19;0;5;9
2020-01-03 06:15:00;38;44;36;29;22;20;8;9;0;10;18
2020-01-03 06:30:00;53;62;37;39;23;9;3;13;0;7;11
2020-01-03 06:45:00;53;58;35;50;23;19;15;22;0;8;14
2020-01-03 07:00:00;58;71;47;47;36;20;6;14;0;9;18
2020-01-03 07:15:00;60;64;38;48;27;20;10;14;0;15;18
2020-01-03 07:30:00;74;89;50;61;42;18;2;15;0;16;24
2020-01-03 07:45:00;68;81;65;62;33;26;16;27;0;13;23
2020-01-03 08:00:00;67;85;61;62;45;23;8;10;0;17;15
2020-01-03 08:15:00;87;98;63;68;44;20;18;26;0;19;17
2020-01-03 08:30:00;68;87;62;70;45;21;7;27;0;13;20
2020-01-03 08:45:00;94;112;66;65;54;21;11;32;0;19;23
2020-01-03 09:00:00;95;119;71;68;32;19;5;22;0;22;20
2020-01-03 09:15:00;77;93;80;79;64;21;37;26;0;19;29
2020-01-03 09:30:00;95;108;95;83;56;28;11;33;0;23;19
2020-01-03 09:45:00;111;139;107;103;65;33;11;33;0;22;36
2020-01-03 10:00:00;128;147;104;85;64;24;56;39;0;16;27
2020-01-03 10:15:00;112;131;107;81;71;28;14;36;0;22;29
2020-01-03 10:30:00;116;142;105;109;102;32;17;27;0;24;34
2020-01-03 10:45:00;116;143;108;109;83;24;16;43;0;21;26
2020-01-03 11:00:00;118;146;96;110;79;48;26;50;0;19;18
2020-01-03 11:15:00;107;141;99;123;93;25;17;33;0;18;24
2020-01-03 11:30:00;97;122;97;106;98;36;14;41;0;31;25
2020-01-03 11:45:00;116;152;131;118;93;23;20;45;0;27;40
2020-01-03 12:00:00;129;170;126;130;103;23;15;72;0;26;29
2020-01-03 12:15:00;103;152;118;132;88;19;14;59;0;26;33
2020-01-03 12:30:00;110;148;117;126;97;27;15;44;0;23;29
2020-01-03 12:45:00;125;176;132;129;91;24;15;53;0;24;27
2020-01-03 13:00:00;135;167;99;140;97;24;13;46;0;26;26
2020-01-03 13:15:00;127;190;147;128;109;21;19;68;0;16;23
2020-01-03 13:30:00;117;154;110;128;118;26;26;65;0;23;30
2020-01-03 13:45:00;116;157;125;145;115;28;18;71;0;31;30
2020-01-03 14:00:00;131;162;139;148;112;19;14;59;0;29;41
2020-01-03 14:15:00;140;184;133;124;79;37;26;68;0;28;26
2020-01-03 14:30:00;125;178;151;155;124;25;16;60;0;34;31
2020-01-03 14:45:00;105;151;111;138;121;23;22;44;0;17;27
2020-01-03 15:00:00;110;150;96;116;91;36;7;48;0;32;28
2020-01-03 15:15:00;114;162;118;139;113;31;12;53;0;23;24
2020-01-03 15:30:00;124;172;123;141;106;15;23;60;0;27;29
2020-01-03 15:45:00;109;160;114;138;126;29;16;55;0;31;30
2020-01-03 16:00:00;103;153;131;150;108;28;13;49;0;32;32
2020-01-03 16:15:00;121;160;128;140;119;31;26;56;0;35;36
2020-01-03 16:30:00;111;153;116;128;115;26;12;49;0;21;29
2020-01-03 16:45:00;113;158;123;148;109;23;17;51;0;18;32
2020-01-03 17:00:00;116;162;122;147;110;30;13;62;0;29;33
2020-01-03 17:15:00;98;145;99;129;101;37;14;58;0;25;25
2020-01-03 17:30:00;133;176;130;119;100;20;23;53;0;20;24
2020-01-03 17:45:00;113;168;122;164;119;24;10;60;0;31;28
2020-01-03 18:00:00;115;145;137;120;96;24;13;43;0;34;30
2020-01-03 18:15:00;111;149;125;122;96;19;13;58;0;16;22
2020-01-03 18:30:00;110;152;125;123;85;24;18;68;0;26;26
2020-01-03 18:45:00;102;141;108;123;88;17;12;66;0;22;25
2020-01-03 19:00:00;102;135;100;117;62;21;9;42;0;26;20
2020-01-03 19:15:00;67;85;59;94;71;18;17;48;0;18;13
2020-01-03 19:30:00;59;91;69;86;62;7;7;35;0;18;16
2020-01-03 19:45:00;61;86;66;81;52;21;23;35;0;19;12
2020-01-03 20:00:00;66;91;67;76;51;17;10;32;0;16;16
2020-01-03 20:15:00;50;81;54;86;68;14;8;42;0;15;11
2020-01-03 20:30:00;67;89;63;59;52;14;10;27;0;12;11
2020-01-03 20:45:00;49;69;50;45;29;9;6;14;0;8;8
2020-01-03 21:00:00;70;94;59;51;43;8;4;26;0;9;8
2020-01-03 21:15:00;40;59;29;56;34;9;3;15;0;10;9
2020-01-03 21:30:00;40;51;29;69;28;11;5;28;0;15;7
2020-01-03 21:45:00;43;57;38;72;52;17;14;29;0;13;18
2020-01-03 22:00:00;52;78;51;163;117;16;14;68;0;14;14
2020-01-03 22:15:00;54;81;41;111;63;13;10;43;0;13;10
2020-01-03 22:30:00;36;59;29;57;29;16;37;17;0;8;11
2020-01-03 22:45:00;41;52;37;49;23;13;7;12;0;11;11
2020-01-03 23:00:00;25;48;18;51;26;5;1;21;0;2;2
2020-01-03 23:15:00;32;43;25;49;24;6;8;10;0;2;3
2020-01-03 23:30:00;26;32;22;22;16;5;6;10;0;11;3
2020-01-03 23:45:00;22;30;19;31;20;4;3;7;0;5;5
