DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-18 00:00:00;5;0;0;5;0;0;0;0
2019-11-18 00:15:00;1;2;0;9;0;0;0;0
2019-11-18 00:30:00;3;1;0;4;0;0;0;0
2019-11-18 00:45:00;1;1;1;3;1;0;0;0
2019-11-18 01:00:00;2;0;0;3;0;0;0;0
2019-11-18 01:15:00;1;1;0;2;1;0;0;0
2019-11-18 01:30:00;0;0;0;0;0;0;0;0
2019-11-18 01:45:00;3;1;0;1;0;0;0;0
2019-11-18 02:00:00;0;0;0;0;0;0;0;0
2019-11-18 02:15:00;1;0;0;1;0;0;0;0
2019-11-18 02:30:00;3;1;2;1;1;0;0;0
2019-11-18 02:45:00;1;0;0;0;0;0;0;0
2019-11-18 03:00:00;0;0;0;1;0;0;0;0
2019-11-18 03:15:00;0;0;0;0;0;0;0;0
2019-11-18 03:30:00;2;0;0;1;0;0;0;0
2019-11-18 03:45:00;2;0;0;0;0;0;0;0
2019-11-18 04:00:00;7;1;1;5;1;0;0;0
2019-11-18 04:15:00;8;1;2;2;1;0;0;0
2019-11-18 04:30:00;8;0;0;3;0;0;0;0
2019-11-18 04:45:00;10;3;0;4;0;0;0;0
2019-11-18 05:00:00;17;2;1;5;5;0;0;0
2019-11-18 05:15:00;35;3;0;12;0;0;0;0
2019-11-18 05:30:00;59;13;2;31;4;0;0;0
2019-11-18 05:45:00;69;7;5;35;2;0;0;0
2019-11-18 06:00:00;86;5;2;16;4;0;0;0
2019-11-18 06:15:00;103;14;9;33;3;0;0;0
2019-11-18 06:30:00;156;19;7;75;5;9;0;0
2019-11-18 06:45:00;151;24;9;80;14;15;0;0
2019-11-18 07:00:00;213;22;9;81;17;11;0;0
2019-11-18 07:15:00;241;25;23;121;25;30;0;0
2019-11-18 07:30:00;249;29;32;102;45;17;0;0
2019-11-18 07:45:00;203;26;41;119;55;5;0;0
2019-11-18 08:00:00;178;22;44;121;42;2;0;0
2019-11-18 08:15:00;134;16;34;106;25;6;0;0
2019-11-18 08:30:00;140;17;37;76;22;9;0;0
2019-11-18 08:45:00;146;20;21;98;19;5;0;0
2019-11-18 09:00:00;83;14;26;79;23;1;0;0
