DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-09-07 00:00:00;10;12;3;2;0;0;0;0;0;0;0;0
2019-09-07 00:15:00;24;8;1;1;0;0;0;0;0;0;0;0
2019-09-07 00:30:00;14;8;10;10;0;0;0;0;0;0;0;0
2019-09-07 00:45:00;16;6;17;11;0;0;0;0;0;0;0;0
2019-09-07 01:00:00;14;10;12;15;0;0;0;0;0;0;0;0
2019-09-07 01:15:00;13;11;18;15;0;0;0;0;0;0;0;0
2019-09-07 01:30:00;14;3;8;11;0;0;0;0;0;0;0;0
2019-09-07 01:45:00;12;13;14;14;0;0;0;0;0;0;0;0
2019-09-07 02:00:00;12;7;7;14;0;0;0;0;0;0;0;0
2019-09-07 02:15:00;11;11;14;15;0;0;0;0;0;0;0;0
2019-09-07 02:30:00;9;6;7;8;0;0;0;0;0;0;0;0
2019-09-07 02:45:00;7;6;9;12;0;0;0;0;0;0;0;0
2019-09-07 03:00:00;12;3;13;10;0;0;0;0;0;0;0;0
2019-09-07 03:15:00;8;3;5;6;0;0;0;0;0;0;0;0
2019-09-07 03:30:00;8;5;8;12;0;0;0;0;0;0;0;0
2019-09-07 03:45:00;11;5;4;7;0;0;0;0;0;0;0;0
2019-09-07 04:00:00;4;3;4;4;0;0;0;0;0;0;0;0
2019-09-07 04:15:00;2;0;10;7;0;0;0;0;0;0;0;0
2019-09-07 04:30:00;10;3;2;8;0;0;0;0;0;0;0;0
2019-09-07 04:45:00;6;2;5;7;0;0;0;0;0;0;0;0
2019-09-07 05:00:00;6;4;9;5;0;0;0;0;0;0;0;0
2019-09-07 05:15:00;24;3;13;9;0;0;0;0;0;0;0;0
2019-09-07 05:30:00;28;5;8;16;0;0;0;0;0;0;0;0
2019-09-07 05:45:00;26;18;14;13;0;0;0;0;0;0;0;0
2019-09-07 06:00:00;41;17;9;20;0;0;0;0;0;0;0;0
2019-09-07 06:15:00;27;16;14;17;0;0;0;0;0;0;0;0
2019-09-07 06:30:00;29;11;21;27;0;0;0;0;0;0;0;0
2019-09-07 06:45:00;24;14;19;26;0;0;0;0;0;0;0;0
2019-09-07 07:00:00;27;17;20;30;0;0;0;0;0;0;0;0
2019-09-07 07:15:00;29;10;22;24;0;0;0;0;0;0;0;0
2019-09-07 07:30:00;43;22;29;31;0;0;0;0;0;0;0;0
2019-09-07 07:45:00;45;21;24;27;0;0;0;0;0;0;0;0
2019-09-07 08:00:00;53;13;27;37;0;1;0;0;0;0;0;0
2019-09-07 08:15:00;48;23;33;32;0;0;0;0;0;0;0;0
2019-09-07 08:30:00;64;41;35;42;0;0;0;0;0;0;0;0
2019-09-07 08:45:00;87;45;47;52;0;0;0;0;0;0;0;0
