DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-10-23 00:00:00;8;6;0;1;19;12;0;17;13;0;0
2019-10-23 00:15:00;4;3;1;0;7;7;0;7;10;0;0
2019-10-23 00:30:00;5;6;0;0;12;6;1;13;10;0;0
2019-10-23 00:45:00;6;6;0;0;6;10;0;4;8;0;0
2019-10-23 01:00:00;6;7;0;0;10;5;0;7;5;0;0
2019-10-23 01:15:00;2;5;0;0;3;5;1;3;5;0;0
2019-10-23 01:30:00;5;8;0;1;12;8;1;11;10;0;0
2019-10-23 01:45:00;4;6;0;0;6;3;0;6;4;0;0
2019-10-23 02:00:00;11;12;1;0;4;4;0;5;5;0;0
2019-10-23 02:15:00;5;9;1;0;1;1;0;1;1;1;0
2019-10-23 02:30:00;3;3;0;0;4;4;0;6;5;0;0
2019-10-23 02:45:00;6;5;0;0;3;4;0;2;4;0;0
2019-10-23 03:00:00;6;11;1;0;8;6;0;7;6;0;0
2019-10-23 03:15:00;4;5;0;4;5;3;0;4;3;0;0
2019-10-23 03:30:00;1;0;0;0;3;4;0;3;5;0;0
2019-10-23 03:45:00;5;8;1;0;10;6;0;10;10;0;0
2019-10-23 04:00:00;7;9;3;1;7;5;0;7;6;0;0
2019-10-23 04:15:00;13;8;0;0;4;1;0;3;4;0;0
2019-10-23 04:30:00;17;12;1;3;11;8;0;8;12;0;0
2019-10-23 04:45:00;33;24;2;0;14;12;1;15;16;0;0
2019-10-23 05:00:00;34;29;2;2;43;23;3;44;31;0;0
2019-10-23 05:15:00;35;38;8;3;37;25;1;34;34;0;0
2019-10-23 05:30:00;63;65;7;2;57;24;1;53;29;0;0
2019-10-23 05:45:00;65;81;19;7;80;53;0;84;54;0;0
2019-10-23 06:00:00;64;99;15;7;90;57;2;93;68;0;0
2019-10-23 06:15:00;76;103;25;8;95;75;2;98;78;0;1
2019-10-23 06:30:00;106;157;17;13;161;125;4;165;130;0;10
2019-10-23 06:45:00;109;143;18;6;136;140;5;137;148;1;6
2019-10-23 07:00:00;99;150;16;4;155;178;12;153;186;3;1
2019-10-23 07:15:00;105;136;13;19;198;222;9;195;221;6;2
2019-10-23 07:30:00;99;153;16;19;182;211;8;186;222;3;14
2019-10-23 07:45:00;107;142;13;17;133;146;11;129;146;2;1
2019-10-23 08:00:00;109;167;17;21;123;107;6;125;110;3;14
2019-10-23 08:15:00;102;157;18;22;119;118;5;121;123;7;4
2019-10-23 08:30:00;110;138;19;5;131;129;9;125;130;0;10
2019-10-23 08:45:00;113;140;10;5;110;107;9;110;103;4;25
2019-10-23 09:00:00;88;117;10;6;110;95;11;110;100;8;9
2019-10-23 09:15:00;101;112;13;7;102;100;7;100;106;6;2
2019-10-23 09:30:00;88;104;12;8;99;104;8;94;116;6;0
2019-10-23 09:45:00;99;106;13;6;96;97;13;94;99;11;0
2019-10-23 10:00:00;60;163;22;5;108;100;7;102;108;7;4
2019-10-23 10:15:00;81;157;17;3;99;99;9;101;109;8;4
2019-10-23 10:30:00;90;125;10;8;96;92;6;89;91;10;0
2019-10-23 10:45:00;61;158;17;10;114;109;9;103;120;5;0
2019-10-23 11:00:00;79;157;13;9;105;97;6;105;109;10;2
2019-10-23 11:15:00;98;111;13;10;119;118;11;105;122;7;1
2019-10-23 11:30:00;85;105;16;6;103;95;5;94;102;8;1
2019-10-23 11:45:00;95;135;12;6;106;84;9;101;93;6;3
2019-10-23 12:00:00;94;122;12;11;102;116;9;98;127;7;6
2019-10-23 12:15:00;57;168;21;1;108;81;7;105;106;12;5
2019-10-23 12:30:00;84;152;12;7;100;131;10;99;132;9;6
2019-10-23 12:45:00;102;144;10;7;109;101;10;98;111;7;5
2019-10-23 13:00:00;92;122;15;11;107;85;10;96;88;6;1
2019-10-23 13:15:00;115;172;20;12;106;113;13;98;117;13;0
2019-10-23 13:30:00;94;133;12;6;96;106;14;86;112;11;3
2019-10-23 13:45:00;89;133;11;11;110;115;11;101;114;9;8
2019-10-23 14:00:00;109;144;12;5;111;107;6;97;117;11;3
2019-10-23 14:15:00;86;132;12;1;116;112;9;113;117;4;3
2019-10-23 14:30:00;84;142;14;11;120;117;15;109;131;11;5
2019-10-23 14:45:00;102;149;15;12;108;116;8;100;124;9;6
2019-10-23 15:00:00;110;141;13;15;104;114;8;91;122;7;1
