DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-02-11 00:00:00;0;0;0;0;0;0;0;0
2020-02-11 00:15:00;0;0;0;0;0;0;0;0
2020-02-11 00:30:00;0;0;1;1;0;0;0;0
2020-02-11 00:45:00;0;0;0;0;0;0;0;0
2020-02-11 01:00:00;0;0;0;0;0;0;0;0
2020-02-11 01:15:00;0;1;0;0;1;0;0;0
2020-02-11 01:30:00;0;1;0;0;1;0;0;0
2020-02-11 01:45:00;0;0;0;0;0;0;0;0
2020-02-11 02:00:00;0;0;0;0;0;0;0;0
2020-02-11 02:15:00;0;0;0;0;0;0;0;0
2020-02-11 02:30:00;0;0;0;0;0;0;0;0
2020-02-11 02:45:00;0;0;1;0;0;0;0;0
2020-02-11 03:00:00;0;0;0;0;0;0;0;0
2020-02-11 03:15:00;0;0;0;0;0;0;0;0
2020-02-11 03:30:00;0;0;0;0;0;0;0;0
2020-02-11 03:45:00;0;0;1;1;0;0;0;0
2020-02-11 04:00:00;0;0;1;1;0;0;0;0
2020-02-11 04:15:00;0;0;0;0;0;0;0;0
2020-02-11 04:30:00;0;5;1;1;0;0;0;0
2020-02-11 04:45:00;1;5;2;0;0;0;0;0
2020-02-11 05:00:00;2;12;17;3;0;0;0;0
2020-02-11 05:15:00;3;17;35;11;3;0;0;0
2020-02-11 05:30:00;5;17;21;7;2;0;0;0
2020-02-11 05:45:00;1;34;42;6;10;0;0;0
2020-02-11 06:00:00;5;17;54;1;13;0;0;0
2020-02-11 06:15:00;2;20;72;7;6;0;0;0
2020-02-11 06:30:00;4;40;114;5;10;0;2;4
2020-02-11 06:45:00;9;55;130;11;17;0;1;0
2020-02-11 07:00:00;7;30;83;10;9;0;0;0
2020-02-11 07:15:00;2;30;89;9;5;0;0;0
2020-02-11 07:30:00;11;26;104;9;5;0;0;0
2020-02-11 07:45:00;8;30;137;9;12;0;1;0
2020-02-11 08:00:00;5;28;128;19;11;0;2;0
2020-02-11 08:15:00;8;33;95;16;12;1;1;0
2020-02-11 08:30:00;7;23;86;15;14;0;0;0
2020-02-11 08:45:00;9;25;44;16;11;0;1;0
2020-02-11 09:00:00;6;18;31;4;13;0;0;0
2020-02-11 09:15:00;3;19;19;8;10;0;0;0
2020-02-11 09:30:00;7;16;15;7;10;0;1;0
2020-02-11 09:45:00;6;27;18;14;11;0;1;0
2020-02-11 10:00:00;2;20;9;4;10;0;0;0
2020-02-11 10:15:00;1;16;19;6;11;0;2;0
2020-02-11 10:30:00;2;23;20;10;12;0;1;0
2020-02-11 10:45:00;3;25;16;9;10;0;0;0
2020-02-11 11:00:00;4;15;7;6;9;0;0;0
2020-02-11 11:15:00;2;25;26;5;11;0;0;0
2020-02-11 11:30:00;6;34;14;6;14;0;0;0
2020-02-11 11:45:00;5;20;24;4;8;0;2;0
2020-02-11 12:00:00;2;28;20;4;9;0;1;0
2020-02-11 12:15:00;1;24;24;5;6;0;1;0
2020-02-11 12:30:00;3;39;16;7;14;0;1;0
2020-02-11 12:45:00;4;49;32;10;16;0;0;0
2020-02-11 13:00:00;6;35;26;8;19;0;0;0
2020-02-11 13:15:00;6;37;23;7;12;0;3;1
2020-02-11 13:30:00;6;43;40;12;5;1;0;0
2020-02-11 13:45:00;5;51;30;5;15;0;0;0
2020-02-11 14:00:00;3;64;21;6;9;0;1;0
2020-02-11 14:15:00;6;78;26;3;30;0;0;0
2020-02-11 14:30:00;3;65;19;3;31;0;0;0
2020-02-11 14:45:00;0;58;21;4;30;0;2;0
2020-02-11 15:00:00;7;100;62;6;26;1;1;0
2020-02-11 15:15:00;8;198;19;12;45;1;11;1
2020-02-11 15:30:00;7;116;18;4;49;0;1;0
2020-02-11 15:45:00;0;83;16;5;41;0;1;0
2020-02-11 16:00:00;6;103;21;5;23;0;1;0
2020-02-11 16:15:00;3;106;17;12;53;0;0;0
2020-02-11 16:30:00;3;94;13;11;26;0;3;0
2020-02-11 16:45:00;7;67;13;4;24;0;0;0
2020-02-11 17:00:00;2;73;16;8;31;0;0;0
2020-02-11 17:15:00;2;66;12;2;44;0;2;0
2020-02-11 17:30:00;3;75;13;4;39;0;0;0
2020-02-11 17:45:00;5;68;15;1;29;0;0;0
2020-02-11 18:00:00;2;50;9;2;17;0;1;0
2020-02-11 18:15:00;1;52;17;4;24;0;0;0
2020-02-11 18:30:00;2;38;8;4;10;0;0;0
2020-02-11 18:45:00;0;25;8;3;7;0;0;0
2020-02-11 19:00:00;2;22;12;2;13;0;0;0
2020-02-11 19:15:00;3;15;9;2;4;0;0;0
2020-02-11 19:30:00;0;8;2;0;5;0;0;0
2020-02-11 19:45:00;0;6;5;1;1;0;0;0
2020-02-11 20:00:00;1;15;5;1;4;0;0;0
2020-02-11 20:15:00;0;7;1;0;6;0;0;0
2020-02-11 20:30:00;0;9;5;0;1;0;0;0
2020-02-11 20:45:00;0;7;6;2;0;0;0;0
2020-02-11 21:00:00;0;11;14;6;3;0;0;0
2020-02-11 21:15:00;0;19;10;0;3;0;0;0
2020-02-11 21:30:00;0;14;12;3;1;0;0;0
2020-02-11 21:45:00;2;32;5;0;11;0;0;0
2020-02-11 22:00:00;1;30;20;2;10;0;0;0
2020-02-11 22:15:00;0;15;4;2;0;0;0;0
2020-02-11 22:30:00;0;6;3;3;1;0;0;0
