DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-01-09 00:00:00;0;3;1;2;0;1;0;1;0;0;0;0;0
2020-01-09 00:15:00;0;6;3;3;1;2;1;2;0;0;0;0;0
2020-01-09 00:30:00;0;5;0;0;1;0;1;4;0;0;0;0;0
2020-01-09 00:45:00;1;1;1;1;0;2;0;1;0;0;0;0;0
2020-01-09 01:00:00;0;1;1;1;0;1;0;3;0;0;0;0;0
2020-01-09 01:15:00;1;3;0;0;0;1;0;1;0;0;0;0;0
2020-01-09 01:30:00;0;1;3;3;0;0;0;1;0;0;0;0;0
2020-01-09 01:45:00;1;1;3;3;2;1;1;0;0;0;0;0;0
2020-01-09 02:00:00;0;2;0;0;1;2;1;1;0;0;0;0;0
2020-01-09 02:15:00;0;2;0;0;1;2;1;0;0;0;0;0;0
2020-01-09 02:30:00;0;0;0;0;1;1;0;1;0;0;0;0;0
2020-01-09 02:45:00;0;1;0;0;1;0;1;1;0;0;0;0;0
2020-01-09 03:00:00;2;2;0;0;0;0;0;1;0;0;0;0;0
2020-01-09 03:15:00;0;2;3;3;0;0;0;3;0;0;0;0;0
2020-01-09 03:30:00;3;0;1;1;1;0;1;3;0;0;0;0;0
2020-01-09 03:45:00;0;0;1;1;0;1;1;1;0;0;0;0;0
2020-01-09 04:00:00;0;2;0;0;0;0;0;3;0;0;0;0;0
2020-01-09 04:15:00;2;1;1;1;1;1;1;4;0;0;0;0;0
2020-01-09 04:30:00;1;2;4;4;0;3;0;4;0;0;0;0;0
2020-01-09 04:45:00;0;2;6;6;2;2;2;5;0;0;0;0;0
2020-01-09 05:00:00;2;21;13;13;5;4;4;23;0;0;0;0;0
2020-01-09 05:15:00;3;35;30;30;5;2;4;45;0;0;0;0;0
2020-01-09 05:30:00;6;69;40;40;14;10;15;57;0;0;0;0;0
2020-01-09 05:45:00;5;79;33;33;17;7;16;58;0;0;0;0;0
2020-01-09 06:00:00;8;61;21;20;10;8;8;51;0;0;0;0;0
2020-01-09 06:15:00;9;83;28;29;7;8;7;62;0;0;0;0;0
2020-01-09 06:30:00;8;96;50;49;23;19;24;124;0;0;0;0;0
2020-01-09 06:45:00;10;77;58;64;15;19;15;106;0;0;0;0;0
2020-01-09 07:00:00;4;78;63;64;23;23;23;108;0;0;0;0;0
2020-01-09 07:15:00;14;89;50;54;17;20;17;124;0;0;0;0;0
2020-01-09 07:30:00;9;96;39;40;22;29;24;108;0;0;0;0;0
2020-01-09 07:45:00;9;98;49;52;28;40;27;99;0;0;0;0;0
2020-01-09 08:00:00;7;85;37;37;28;40;29;102;0;0;0;0;0
2020-01-09 08:15:00;9;82;35;37;15;25;16;101;0;0;0;0;0
2020-01-09 08:30:00;9;63;34;35;17;29;15;70;0;0;0;0;0
2020-01-09 08:45:00;9;61;41;40;16;24;16;63;0;0;0;0;0
2020-01-09 09:00:00;6;48;27;28;10;24;11;61;0;0;0;0;0
2020-01-09 09:15:00;7;32;19;19;13;23;12;57;0;0;0;0;0
2020-01-09 09:30:00;8;31;23;25;7;25;7;50;0;0;0;0;0
2020-01-09 09:45:00;5;36;18;21;15;22;17;53;0;0;0;0;0
2020-01-09 10:00:00;8;43;16;20;6;15;5;48;0;0;0;0;0
2020-01-09 10:15:00;3;51;24;25;10;15;9;35;0;0;0;0;0
2020-01-09 10:30:00;4;42;18;18;12;17;12;40;0;0;0;0;0
2020-01-09 10:45:00;6;33;23;23;14;17;15;37;0;0;0;0;0
2020-01-09 11:00:00;3;34;26;26;11;24;10;39;0;0;0;0;0
2020-01-09 11:15:00;5;44;17;16;12;26;14;43;0;0;0;0;0
2020-01-09 11:30:00;5;48;22;22;12;35;12;50;0;0;0;0;0
2020-01-09 11:45:00;5;62;27;26;15;28;15;41;0;0;0;0;0
2020-01-09 12:00:00;1;52;19;22;15;32;16;40;0;0;0;0;0
2020-01-09 12:15:00;2;39;19;20;13;35;11;53;0;0;0;0;0
2020-01-09 12:30:00;5;59;21;23;15;21;16;55;0;0;0;0;0
2020-01-09 12:45:00;4;51;25;28;15;33;15;47;0;0;0;0;0
2020-01-09 13:00:00;4;72;19;21;26;36;25;58;0;0;0;0;0
2020-01-09 13:15:00;5;71;28;31;17;22;18;54;0;0;0;0;0
2020-01-09 13:30:00;1;58;26;26;23;41;24;66;0;0;0;0;0
2020-01-09 13:45:00;4;64;36;42;19;40;18;67;0;0;0;0;0
2020-01-09 14:00:00;5;89;37;37;19;51;20;72;0;0;0;0;0
2020-01-09 14:15:00;2;64;15;16;26;49;26;101;0;0;0;0;0
2020-01-09 14:30:00;2;84;17;19;26;46;26;71;0;0;0;0;0
2020-01-09 14:45:00;4;62;19;24;14;37;15;78;0;0;0;0;0
2020-01-09 15:00:00;3;88;22;21;31;49;33;87;0;0;0;0;0
2020-01-09 15:15:00;3;121;30;33;27;47;27;107;0;0;0;0;0
2020-01-09 15:30:00;2;98;29;30;30;52;30;83;0;0;0;0;0
2020-01-09 15:45:00;2;86;31;31;21;53;19;70;0;0;0;0;0
2020-01-09 16:00:00;2;109;23;25;27;54;28;78;0;0;0;0;0
2020-01-09 16:15:00;2;93;29;33;19;34;19;77;0;0;0;0;0
2020-01-09 16:30:00;0;88;19;18;28;51;26;84;0;0;0;0;0
2020-01-09 16:45:00;2;81;17;18;20;42;19;104;0;0;0;0;0
2020-01-09 17:00:00;1;94;23;26;20;47;20;56;0;0;0;0;0
2020-01-09 17:15:00;1;83;17;16;23;23;24;88;0;0;0;0;0
2020-01-09 17:30:00;2;75;13;14;11;28;9;85;0;0;0;0;0
2020-01-09 17:45:00;0;60;21;21;12;26;10;79;0;0;0;0;0
2020-01-09 18:00:00;0;70;7;8;8;24;8;71;0;0;0;0;0
2020-01-09 18:15:00;1;56;4;5;8;30;8;61;0;0;0;0;0
2020-01-09 18:30:00;0;43;10;13;7;14;8;46;0;0;0;0;0
2020-01-09 18:45:00;0;44;10;12;8;16;8;34;0;0;0;0;0
2020-01-09 19:00:00;0;40;4;4;7;11;7;37;0;0;0;0;0
2020-01-09 19:15:00;2;36;8;9;3;12;2;28;0;0;0;0;0
2020-01-09 19:30:00;0;41;8;15;7;7;7;32;0;0;0;0;0
2020-01-09 19:45:00;0;30;4;4;2;14;2;23;0;0;0;0;0
2020-01-09 20:00:00;1;30;5;5;4;8;5;22;0;0;0;0;0
2020-01-09 20:15:00;0;16;2;3;3;4;4;18;0;0;0;0;0
2020-01-09 20:30:00;0;25;7;7;1;5;1;7;0;0;0;0;0
2020-01-09 20:45:00;1;27;4;5;3;3;3;11;0;0;0;0;0
2020-01-09 21:00:00;1;23;3;3;3;4;2;19;0;0;0;0;0
2020-01-09 21:15:00;1;25;11;11;2;3;2;19;0;0;0;0;0
2020-01-09 21:30:00;0;28;15;16;4;8;4;11;0;0;0;0;0
2020-01-09 21:45:00;0;25;4;4;20;34;21;37;0;0;0;0;0
2020-01-09 22:00:00;0;47;7;8;3;14;2;13;0;0;0;0;0
2020-01-09 22:15:00;1;19;7;6;2;16;2;10;0;0;0;0;0
2020-01-09 22:30:00;0;15;3;3;1;1;2;8;0;0;0;0;0
2020-01-09 22:45:00;1;20;3;3;2;1;1;3;0;0;0;0;0
2020-01-09 23:00:00;0;12;3;3;2;1;2;5;0;0;0;0;0
2020-01-09 23:15:00;0;4;0;0;1;2;0;3;0;0;0;0;0
2020-01-09 23:30:00;0;6;0;0;0;2;0;4;0;0;0;0;0
2020-01-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
