DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-02-08 00:00:00;16;16;8;0;25;25;1;9;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 00:15:00;19;25;11;2;27;23;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 00:30:00;13;18;13;1;20;22;5;12;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 00:45:00;11;11;8;0;23;21;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 01:00:00;3;14;11;1;20;21;4;7;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 01:15:00;11;11;4;0;19;13;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 01:30:00;12;16;11;0;14;18;4;9;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 01:45:00;10;12;5;2;19;16;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 02:00:00;12;17;14;1;15;17;3;8;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 02:15:00;6;6;7;0;15;20;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 02:30:00;5;7;7;1;17;21;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 02:45:00;4;5;1;0;2;5;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 03:00:00;8;9;4;0;5;6;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 03:15:00;4;7;3;0;9;10;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 03:30:00;5;8;5;1;3;6;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 03:45:00;4;2;2;1;7;8;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 04:00:00;5;5;5;0;11;13;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 04:15:00;6;5;3;0;2;5;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 04:30:00;8;8;2;2;8;10;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 04:45:00;7;8;11;3;10;14;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 05:00:00;19;26;11;3;17;15;7;12;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 05:15:00;21;19;8;4;23;27;3;8;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 05:30:00;28;39;12;6;27;29;8;15;1;0;0;0;0;0;0;0;0;0;0
2020-02-08 05:45:00;23;24;13;0;31;35;15;21;0;0;0;0;0;0;0;0;0;0;0
2020-02-08 06:00:00;22;24;18;3;55;64;16;25;1;0;0;0;0;0;0;1;0;0;0
2020-02-08 06:15:00;27;22;19;2;50;50;16;25;6;8;0;0;0;0;0;0;0;0;0
2020-02-08 06:30:00;25;30;20;1;40;48;19;29;9;6;0;0;0;0;0;0;0;0;0
2020-02-08 06:45:00;28;21;21;2;67;83;9;22;8;3;0;0;0;0;0;1;0;0;0
2020-02-08 07:00:00;30;28;48;4;71;81;24;52;7;5;0;0;0;0;0;1;0;0;0
2020-02-08 07:15:00;48;37;67;2;78;98;26;52;6;5;0;0;0;0;0;0;0;0;0
2020-02-08 07:30:00;55;47;62;7;84;103;30;62;5;4;0;0;0;0;0;6;0;0;0
