DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-05-21 00:00:00;14;22;0;4;13;2;3;5;2;0;0;0;0;0
2020-05-21 00:15:00;19;25;0;20;23;3;0;4;2;0;0;0;0;0
2020-05-21 00:30:00;12;14;0;11;12;6;2;4;1;0;0;0;0;0
2020-05-21 00:45:00;13;15;0;4;15;3;1;2;2;2;0;0;0;0
2020-05-21 01:00:00;13;17;0;11;11;1;0;1;0;0;0;0;0;0
2020-05-21 01:15:00;4;20;0;10;10;1;2;3;1;1;0;0;0;0
2020-05-21 01:30:00;13;10;0;5;8;4;1;2;0;0;0;0;0;0
2020-05-21 01:45:00;7;8;0;6;12;2;0;0;1;0;0;0;0;0
2020-05-21 02:00:00;6;2;0;3;6;1;1;1;0;0;0;0;0;0
2020-05-21 02:15:00;5;6;0;4;5;2;1;2;1;0;0;0;0;0
2020-05-21 02:30:00;3;2;0;2;4;1;0;0;1;0;0;0;0;0
2020-05-21 02:45:00;5;6;0;1;3;1;0;0;0;0;0;0;0;0
2020-05-21 03:00:00;2;1;0;0;5;3;0;0;0;0;0;0;0;0
2020-05-21 03:15:00;4;3;0;2;3;2;1;3;0;0;0;0;0;0
2020-05-21 03:30:00;3;2;0;1;4;0;0;0;0;0;0;0;0;0
2020-05-21 03:45:00;1;4;0;2;7;1;0;1;0;0;0;0;0;0
2020-05-21 04:00:00;2;3;0;1;2;0;1;0;1;0;0;0;0;0
2020-05-21 04:15:00;1;0;0;4;6;0;0;1;2;0;0;0;0;0
2020-05-21 04:30:00;2;6;0;3;5;0;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;1;2;0;0;10;0;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;1;2;0;5;11;3;0;0;0;1;0;0;0;0
2020-05-21 05:15:00;6;3;0;8;14;1;0;2;1;0;0;0;0;0
2020-05-21 05:30:00;8;26;0;9;9;4;0;0;0;0;0;0;0;0
2020-05-21 05:45:00;9;13;0;16;24;0;0;0;1;0;0;0;0;0
2020-05-21 06:00:00;3;12;0;26;53;0;1;1;0;0;0;0;0;0
2020-05-21 06:15:00;11;19;0;15;36;2;1;3;2;0;0;0;0;0
2020-05-21 06:30:00;8;17;0;14;12;3;1;5;1;0;0;0;0;0
2020-05-21 06:45:00;10;12;0;17;19;5;0;1;1;0;0;0;0;0
2020-05-21 07:00:00;8;12;0;13;19;2;0;3;0;0;0;0;0;0
2020-05-21 07:15:00;6;17;0;12;15;2;2;2;3;0;0;0;0;0
2020-05-21 07:30:00;11;13;0;10;13;4;0;2;0;1;0;0;0;0
2020-05-21 07:45:00;7;18;0;19;22;13;0;0;2;0;0;0;0;0
2020-05-21 08:00:00;15;21;1;7;19;4;0;2;2;1;0;0;0;0
2020-05-21 08:15:00;17;21;0;20;23;3;2;8;3;0;0;0;0;0
2020-05-21 08:30:00;13;27;2;23;21;3;0;0;5;1;0;0;0;0
2020-05-21 08:45:00;27;36;1;27;35;9;3;4;1;3;0;0;0;0
2020-05-21 09:00:00;20;38;1;26;31;10;0;7;5;0;2;0;0;0
2020-05-21 09:15:00;25;48;2;34;30;19;3;8;4;8;3;0;4;0
2020-05-21 09:30:00;38;60;4;39;45;15;1;3;5;7;1;0;8;3
2020-05-21 09:45:00;42;66;1;33;44;24;3;15;9;11;2;6;2;1
2020-05-21 10:00:00;42;69;5;36;47;13;5;4;6;7;5;9;0;0
2020-05-21 10:15:00;57;86;5;49;51;14;4;4;12;7;7;1;1;3
2020-05-21 10:30:00;49;87;2;46;52;9;5;12;4;7;2;0;14;1
2020-05-21 10:45:00;49;85;4;72;68;19;2;10;6;18;3;5;2;4
2020-05-21 11:00:00;61;101;3;60;74;16;5;11;6;8;4;3;13;7
2020-05-21 11:15:00;45;90;5;53;61;20;9;7;7;17;6;19;32;0
2020-05-21 11:30:00;38;91;4;47;65;20;5;8;6;14;9;8;8;0
2020-05-21 11:45:00;52;85;0;62;61;34;8;8;9;11;5;30;27;1
2020-05-21 12:00:00;61;94;5;49;80;16;7;11;10;7;21;11;5;4
2020-05-21 12:15:00;54;78;1;65;64;24;4;6;6;18;8;17;2;1
2020-05-21 12:30:00;57;94;0;60;64;24;4;6;2;3;0;7;8;0
2020-05-21 12:45:00;54;85;3;67;73;20;6;9;9;5;7;6;7;4
2020-05-21 13:00:00;53;91;4;54;61;22;8;13;9;10;6;1;7;9
2020-05-21 13:15:00;56;87;2;51;73;24;3;11;5;6;5;2;4;2
2020-05-21 13:30:00;52;102;3;63;70;19;7;14;3;13;4;11;1;0
2020-05-21 13:45:00;43;98;3;63;80;27;7;12;6;12;6;4;22;3
2020-05-21 14:00:00;59;102;4;48;67;21;7;13;5;15;17;10;3;12
2020-05-21 14:15:00;49;93;3;67;73;15;7;8;9;19;8;1;31;4
2020-05-21 14:30:00;78;106;1;68;77;26;6;11;6;9;6;14;17;6
2020-05-21 14:45:00;61;104;4;85;75;21;6;11;5;13;7;3;9;22
2020-05-21 15:00:00;58;105;1;79;76;25;5;13;12;7;4;4;6;6
2020-05-21 15:15:00;49;96;2;55;63;18;8;12;7;9;2;15;11;0
2020-05-21 15:30:00;50;81;1;77;66;21;4;8;7;12;13;13;10;11
2020-05-21 15:45:00;45;76;3;64;67;27;8;12;8;12;19;10;4;1
2020-05-21 16:00:00;51;84;0;66;72;31;8;18;6;11;7;31;9;7
2020-05-21 16:15:00;61;94;3;75;85;24;3;11;9;14;2;12;20;3
2020-05-21 16:30:00;52;80;2;56;70;20;6;10;8;13;12;4;59;0
2020-05-21 16:45:00;45;74;2;69;83;33;5;12;7;21;16;19;5;9
2020-05-21 17:00:00;50;82;3;70;77;28;10;9;7;15;10;13;10;3
2020-05-21 17:15:00;68;96;1;64;78;34;9;7;6;17;4;12;7;2
2020-05-21 17:30:00;56;90;4;70;79;32;8;11;8;12;3;2;6;9
2020-05-21 17:45:00;67;95;4;62;73;29;7;12;6;12;17;8;6;0
2020-05-21 18:00:00;68;92;1;71;81;32;15;14;9;18;5;20;12;6
2020-05-21 18:15:00;62;83;1;56;64;32;3;15;7;4;3;9;5;4
2020-05-21 18:30:00;53;105;1;58;69;21;6;13;6;3;18;21;3;0
2020-05-21 18:45:00;59;74;0;47;67;28;6;9;5;7;4;4;3;9
2020-05-21 19:00:00;71;95;1;47;71;33;11;15;11;5;15;19;4;1
2020-05-21 19:15:00;54;83;0;60;61;25;10;14;5;2;0;1;11;0
2020-05-21 19:30:00;65;104;1;49;69;16;10;11;5;13;1;2;3;2
2020-05-21 19:45:00;50;75;3;49;76;24;5;17;7;1;7;5;10;2
2020-05-21 20:00:00;46;92;0;52;56;22;11;11;6;5;3;39;3;4
2020-05-21 20:15:00;48;69;1;46;52;21;4;7;7;2;0;0;0;0
2020-05-21 20:30:00;42;66;0;43;50;13;9;12;4;5;2;0;9;1
2020-05-21 20:45:00;46;63;0;40;54;19;8;14;6;4;0;20;0;0
2020-05-21 21:00:00;44;68;0;32;45;15;6;8;2;3;0;0;1;0
2020-05-21 21:15:00;41;65;0;24;31;15;6;8;1;3;0;11;0;0
