DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-06-04 00:00:00;7;4;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 00:15:00;10;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 00:30:00;9;8;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 00:45:00;7;2;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 01:00:00;6;7;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 01:15:00;6;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 01:30:00;10;5;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 01:45:00;8;2;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 02:00:00;3;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 02:15:00;7;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 02:30:00;6;2;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 02:45:00;3;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 03:00:00;5;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 03:15:00;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 03:30:00;4;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 03:45:00;6;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 04:00:00;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 04:15:00;7;2;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 04:30:00;8;4;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 04:45:00;11;6;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 05:00:00;36;18;22;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 05:15:00;56;24;20;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 05:30:00;73;37;33;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 05:45:00;62;48;44;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 06:00:00;11;9;16;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 06:15:00;5;10;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 06:30:00;98;76;61;123;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 06:45:00;83;77;44;108;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 07:00:00;63;66;28;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 07:15:00;83;85;52;109;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 07:30:00;86;77;48;105;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-04 07:45:00;80;93;60;120;10;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 08:00:00;68;63;66;126;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 08:30:00;82;78;50;83;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 08:45:00;89;86;53;102;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 09:00:00;53;78;52;108;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 09:15:00;85;82;54;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 09:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 09:45:00;108;112;60;121;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 10:00:00;87;109;76;134;8;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 10:15:00;85;97;57;132;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 10:30:00;86;89;66;130;18;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0
2020-06-04 10:45:00;92;96;76;147;9;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 11:00:00;106;101;59;137;1;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 11:15:00;93;107;71;139;1;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 11:30:00;85;100;67;139;1;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 11:45:00;97;101;63;149;1;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 12:00:00;95;109;70;159;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-04 12:15:00;92;96;65;152;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 12:30:00;86;79;66;127;0;2;0;0;5;2;4;0;0;0;0;0;0;0;0;0
2020-06-04 12:45:00;94;113;79;148;4;9;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2020-06-04 13:00:00;93;106;75;162;0;4;0;0;9;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 13:15:00;116;109;83;165;3;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-06-04 13:30:00;146;144;61;208;1;3;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 13:45:00;110;135;40;209;2;4;0;0;54;1;0;0;0;0;0;0;0;0;0;0
2020-06-04 14:00:00;113;132;53;215;20;8;1;3;3;12;3;0;0;0;0;0;0;0;0;0
2020-06-04 14:15:00;118;111;72;157;18;6;0;0;2;88;0;0;0;0;0;0;0;0;0;0
2020-06-04 14:30:00;119;126;92;200;7;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0
2020-06-04 14:45:00;119;110;87;210;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 15:00:00;109;92;114;210;1;41;0;7;34;2;2;0;0;0;0;0;0;0;0;0
2020-06-04 15:15:00;115;136;121;242;4;7;0;2;14;1;0;0;0;0;0;0;0;0;0;0
2020-06-04 15:30:00;106;118;108;199;3;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
2020-06-04 15:45:00;110;134;95;238;1;1;0;0;5;2;1;0;0;0;0;0;0;0;0;0
2020-06-04 16:00:00;143;160;86;234;3;28;0;0;21;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 16:15:00;128;140;111;264;3;16;0;0;19;2;0;0;0;0;0;0;0;0;0;0
2020-06-04 16:30:00;125;126;88;188;5;1;0;4;2;0;2;0;0;0;0;0;0;0;0;0
2020-06-04 16:45:00;114;123;115;203;0;11;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2020-06-04 17:00:00;120;129;107;223;2;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 17:15:00;141;146;112;217;5;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-06-04 17:30:00;132;121;90;181;10;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2020-06-04 17:45:00;115;110;89;162;24;2;0;0;0;71;0;0;0;0;0;0;0;0;0;0
2020-06-04 18:00:00;112;103;71;153;1;6;0;0;0;2;0;2;0;0;0;0;0;0;0;0
2020-06-04 18:15:00;101;113;88;181;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 18:30:00;93;97;84;132;7;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0
