DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-11-03 00:00:00;8;4;1;0;0;1;8;2;0;0;0
2020-11-03 00:15:00;6;1;0;0;0;0;14;3;0;2;0
2020-11-03 00:30:00;5;3;1;0;0;1;13;4;0;0;0
2020-11-03 00:45:00;4;2;3;0;0;4;14;1;0;0;0
2020-11-03 01:00:00;5;0;2;2;0;3;8;3;0;1;0
2020-11-03 01:15:00;4;5;1;0;0;2;8;2;0;2;0
2020-11-03 01:30:00;3;0;1;0;0;0;9;2;0;1;0
2020-11-03 01:45:00;3;1;0;0;0;0;5;1;0;0;0
2020-11-03 02:00:00;2;6;0;0;0;2;7;2;0;1;0
2020-11-03 02:15:00;7;5;1;0;0;0;7;1;0;1;0
2020-11-03 02:30:00;6;4;0;1;0;2;6;0;0;1;0
2020-11-03 02:45:00;3;6;3;0;0;0;5;0;0;0;0
2020-11-03 03:00:00;3;2;0;1;1;3;8;0;0;0;0
2020-11-03 03:15:00;3;5;0;0;0;0;14;0;0;0;0
2020-11-03 03:30:00;5;2;0;0;0;2;11;0;0;0;0
2020-11-03 03:45:00;6;4;0;1;0;4;9;0;0;0;0
2020-11-03 04:00:00;9;9;1;0;0;2;8;1;0;0;0
2020-11-03 04:15:00;2;5;2;0;0;0;16;1;0;1;0
2020-11-03 04:30:00;8;7;2;0;0;2;25;4;0;3;0
2020-11-03 04:45:00;19;15;4;1;0;3;42;12;0;2;0
2020-11-03 05:00:00;26;12;7;1;0;2;79;60;0;1;0
2020-11-03 05:15:00;42;23;12;7;0;11;133;110;1;6;0
2020-11-03 05:30:00;50;29;18;10;0;13;104;101;1;4;0
2020-11-03 05:45:00;89;35;31;16;2;22;99;78;0;7;0
2020-11-03 06:00:00;151;44;48;13;2;17;89;72;0;4;0
2020-11-03 06:15:00;106;51;41;22;5;35;103;101;0;6;0
2020-11-03 06:30:00;68;43;42;32;11;48;128;127;1;6;1
2020-11-03 06:45:00;67;42;39;39;14;55;103;99;1;6;4
2020-11-03 07:00:00;60;42;42;39;10;54;100;106;0;9;0
2020-11-03 07:15:00;58;40;43;47;13;63;100;123;1;7;1
2020-11-03 07:30:00;73;40;32;32;14;46;101;114;2;11;1
2020-11-03 07:45:00;64;44;54;39;15;55;106;119;1;10;1
2020-11-03 08:00:00;72;29;26;22;8;30;87;80;1;10;1
2020-11-03 08:15:00;60;34;28;18;4;21;74;64;1;5;1
2020-11-03 08:30:00;73;32;27;26;15;39;87;74;0;7;0
2020-11-03 08:45:00;87;33;23;29;3;33;85;72;0;7;0
2020-11-03 09:00:00;72;27;24;23;8;31;89;72;0;9;1
2020-11-03 09:15:00;76;36;32;17;3;20;77;64;3;14;3
2020-11-03 09:30:00;83;33;28;18;4;24;80;72;5;5;0
2020-11-03 09:45:00;98;29;35;30;7;41;75;52;3;5;2
2020-11-03 10:00:00;90;46;41;17;4;26;80;62;1;9;1
2020-11-03 10:15:00;87;37;36;23;5;29;83;66;1;6;3
2020-11-03 10:30:00;79;39;29;23;9;29;80;67;2;5;1
2020-11-03 10:45:00;82;30;25;20;7;24;89;63;1;6;3
2020-11-03 11:00:00;104;37;16;24;9;31;79;61;0;11;3
2020-11-03 11:15:00;81;39;25;14;5;21;80;50;1;8;0
2020-11-03 11:30:00;96;42;36;15;1;18;71;62;3;11;0
2020-11-03 11:45:00;73;34;35;18;4;24;80;66;0;12;7
2020-11-03 12:00:00;117;47;36;25;5;28;82;70;4;10;2
2020-11-03 12:15:00;84;40;37;18;1;19;93;63;3;7;0
