DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-08-31 00:00:00;1;4;5;0;0;4;0;0;5;0;5;1;0;0;0;0;0
2020-08-31 00:15:00;0;5;2;0;0;14;0;0;14;0;6;1;0;0;0;0;0
2020-08-31 00:30:00;2;3;3;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-08-31 00:45:00;1;9;6;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-08-31 01:00:00;0;3;3;0;0;7;0;0;7;0;0;0;0;0;0;0;0
2020-08-31 01:15:00;0;2;5;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-08-31 01:30:00;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-08-31 01:45:00;1;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-08-31 02:00:00;0;5;0;0;0;7;0;0;5;0;1;0;0;0;0;0;0
2020-08-31 02:15:00;2;4;2;0;0;3;0;0;4;2;0;0;0;0;0;0;0
2020-08-31 02:30:00;1;1;1;1;0;3;1;0;3;1;0;0;0;0;0;0;0
2020-08-31 02:45:00;0;3;2;1;1;8;1;1;8;1;0;0;0;0;0;0;0
2020-08-31 03:00:00;0;5;3;0;0;2;0;0;2;1;0;0;0;0;0;0;0
2020-08-31 03:15:00;0;2;3;3;1;0;2;0;1;2;1;0;0;0;0;0;0
2020-08-31 03:30:00;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-31 03:45:00;0;2;0;1;1;5;1;0;6;1;0;0;0;0;0;0;0
2020-08-31 04:00:00;0;3;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-08-31 04:15:00;0;2;0;0;0;4;0;0;3;0;1;2;0;0;0;0;0
2020-08-31 04:30:00;1;9;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-08-31 04:45:00;2;11;4;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-08-31 05:00:00;5;19;6;0;0;9;0;0;10;0;1;5;0;0;0;0;0
2020-08-31 05:15:00;1;28;10;1;0;7;1;0;7;2;1;2;0;0;0;0;0
2020-08-31 05:30:00;8;42;13;1;0;17;1;0;17;2;2;7;0;0;0;0;0
2020-08-31 05:45:00;12;27;8;3;0;31;4;0;28;4;1;4;0;0;0;0;0
2020-08-31 06:00:00;14;29;13;33;1;43;4;1;46;3;1;6;1;0;0;0;0
2020-08-31 06:15:00;13;40;19;4;1;57;3;1;55;3;0;5;0;0;0;0;0
2020-08-31 06:30:00;8;51;36;3;5;87;4;0;85;3;6;8;0;0;0;0;0
2020-08-31 06:45:00;10;41;26;7;2;82;8;2;79;10;7;11;0;0;0;0;0
