DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-01-27 00:00:00;7;4;2;1;8;3;7;16;8;24;16;8;24;0
2020-01-27 00:15:00;6;1;4;1;16;5;6;20;10;30;20;10;30;0
2020-01-27 00:30:00;6;0;0;1;6;4;2;20;10;30;20;10;30;0
2020-01-27 00:45:00;2;2;2;0;9;1;3;20;10;30;20;10;30;0
2020-01-27 01:00:00;3;1;2;2;6;5;4;26;13;38;26;13;38;0
2020-01-27 01:15:00;3;2;4;1;6;2;3;26;13;39;26;13;39;0
2020-01-27 01:30:00;4;2;1;0;9;4;1;24;12;36;24;12;36;0
2020-01-27 01:45:00;5;2;2;0;7;3;2;26;13;39;26;13;39;0
2020-01-27 02:00:00;0;1;0;0;10;3;0;26;13;39;26;13;39;0
2020-01-27 02:15:00;1;0;0;0;10;1;1;26;13;39;26;13;39;0
2020-01-27 02:30:00;1;1;1;0;4;2;1;26;13;39;26;13;39;0
2020-01-27 02:45:00;5;1;0;0;7;2;2;26;13;39;26;13;39;0
2020-01-27 03:00:00;2;1;0;0;5;1;1;26;13;40;26;13;40;0
2020-01-27 03:15:00;2;3;4;2;7;1;2;24;12;36;24;12;36;0
2020-01-27 03:30:00;3;4;1;0;9;1;5;26;13;39;26;13;39;0
2020-01-27 03:45:00;7;3;2;2;11;0;0;26;13;39;26;13;39;0
2020-01-27 04:00:00;7;3;4;0;10;6;0;26;13;39;26;13;39;0
2020-01-27 04:15:00;3;6;8;3;22;2;1;26;13;39;26;13;39;0
2020-01-27 04:30:00;2;8;3;3;20;9;1;26;13;39;26;13;39;0
2020-01-27 04:45:00;10;9;15;10;27;6;5;26;13;39;26;13;39;0
2020-01-27 05:00:00;18;31;23;25;41;14;5;18;9;27;18;9;27;0
2020-01-27 05:15:00;46;51;64;61;57;12;5;20;10;30;20;10;30;0
2020-01-27 05:30:00;42;60;66;62;76;29;14;20;10;30;20;10;30;0
2020-01-27 05:45:00;41;53;59;53;64;32;11;20;10;30;20;10;30;0
2020-01-27 06:00:00;53;58;59;58;74;30;11;20;10;30;20;10;30;0
2020-01-27 06:15:00;62;80;77;72;87;50;22;20;10;30;20;10;30;0
2020-01-27 06:30:00;86;87;108;110;104;51;24;20;10;30;20;10;30;0
2020-01-27 06:45:00;97;85;90;94;120;68;45;20;10;30;20;10;30;0
2020-01-27 07:00:00;93;113;110;106;105;64;41;20;10;30;20;10;30;0
2020-01-27 07:15:00;129;107;117;118;119;80;53;21;11;30;21;11;30;0
2020-01-27 07:30:00;130;120;101;101;117;70;45;20;10;30;20;10;30;0
2020-01-27 07:45:00;131;117;88;86;118;72;71;21;11;30;21;11;30;0
2020-01-27 08:00:00;99;91;95;86;112;55;47;20;10;30;20;10;30;0
2020-01-27 08:15:00;110;102;68;66;104;67;52;20;10;30;20;10;30;0
2020-01-27 08:30:00;110;100;77;67;124;60;49;20;10;30;20;10;30;0
2020-01-27 08:45:00;93;98;58;54;109;59;38;21;11;30;21;11;30;0
2020-01-27 09:00:00;93;75;53;51;105;54;53;20;10;30;20;10;30;0
2020-01-27 09:15:00;85;67;45;41;96;44;56;20;10;30;20;10;30;0
2020-01-27 09:30:00;79;63;52;46;94;47;56;20;10;30;20;10;30;0
2020-01-27 09:45:00;93;72;43;48;108;52;49;20;10;30;20;10;30;0
2020-01-27 10:00:00;73;53;49;32;121;47;55;20;10;30;20;10;30;0
2020-01-27 10:15:00;94;57;54;40;137;64;59;20;10;30;20;10;30;0
2020-01-27 10:30:00;96;58;50;31;118;54;76;20;10;30;20;10;30;0
2020-01-27 10:45:00;87;54;41;35;124;45;69;20;10;30;20;10;30;0
2020-01-27 11:00:00;88;60;43;29;136;64;78;20;10;30;20;10;30;0
2020-01-27 11:15:00;81;48;41;30;131;51;75;20;10;30;20;10;30;0
2020-01-27 11:30:00;92;52;36;39;112;50;70;18;9;26;18;9;26;0
2020-01-27 11:45:00;79;54;27;27;130;62;85;20;10;30;20;10;30;0
2020-01-27 12:00:00;100;48;41;34;137;57;76;20;10;30;20;10;30;0
2020-01-27 12:15:00;103;52;32;31;130;52;95;20;10;30;20;10;30;0
2020-01-27 12:30:00;87;55;44;32;132;50;103;20;10;30;20;10;30;0
2020-01-27 12:45:00;104;55;40;28;147;67;102;21;11;30;21;11;30;0
2020-01-27 13:00:00;117;61;50;44;133;60;108;20;10;30;20;10;30;0
2020-01-27 13:15:00;115;72;65;56;128;61;105;20;10;30;20;10;30;0
2020-01-27 13:30:00;116;77;65;71;120;49;88;20;10;30;20;10;30;0
2020-01-27 13:45:00;105;77;45;54;131;56;97;20;10;30;20;10;30;0
2020-01-27 14:00:00;87;62;43;40;133;71;100;20;10;30;20;10;30;0
2020-01-27 14:15:00;112;70;39;31;147;66;141;20;10;30;20;10;30;0
2020-01-27 14:30:00;117;64;47;36;167;61;128;20;10;30;20;10;30;0
2020-01-27 14:45:00;126;71;44;35;142;65;133;20;10;30;20;10;30;0
2020-01-27 15:00:00;126;60;42;32;136;57;148;20;10;30;20;10;30;0
2020-01-27 15:15:00;115;66;42;34;142;51;148;20;10;30;20;10;30;0
2020-01-27 15:30:00;128;53;44;39;147;56;145;20;10;30;20;10;30;0
2020-01-27 15:45:00;139;58;45;32;156;81;165;20;10;30;20;10;30;0
2020-01-27 16:00:00;121;72;48;33;148;55;157;20;10;30;20;10;30;0
2020-01-27 16:15:00;103;65;46;35;148;77;151;20;10;30;20;10;30;0
2020-01-27 16:30:00;98;83;41;33;133;61;154;20;10;30;20;10;30;0
