DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-08-07 00:00:00;2;8;9;6;6;6;16;0;0;0;0;0
2019-08-07 00:15:00;1;3;3;1;1;2;8;0;1;0;0;0
2019-08-07 00:30:00;0;2;3;0;0;1;4;0;0;0;0;0
2019-08-07 00:45:00;1;4;5;2;1;3;6;1;2;0;0;0
2019-08-07 01:00:00;0;2;2;1;3;2;4;0;0;0;0;0
2019-08-07 01:15:00;1;4;5;1;2;2;12;0;0;0;0;0
2019-08-07 01:30:00;0;5;5;3;0;0;8;0;0;0;0;0
2019-08-07 01:45:00;0;0;1;2;2;2;2;1;3;0;0;0
2019-08-07 02:00:00;2;2;2;0;1;2;7;0;0;0;0;0
2019-08-07 02:15:00;0;2;2;2;5;0;2;0;0;0;0;0
2019-08-07 02:30:00;0;1;1;2;2;0;0;0;0;0;0;0
2019-08-07 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 03:00:00;0;0;0;0;1;0;2;0;0;0;0;0
2019-08-07 03:15:00;0;1;2;1;1;2;2;0;0;0;0;0
2019-08-07 03:30:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-08-07 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 04:15:00;2;0;2;0;0;2;2;0;0;0;0;0
2019-08-07 04:30:00;0;1;1;0;0;1;3;0;0;0;0;0
2019-08-07 04:45:00;2;5;4;0;1;0;0;0;0;1;0;0
2019-08-07 05:00:00;0;3;2;0;1;0;5;0;2;0;0;0
2019-08-07 05:15:00;0;2;3;0;0;1;14;0;1;0;0;0
2019-08-07 05:30:00;4;4;4;0;2;3;14;1;6;2;254;0
2019-08-07 05:45:00;15;15;22;2;4;3;16;0;0;0;0;0
