DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-08-28 00:00:00;7;12;0;8;3;0;0;0;0;0
2019-08-28 00:15:00;12;3;0;11;4;0;0;0;0;0
2019-08-28 00:30:00;4;2;0;6;4;0;0;0;0;0
2019-08-28 00:45:00;10;5;0;3;2;1;0;0;0;0
2019-08-28 01:00:00;2;2;0;8;4;2;0;0;0;0
2019-08-28 01:15:00;6;9;0;6;2;0;0;0;0;0
2019-08-28 01:30:00;8;5;0;4;1;0;0;0;0;0
2019-08-28 01:45:00;6;2;0;0;3;0;0;0;0;0
2019-08-28 02:00:00;8;7;0;1;3;0;0;0;0;0
2019-08-28 02:15:00;10;3;0;6;5;0;0;0;0;0
2019-08-28 02:30:00;4;2;0;1;0;0;0;0;0;0
2019-08-28 02:45:00;6;2;0;4;3;0;0;0;0;0
2019-08-28 03:00:00;10;3;0;11;6;0;0;0;0;0
2019-08-28 03:15:00;7;5;0;7;5;0;0;0;0;0
2019-08-28 03:30:00;7;5;0;8;7;0;0;0;0;0
2019-08-28 03:45:00;5;3;0;7;1;0;0;0;0;0
2019-08-28 04:00:00;5;5;0;10;7;0;0;0;0;0
2019-08-28 04:15:00;6;4;1;4;5;0;0;0;0;0
2019-08-28 04:30:00;15;4;0;5;3;0;0;0;0;0
2019-08-28 04:45:00;17;18;2;19;9;0;0;0;0;0
2019-08-28 05:00:00;17;7;0;20;9;2;0;0;0;0
2019-08-28 05:15:00;27;14;0;30;14;1;0;0;0;0
2019-08-28 05:30:00;37;26;0;51;23;1;0;0;0;0
2019-08-28 05:45:00;61;21;3;53;23;1;0;0;0;0
2019-08-28 06:00:00;49;21;2;48;31;3;0;0;0;0
2019-08-28 06:15:00;65;39;5;70;32;0;0;0;0;0
2019-08-28 06:30:00;90;56;0;98;42;6;0;0;0;0
2019-08-28 06:45:00;115;74;0;80;48;2;0;0;0;0
2019-08-28 07:00:00;109;58;1;81;48;3;0;0;0;0
2019-08-28 07:15:00;93;63;0;101;60;4;0;0;0;0
2019-08-28 07:30:00;102;63;0;85;58;4;0;0;0;0
2019-08-28 07:45:00;92;71;2;100;55;4;2;0;0;0
2019-08-28 08:00:00;91;69;0;97;49;5;1;0;0;0
2019-08-28 08:15:00;94;67;0;72;38;5;7;0;0;0
2019-08-28 08:30:00;96;65;0;87;49;8;0;0;0;0
2019-08-28 08:45:00;88;77;1;71;40;257;0;0;0;0
2019-08-28 09:00:00;79;67;2;96;45;7;20;0;0;0
2019-08-28 09:15:00;84;52;1;87;53;8;0;0;0;0
2019-08-28 09:30:00;83;54;1;90;41;8;0;0;0;0
2019-08-28 09:45:00;84;46;5;101;64;3;6;0;0;0
2019-08-28 10:00:00;100;52;1;104;63;9;0;0;0;0
2019-08-28 10:15:00;103;64;8;90;57;9;0;0;0;0
2019-08-28 10:30:00;80;69;6;85;55;3;0;0;0;0
2019-08-28 10:45:00;95;55;258;84;44;9;0;0;0;0
2019-08-28 11:00:00;75;40;6;109;73;7;3;0;0;0
2019-08-28 11:15:00;96;59;7;81;45;9;0;0;0;0
2019-08-28 11:30:00;106;78;4;111;47;263;0;0;0;0
2019-08-28 11:45:00;99;78;5;114;59;9;0;0;0;0
2019-08-28 12:00:00;88;63;6;121;59;8;2;0;0;0
2019-08-28 12:15:00;91;49;5;91;52;7;3;0;0;0
2019-08-28 12:30:00;90;66;4;96;55;5;0;0;0;0
2019-08-28 12:45:00;108;63;6;97;47;8;0;0;0;0
2019-08-28 13:00:00;100;62;6;84;38;9;1;0;0;0
2019-08-28 13:15:00;79;51;16;89;51;6;0;0;0;0
2019-08-28 13:30:00;88;67;3;91;57;11;2;0;0;0
2019-08-28 13:45:00;79;48;2;88;54;258;0;0;0;0
2019-08-28 14:00:00;94;75;12;95;56;8;1;0;0;0
2019-08-28 14:15:00;95;69;4;92;63;8;2;0;0;0
2019-08-28 14:30:00;88;61;6;102;48;7;0;0;0;0
2019-08-28 14:45:00;88;62;7;88;51;7;0;0;0;0
2019-08-28 15:00:00;95;76;1;107;55;9;2;0;0;0
2019-08-28 15:15:00;108;71;8;121;80;6;5;0;0;0
2019-08-28 15:30:00;98;63;5;116;52;8;0;0;0;0
2019-08-28 15:45:00;104;79;5;125;74;8;0;0;0;0
2019-08-28 16:00:00;106;58;2;124;80;11;17;0;0;0
2019-08-28 16:15:00;97;68;4;137;100;7;1;0;0;0
2019-08-28 16:30:00;125;66;1;160;110;12;0;0;0;0
2019-08-28 16:45:00;101;55;6;143;101;6;5;0;0;0
2019-08-28 17:00:00;128;56;7;138;106;8;2;0;0;0
2019-08-28 17:15:00;98;54;3;111;72;5;2;0;0;0
2019-08-28 17:30:00;95;50;2;112;61;9;0;0;0;0
2019-08-28 17:45:00;86;49;1;108;68;7;2;0;0;0
2019-08-28 18:00:00;71;37;3;93;67;4;2;0;0;0
2019-08-28 18:15:00;70;55;0;77;41;1;0;0;0;0
2019-08-28 18:30:00;72;32;0;73;35;11;0;0;0;0
2019-08-28 18:45:00;68;35;0;60;33;3;0;0;0;0
2019-08-28 19:00:00;59;24;1;60;28;0;0;0;0;0
2019-08-28 19:15:00;43;32;1;49;18;1;0;0;0;0
2019-08-28 19:30:00;63;23;0;48;25;1;0;0;0;0
2019-08-28 19:45:00;38;23;0;41;24;3;0;0;0;0
2019-08-28 20:00:00;36;22;0;44;25;3;0;0;0;0
2019-08-28 20:15:00;47;12;1;33;18;4;0;0;0;0
2019-08-28 20:30:00;32;11;0;40;16;0;0;0;0;0
2019-08-28 20:45:00;40;18;1;48;24;0;0;0;0;0
2019-08-28 21:00:00;41;10;0;31;13;0;0;0;0;0
2019-08-28 21:15:00;36;19;0;43;23;1;0;0;0;0
2019-08-28 21:30:00;24;9;0;16;16;1;0;0;0;0
2019-08-28 21:45:00;33;12;0;31;13;0;0;0;0;0
2019-08-28 22:00:00;25;10;5;22;5;1;0;0;0;0
2019-08-28 22:15:00;31;10;1;19;7;1;0;0;0;0
2019-08-28 22:30:00;29;13;1;22;5;2;0;0;0;0
2019-08-28 22:45:00;15;13;1;13;3;0;0;0;0;0
2019-08-28 23:00:00;18;12;1;24;13;0;0;0;0;0
2019-08-28 23:15:00;9;7;1;17;6;0;0;0;0;0
2019-08-28 23:30:00;24;9;0;15;9;2;0;0;0;0
2019-08-28 23:45:00;8;7;0;11;4;0;0;0;0;0
