DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-12-02 00:00:00;1;1;3;3;0;0;0;3;5;0;0;0;0;0
2019-12-02 00:15:00;1;2;0;0;0;0;1;3;5;0;0;0;0;0
2019-12-02 00:30:00;2;3;1;0;2;3;1;1;4;0;0;0;0;0
2019-12-02 00:45:00;1;2;1;1;0;0;0;2;4;0;0;0;0;0
2019-12-02 01:00:00;1;3;0;1;2;2;1;0;1;0;0;0;0;0
2019-12-02 01:15:00;0;2;0;0;0;0;0;2;3;0;0;0;0;0
2019-12-02 01:30:00;0;1;0;0;0;0;0;0;2;0;0;0;0;0
2019-12-02 01:45:00;1;1;0;0;0;0;0;0;4;0;0;0;0;0
2019-12-02 02:00:00;1;2;0;0;0;0;0;3;4;0;0;0;0;0
2019-12-02 02:15:00;0;1;0;1;1;0;0;1;2;0;0;0;0;0
2019-12-02 02:30:00;0;0;0;1;0;0;0;0;1;0;0;0;0;0
2019-12-02 02:45:00;2;6;0;1;2;1;1;0;1;0;0;0;0;0
2019-12-02 03:00:00;0;0;0;0;0;1;0;0;2;0;0;0;0;0
2019-12-02 03:15:00;2;0;0;0;0;0;0;0;2;0;0;0;0;0
2019-12-02 03:30:00;1;3;0;1;0;1;0;0;3;0;0;0;0;0
2019-12-02 03:45:00;0;2;0;0;1;0;0;4;6;0;0;0;0;0
2019-12-02 04:00:00;2;2;1;4;0;0;0;2;7;0;0;0;0;0
2019-12-02 04:15:00;0;0;0;0;1;0;0;1;7;0;0;0;0;0
2019-12-02 04:30:00;3;5;0;4;0;0;0;9;24;0;0;0;0;0
2019-12-02 04:45:00;1;7;6;4;1;0;0;20;35;0;0;0;0;0
2019-12-02 05:00:00;10;10;8;12;5;1;0;41;70;0;0;0;2;0
2019-12-02 05:15:00;7;10;20;29;14;1;1;73;127;2;0;0;8;2
2019-12-02 05:30:00;21;30;13;19;11;0;0;117;168;1;0;0;5;4
2019-12-02 05:45:00;8;23;20;21;6;2;4;56;81;0;0;0;3;9
2019-12-02 06:00:00;16;19;22;22;4;2;2;57;66;0;0;0;0;0
2019-12-02 06:15:00;20;26;38;39;8;2;0;59;80;0;0;0;1;0
2019-12-02 06:30:00;24;29;66;66;16;4;1;106;132;1;0;0;5;2
2019-12-02 06:45:00;19;31;58;64;9;3;1;91;104;0;0;0;2;0
2019-12-02 07:00:00;22;38;46;45;10;0;0;91;109;0;0;0;2;0
2019-12-02 07:15:00;40;40;47;41;14;2;2;89;115;3;0;0;4;3
2019-12-02 07:30:00;55;51;42;48;16;3;1;93;110;1;0;0;4;1
2019-12-02 07:45:00;51;36;63;57;19;5;1;104;118;8;0;0;8;0
2019-12-02 08:00:00;43;36;57;57;13;3;1;119;128;1;0;0;6;0
2019-12-02 08:15:00;52;40;51;56;23;6;0;102;121;0;0;0;4;3
2019-12-02 08:30:00;31;34;33;37;19;5;1;79;87;5;0;0;5;3
2019-12-02 08:45:00;37;38;19;24;13;2;5;94;56;4;0;0;3;1
2019-12-02 09:00:00;27;55;28;35;17;8;1;57;55;2;0;0;4;0
2019-12-02 09:15:00;21;63;13;13;14;4;1;43;39;0;0;3;0;0
2019-12-02 09:30:00;38;48;18;17;18;10;2;44;41;2;0;0;2;1
2019-12-02 09:45:00;38;44;15;19;18;4;1;42;53;0;0;0;1;0
2019-12-02 10:00:00;37;46;10;18;20;4;1;44;49;0;0;1;2;0
2019-12-02 10:15:00;31;36;17;21;15;10;2;53;48;0;0;0;2;2
2019-12-02 10:30:00;25;52;20;27;13;4;1;39;46;1;0;0;3;2
2019-12-02 10:45:00;41;44;13;15;13;9;2;28;41;0;0;0;8;1
2019-12-02 11:00:00;31;48;14;15;18;7;4;37;36;0;0;0;6;5
2019-12-02 11:15:00;38;54;12;16;21;9;2;44;50;0;0;0;5;3
2019-12-02 11:30:00;31;58;18;24;12;12;2;37;47;1;0;0;10;6
2019-12-02 11:45:00;28;60;18;18;20;11;0;46;48;2;0;0;5;0
2019-12-02 12:00:00;38;53;11;17;18;9;3;46;54;0;0;0;4;1
2019-12-02 12:15:00;29;35;22;28;23;11;1;41;36;2;0;0;2;0
2019-12-02 12:30:00;31;44;15;16;17;8;1;42;37;4;1;1;7;6
2019-12-02 12:45:00;34;49;21;24;33;3;3;44;49;1;0;1;2;2
2019-12-02 13:00:00;41;65;28;27;37;11;2;47;43;0;0;0;4;0
2019-12-02 13:15:00;33;56;16;17;23;13;6;70;94;0;0;0;2;0
2019-12-02 13:30:00;34;64;28;34;31;10;1;93;99;0;0;3;2;0
2019-12-02 13:45:00;50;72;28;35;37;11;11;90;111;6;0;0;5;0
2019-12-02 14:00:00;74;113;26;31;41;35;14;56;56;7;0;0;7;4
2019-12-02 14:15:00;110;156;22;28;38;284;12;40;39;5;0;0;6;0
2019-12-02 14:30:00;94;167;35;38;33;26;10;42;34;3;0;0;4;2
2019-12-02 14:45:00;50;89;18;22;36;24;10;40;35;0;0;0;7;0
2019-12-02 15:00:00;54;71;27;23;46;24;13;44;50;1;0;0;8;0
2019-12-02 15:15:00;56;80;25;25;74;36;20;28;33;0;0;0;6;5
2019-12-02 15:30:00;71;102;22;22;39;27;11;32;51;1;3;1;4;0
2019-12-02 15:45:00;73;92;13;25;39;34;19;43;58;0;4;0;4;6
2019-12-02 16:00:00;72;97;16;18;57;36;19;33;40;0;0;0;15;60
2019-12-02 16:15:00;77;88;21;26;49;39;15;43;52;3;1;0;5;3
2019-12-02 16:30:00;60;81;13;18;32;37;25;35;37;2;2;0;6;1
2019-12-02 16:45:00;71;87;18;18;39;34;15;37;80;3;0;8;5;1
2019-12-02 17:00:00;59;91;23;25;47;27;16;43;44;0;0;0;1;2
2019-12-02 17:15:00;64;73;10;19;52;33;19;56;58;2;2;0;7;2
2019-12-02 17:30:00;55;99;15;16;29;25;14;27;53;0;0;1;5;0
2019-12-02 17:45:00;56;70;16;14;22;18;9;27;35;0;0;0;3;0
2019-12-02 18:00:00;53;83;21;21;33;22;13;26;30;0;0;0;3;1
2019-12-02 18:15:00;42;63;6;12;19;26;19;31;29;1;0;0;4;4
2019-12-02 18:30:00;34;51;4;6;15;18;11;26;27;0;0;0;1;2
