DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-08-11 00:00:00;1;2;0;3;0;2;0;1;0;0;0
2020-08-11 00:15:00;4;8;0;14;1;6;0;1;0;0;0
2020-08-11 00:30:00;1;1;0;5;2;3;0;1;0;0;0
2020-08-11 00:45:00;1;2;0;3;0;2;0;1;0;0;0
2020-08-11 01:00:00;1;1;0;6;0;3;1;1;0;0;0
2020-08-11 01:15:00;0;1;0;2;0;1;0;0;0;0;0
2020-08-11 01:30:00;1;1;0;1;0;1;0;0;0;0;0
2020-08-11 01:45:00;1;1;0;1;0;1;0;0;0;0;0
2020-08-11 02:00:00;1;0;0;0;0;0;0;0;0;0;0
2020-08-11 02:15:00;0;2;0;4;0;3;0;1;0;0;0
2020-08-11 02:30:00;0;1;0;3;1;2;0;1;0;0;0
2020-08-11 02:45:00;1;1;0;0;0;0;1;1;0;0;0
2020-08-11 03:00:00;1;0;0;0;0;0;0;0;0;0;0
2020-08-11 03:15:00;0;0;0;2;0;2;0;0;0;0;0
2020-08-11 03:30:00;0;0;0;0;0;0;0;1;0;0;0
2020-08-11 03:45:00;2;0;0;3;0;3;0;1;0;0;0
2020-08-11 04:00:00;0;1;0;2;0;0;0;0;0;0;0
2020-08-11 04:15:00;0;2;0;0;0;0;0;0;0;0;0
2020-08-11 04:30:00;0;1;0;3;1;2;0;0;0;0;0
2020-08-11 04:45:00;2;2;0;4;0;4;0;1;0;0;0
2020-08-11 05:00:00;5;3;0;3;0;2;0;2;0;0;0
2020-08-11 05:15:00;8;5;0;3;1;2;1;8;0;0;0
2020-08-11 05:30:00;5;8;0;12;3;5;3;8;0;0;0
2020-08-11 05:45:00;14;17;0;20;2;10;3;6;0;0;0
2020-08-11 06:00:00;12;14;0;17;7;12;2;5;0;0;0
2020-08-11 06:15:00;29;14;0;26;10;17;1;17;0;0;0
2020-08-11 06:30:00;32;23;0;33;12;19;6;12;0;0;0
2020-08-11 06:45:00;40;31;0;26;8;17;7;20;1;0;0
2020-08-11 07:00:00;36;46;0;32;15;23;7;15;0;0;0
2020-08-11 07:15:00;38;52;0;33;7;24;3;22;0;0;0
2020-08-11 07:30:00;50;36;0;33;14;28;2;18;0;0;7
2020-08-11 07:45:00;58;45;0;40;9;34;10;24;0;0;0
2020-08-11 08:00:00;46;33;0;33;11;22;4;19;0;1;0
2020-08-11 08:15:00;41;46;0;38;9;25;11;16;1;0;0
2020-08-11 08:30:00;57;35;0;39;4;24;3;14;0;0;0
2020-08-11 08:45:00;45;62;0;40;11;31;6;17;0;0;0
2020-08-11 09:00:00;45;34;0;45;9;27;5;13;0;0;0
2020-08-11 09:15:00;46;36;0;40;4;32;7;7;6;2;0
2020-08-11 09:30:00;37;41;0;43;8;28;7;9;0;0;0
2020-08-11 09:45:00;56;46;0;51;3;36;6;10;11;0;0
2020-08-11 10:00:00;45;36;0;56;4;38;7;13;3;1;0
2020-08-11 10:15:00;48;57;0;66;9;42;4;10;0;0;0
2020-08-11 10:30:00;46;35;0;67;17;59;9;16;0;0;0
2020-08-11 10:45:00;36;49;0;59;7;43;13;20;0;29;0
2020-08-11 11:00:00;30;37;0;62;8;44;4;14;0;0;0
2020-08-11 11:15:00;39;38;0;49;12;36;13;13;0;1;0
2020-08-11 11:30:00;31;31;0;61;9;44;14;15;1;0;3
2020-08-11 11:45:00;38;49;0;58;6;42;6;11;2;3;0
2020-08-11 12:00:00;24;24;0;72;11;53;3;16;0;0;0
2020-08-11 12:15:00;35;40;0;51;12;34;4;13;0;0;0
2020-08-11 12:30:00;35;37;0;72;12;49;5;10;0;7;0
2020-08-11 12:45:00;36;33;0;38;7;33;7;14;0;0;0
2020-08-11 13:00:00;27;29;0;46;8;32;7;9;0;0;1
2020-08-11 13:15:00;27;26;0;49;10;38;7;13;2;1;0
2020-08-11 13:30:00;30;30;0;64;19;48;7;9;0;0;0
2020-08-11 13:45:00;43;33;0;36;8;28;10;16;17;0;0
2020-08-11 14:00:00;40;36;0;61;8;51;9;10;0;4;0
2020-08-11 14:15:00;34;33;0;60;5;52;6;10;0;1;0
2020-08-11 14:30:00;39;42;0;62;11;49;12;13;1;3;0
2020-08-11 14:45:00;35;43;0;66;14;50;12;22;1;0;0
2020-08-11 15:00:00;33;29;0;61;10;43;9;8;0;3;0
2020-08-11 15:15:00;27;27;0;70;4;49;10;15;4;0;0
2020-08-11 15:30:00;29;35;0;86;12;58;8;16;0;0;0
2020-08-11 15:45:00;37;44;0;73;8;56;7;11;12;2;0
2020-08-11 16:00:00;24;32;0;82;10;54;16;17;0;2;2
2020-08-11 16:15:00;37;34;0;89;11;66;13;20;1;7;0
2020-08-11 16:30:00;35;42;0;76;23;67;12;25;5;0;0
2020-08-11 16:45:00;36;40;0;62;9;43;11;20;0;0;0
2020-08-11 17:00:00;34;37;0;73;7;76;10;27;3;1;0
2020-08-11 17:15:00;33;42;0;80;13;56;13;22;0;0;0
2020-08-11 17:30:00;26;30;0;65;6;40;14;17;0;5;0
2020-08-11 17:45:00;29;38;0;54;8;38;14;28;0;0;0
2020-08-11 18:00:00;31;36;0;53;9;36;15;20;0;0;0
2020-08-11 18:15:00;33;44;0;59;6;37;7;25;0;0;0
2020-08-11 18:30:00;20;31;0;53;8;38;7;16;6;0;1
2020-08-11 18:45:00;25;33;0;38;6;20;5;15;0;24;0
2020-08-11 19:00:00;19;15;0;49;7;33;6;10;0;1;0
2020-08-11 19:15:00;29;23;0;42;12;30;3;16;0;2;0
2020-08-11 19:30:00;33;23;0;33;2;21;3;12;13;0;0
2020-08-11 19:45:00;22;36;0;29;3;9;7;15;17;16;0
2020-08-11 20:00:00;19;26;0;45;6;27;1;11;0;0;0
2020-08-11 20:15:00;27;32;0;36;4;19;5;15;0;0;0
2020-08-11 20:30:00;19;26;0;40;7;29;8;10;0;0;0
2020-08-11 20:45:00;11;24;0;42;7;27;3;9;0;0;0
2020-08-11 21:00:00;16;16;0;37;4;22;6;9;0;0;0
2020-08-11 21:15:00;16;18;0;40;3;26;9;15;0;0;0
2020-08-11 21:30:00;8;15;0;39;4;32;8;10;0;0;0
2020-08-11 21:45:00;13;18;0;27;4;15;2;4;0;0;0
2020-08-11 22:00:00;7;9;0;12;3;9;0;1;0;0;0
2020-08-11 22:15:00;7;11;0;19;4;11;3;7;0;0;0
2020-08-11 22:30:00;4;12;0;19;6;15;1;4;0;0;0
2020-08-11 22:45:00;7;15;0;20;2;12;2;5;0;0;0
2020-08-11 23:00:00;10;8;0;20;2;6;1;3;0;0;0
2020-08-11 23:15:00;3;7;0;21;4;10;3;4;0;0;0
2020-08-11 23:30:00;4;3;0;19;3;13;0;1;0;0;0
