DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-01-27 00:00:00;5;6;2;7;6;0;6;6;7;5
2020-01-27 00:15:00;8;5;1;3;7;0;8;5;6;8
2020-01-27 00:30:00;5;2;1;5;9;1;10;4;1;4
2020-01-27 00:45:00;4;1;0;4;4;1;4;3;3;2
2020-01-27 01:00:00;7;4;5;7;5;1;4;4;5;6
2020-01-27 01:15:00;5;2;0;3;9;0;8;3;3;4
2020-01-27 01:30:00;3;3;0;2;5;0;5;1;3;3
2020-01-27 01:45:00;3;1;0;3;1;1;1;2;1;3
2020-01-27 02:00:00;2;3;0;5;4;1;4;3;3;2
2020-01-27 02:15:00;2;6;0;1;4;0;5;1;5;3
2020-01-27 02:30:00;1;1;0;2;3;0;2;1;2;1
2020-01-27 02:45:00;6;2;2;2;1;1;2;2;1;3
2020-01-27 03:00:00;2;3;0;1;1;0;1;1;4;2
2020-01-27 03:15:00;3;1;0;2;2;0;1;1;1;1
2020-01-27 03:30:00;0;2;1;2;1;2;1;0;3;1
2020-01-27 03:45:00;5;2;0;3;5;0;5;2;2;5
2020-01-27 04:00:00;5;4;0;0;1;0;1;0;4;4
2020-01-27 04:15:00;5;2;1;5;5;0;5;5;4;4
2020-01-27 04:30:00;12;7;0;9;9;3;9;5;9;9
2020-01-27 04:45:00;8;4;1;6;14;4;16;6;6;7
2020-01-27 05:00:00;14;14;1;16;30;6;36;13;12;14
2020-01-27 05:15:00;36;18;1;34;59;11;60;29;16;31
2020-01-27 05:30:00;35;22;3;64;55;18;62;61;20;35
2020-01-27 05:45:00;31;25;5;65;78;18;84;66;29;32
2020-01-27 06:00:00;34;20;1;48;52;12;54;45;20;29
2020-01-27 06:15:00;46;39;3;94;100;21;108;96;46;37
2020-01-27 06:30:00;40;44;4;149;126;19;129;150;47;35
2020-01-27 06:45:00;62;35;6;148;121;60;124;147;37;54
2020-01-27 07:00:00;47;42;3;180;146;23;158;176;40;45
2020-01-27 07:15:00;58;49;11;191;157;32;170;178;46;49
2020-01-27 07:30:00;79;65;19;181;182;33;179;181;63;63
2020-01-27 07:45:00;84;76;21;139;143;56;160;146;78;66
2020-01-27 08:00:00;70;66;15;114;122;38;126;111;61;50
2020-01-27 08:15:00;74;57;18;104;128;27;149;112;51;75
2020-01-27 08:30:00;61;41;7;113;109;31;118;119;40;48
2020-01-27 08:45:00;63;50;10;92;109;28;104;96;52;49
2020-01-27 09:00:00;56;67;14;73;85;27;89;73;61;47
2020-01-27 09:15:00;50;48;9;82;81;29;92;73;37;47
2020-01-27 09:30:00;50;62;15;69;84;21;93;76;55;55
2020-01-27 09:45:00;68;50;17;69;91;21;94;71;57;54
2020-01-27 10:00:00;66;52;10;45;76;20;87;42;47;57
2020-01-27 10:15:00;62;58;21;55;60;39;73;53;60;54
2020-01-27 10:30:00;71;55;15;55;68;17;79;54;52;60
2020-01-27 10:45:00;55;56;18;69;82;25;87;60;50;50
2020-01-27 11:00:00;51;78;19;53;64;26;75;54;77;51
2020-01-27 11:15:00;65;71;12;55;70;28;76;52;71;48
2020-01-27 11:30:00;62;65;17;44;74;24;81;47;61;53
2020-01-27 11:45:00;79;61;18;56;80;18;86;48;64;79
2020-01-27 12:00:00;53;86;26;66;85;19;86;60;69;50
2020-01-27 12:15:00;44;133;21;61;77;24;78;63;101;47
2020-01-27 12:30:00;50;118;19;64;81;32;93;61;67;52
2020-01-27 12:45:00;34;113;15;56;79;23;88;55;79;46
2020-01-27 13:00:00;59;133;19;59;78;25;87;52;83;61
2020-01-27 13:15:00;60;169;7;92;107;14;112;90;122;63
2020-01-27 13:30:00;46;151;13;66;96;22;99;64;116;58
2020-01-27 13:45:00;33;105;20;67;80;21;89;68;73;42
2020-01-27 14:00:00;52;159;14;63;76;18;83;54;111;71
2020-01-27 14:15:00;51;170;36;84;77;28;89;72;114;82
2020-01-27 14:30:00;47;197;24;78;102;23;103;73;156;58
2020-01-27 14:45:00;59;192;21;78;96;20;109;70;136;79
2020-01-27 15:00:00;51;159;23;68;102;26;106;64;114;71
2020-01-27 15:15:00;65;215;28;72;96;26;108;67;152;92
2020-01-27 15:30:00;84;220;26;70;102;34;111;70;142;101
2020-01-27 15:45:00;58;185;29;64;95;26;101;64;132;69
2020-01-27 16:00:00;81;262;28;76;148;43;129;83;171;120
2020-01-27 16:15:00;81;234;33;74;116;24;114;66;154;114
2020-01-27 16:30:00;128;203;37;70;124;42;124;83;157;143
2020-01-27 16:45:00;139;130;33;77;104;25;111;75;145;123
2020-01-27 17:00:00;132;118;30;89;119;37;118;87;123;115
2020-01-27 17:15:00;132;121;31;78;137;31;152;59;127;139
2020-01-27 17:30:00;113;131;21;81;104;28;114;80;128;107
2020-01-27 17:45:00;90;75;19;62;81;20;85;54;83;83
