DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-05-25 00:00:00;4;7;8;13;4;2;0;4;0;2;0
2020-05-25 00:15:00;16;20;14;10;4;5;0;3;0;2;3
2020-05-25 00:30:00;9;10;7;21;8;2;1;4;0;1;3
2020-05-25 00:45:00;7;10;11;5;4;1;1;1;0;2;2
2020-05-25 01:00:00;7;7;4;10;2;1;1;1;0;1;2
2020-05-25 01:15:00;6;6;3;10;6;1;14;1;0;1;0
2020-05-25 01:30:00;10;12;11;6;4;2;3;2;0;0;3
2020-05-25 01:45:00;9;11;5;6;2;1;1;0;0;0;0
2020-05-25 02:00:00;8;10;8;7;4;2;1;0;0;1;2
2020-05-25 02:15:00;9;10;8;3;1;0;0;0;0;4;0
2020-05-25 02:30:00;5;8;3;2;0;1;0;1;0;0;0
2020-05-25 02:45:00;6;11;4;9;0;1;1;0;0;1;1
2020-05-25 03:00:00;6;7;4;3;0;2;0;0;0;1;0
2020-05-25 03:15:00;9;11;4;5;3;2;0;2;0;0;0
2020-05-25 03:30:00;10;10;6;8;6;2;1;1;0;0;2
2020-05-25 03:45:00;3;6;4;4;4;2;0;1;0;1;0
2020-05-25 04:00:00;9;9;1;3;3;0;0;3;0;1;0
2020-05-25 04:15:00;12;13;6;4;1;1;0;3;0;1;1
2020-05-25 04:30:00;18;22;15;11;7;1;0;5;0;4;2
2020-05-25 04:45:00;23;23;15;8;3;3;0;7;0;3;1
2020-05-25 05:00:00;50;54;46;17;14;22;2;6;0;6;15
2020-05-25 05:15:00;80;85;60;25;19;7;3;8;0;15;16
2020-05-25 05:30:00;91;101;73;24;11;19;6;23;0;16;20
2020-05-25 05:45:00;74;87;55;31;16;15;5;9;0;18;16
2020-05-25 06:00:00;74;83;57;34;21;15;2;16;0;7;16
2020-05-25 06:15:00;108;119;82;72;35;23;11;16;0;25;34
2020-05-25 06:30:00;127;146;98;66;47;31;6;23;0;28;27
2020-05-25 06:45:00;128;146;97;114;63;27;10;33;0;24;39
2020-05-25 07:00:00;116;145;97;104;67;29;13;25;0;26;32
2020-05-25 07:15:00;96;116;103;150;93;45;25;22;0;21;43
2020-05-25 07:30:00;121;151;137;130;112;44;19;29;0;23;47
2020-05-25 07:45:00;130;168;138;116;85;34;11;41;0;36;53
2020-05-25 08:00:00;113;130;95;110;57;23;8;24;0;28;44
2020-05-25 08:15:00;96;113;110;115;64;30;13;29;0;36;43
2020-05-25 08:30:00;110;132;99;109;72;28;17;36;0;23;24
2020-05-25 08:45:00;112;137;99;113;69;30;10;25;0;27;32
2020-05-25 09:00:00;97;122;82;106;79;21;36;37;0;19;22
2020-05-25 09:15:00;94;118;105;107;74;33;33;39;0;12;21
2020-05-25 09:30:00;118;141;104;114;78;20;15;36;0;24;29
2020-05-25 09:45:00;116;149;106;103;80;23;14;33;0;24;28
2020-05-25 10:00:00;125;148;108;110;99;30;18;38;0;17;21
2020-05-25 10:15:00;116;159;89;117;93;28;13;35;0;24;27
2020-05-25 10:30:00;125;166;101;115;78;33;10;48;0;24;25
2020-05-25 10:45:00;120;149;115;120;102;25;86;45;0;22;29
2020-05-25 11:00:00;111;151;101;124;86;36;13;47;0;25;22
2020-05-25 11:15:00;117;161;102;99;83;29;17;51;0;27;22
2020-05-25 11:30:00;89;130;97;90;92;28;18;39;0;14;19
2020-05-25 11:45:00;100;134;123;126;86;23;18;58;0;21;25
2020-05-25 12:00:00;94;142;103;130;82;27;16;50;0;19;35
2020-05-25 12:15:00;103;140;94;104;94;30;10;39;0;16;22
2020-05-25 12:30:00;116;148;82;110;91;32;8;51;0;18;25
2020-05-25 12:45:00;124;161;106;122;100;24;16;52;0;24;28
2020-05-25 13:00:00;122;164;115;119;78;31;12;41;0;25;32
2020-05-25 13:15:00;122;157;112;142;109;35;25;72;0;19;26
2020-05-25 13:30:00;122;173;144;117;88;34;74;66;0;34;33
2020-05-25 13:45:00;128;162;117;138;108;32;24;60;0;24;30
2020-05-25 14:00:00;126;160;116;128;85;37;8;52;0;23;32
2020-05-25 14:15:00;128;178;108;137;103;25;18;52;0;23;33
2020-05-25 14:30:00;117;157;114;145;129;37;24;61;0;29;24
2020-05-25 14:45:00;122;165;119;140;111;27;28;71;0;24;41
2020-05-25 15:00:00;116;165;121;138;108;33;12;53;0;20;22
2020-05-25 15:15:00;126;172;106;144;119;33;17;76;0;22;32
2020-05-25 15:30:00;116;177;92;135;117;19;10;60;0;21;29
2020-05-25 15:45:00;99;142;90;161;119;30;19;68;0;28;37
2020-05-25 16:00:00;126;178;125;177;135;21;23;84;0;26;31
2020-05-25 16:15:00;130;173;126;161;126;26;38;73;0;30;32
2020-05-25 16:30:00;115;165;117;159;107;21;29;67;0;32;37
2020-05-25 16:45:00;132;189;118;220;165;31;14;77;0;16;25
2020-05-25 17:00:00;131;176;127;163;157;21;15;67;0;28;31
2020-05-25 17:15:00;129;176;115;165;139;35;38;64;0;28;34
2020-05-25 17:30:00;125;194;130;171;126;26;12;56;0;19;16
2020-05-25 17:45:00;125;158;116;142;117;34;12;50;0;26;29
2020-05-25 18:00:00;105;153;112;131;97;19;10;58;0;28;25
2020-05-25 18:15:00;96;146;100;135;97;31;16;65;0;32;20
2020-05-25 18:30:00;96;130;80;111;78;14;9;39;0;21;24
2020-05-25 18:45:00;82;117;76;118;84;16;28;38;0;22;18
2020-05-25 19:00:00;89;119;68;94;60;11;7;43;0;25;18
2020-05-25 19:15:00;66;96;37;88;59;26;21;45;0;21;13
2020-05-25 19:30:00;75;116;73;70;45;12;9;37;0;15;12
2020-05-25 19:45:00;50;76;56;67;54;19;11;35;0;22;20
2020-05-25 20:00:00;54;84;40;70;49;17;7;39;0;16;14
2020-05-25 20:15:00;59;87;52;60;46;20;13;36;0;15;11
2020-05-25 20:30:00;46;79;34;48;40;13;11;21;0;13;10
2020-05-25 20:45:00;47;70;41;50;35;15;8;20;0;18;14
2020-05-25 21:00:00;45;62;48;33;25;11;5;19;0;20;14
2020-05-25 21:15:00;57;75;46;46;30;10;5;21;0;16;12
2020-05-25 21:30:00;44;63;39;36;36;7;2;24;0;12;13
2020-05-25 21:45:00;39;57;29;64;35;10;8;36;0;9;10
2020-05-25 22:00:00;34;46;28;52;41;7;1;19;0;7;6
2020-05-25 22:15:00;24;44;25;38;36;10;9;34;0;8;6
2020-05-25 22:30:00;27;40;20;35;21;10;4;21;0;5;11
2020-05-25 22:45:00;14;22;12;30;12;3;2;9;0;9;8
2020-05-25 23:00:00;27;33;20;16;7;2;1;11;0;1;2
2020-05-25 23:15:00;16;22;14;20;23;3;1;3;0;5;6
2020-05-25 23:30:00;12;17;8;15;9;2;0;10;0;3;1
2020-05-25 23:45:00;8;13;8;12;7;3;1;3;0;3;2
