DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-05-15 00:00:00;4;4;0;7;6;2;7;3;4;3
2020-05-15 00:15:00;6;7;2;5;10;0;6;3;8;6
2020-05-15 00:30:00;5;6;0;10;6;1;7;9;7;4
2020-05-15 00:45:00;13;6;1;8;6;1;5;3;6;9
2020-05-15 01:00:00;5;4;1;9;6;2;3;7;7;5
2020-05-15 01:15:00;5;7;0;5;4;0;3;5;7;4
2020-05-15 01:30:00;0;2;0;7;5;2;5;4;2;1
2020-05-15 01:45:00;2;2;1;4;3;2;2;3;2;3
2020-05-15 02:00:00;4;1;0;4;5;1;5;3;1;4
2020-05-15 02:15:00;3;3;0;3;5;1;5;3;2;2
2020-05-15 02:30:00;5;1;0;2;3;1;2;2;1;5
2020-05-15 02:45:00;3;7;1;1;0;0;1;0;5;2
2020-05-15 03:00:00;4;3;0;1;3;0;2;0;5;3
2020-05-15 03:15:00;2;2;0;5;3;2;1;3;2;1
2020-05-15 03:30:00;7;6;0;0;2;1;2;0;5;5
2020-05-15 03:45:00;1;4;6;0;4;1;2;0;4;1
2020-05-15 04:00:00;4;3;0;0;3;0;4;0;3;4
2020-05-15 04:15:00;4;5;3;2;4;0;4;1;5;4
2020-05-15 04:30:00;8;5;4;1;8;2;8;2;7;8
2020-05-15 04:45:00;6;8;1;3;10;3;13;2;8;6
2020-05-15 05:00:00;24;8;3;13;14;5;16;9;16;19
2020-05-15 05:15:00;44;30;3;23;40;9;41;21;28;38
2020-05-15 05:30:00;27;9;0;38;49;15;53;45;12;22
2020-05-15 05:45:00;28;14;2;40;64;15;67;45;20;27
2020-05-15 06:00:00;31;16;0;32;44;11;52;30;26;29
2020-05-15 06:15:00;36;29;4;47;60;22;67;54;35;33
2020-05-15 06:30:00;37;32;4;71;92;16;90;72;29;29
2020-05-15 06:45:00;50;29;3;73;74;16;78;79;30;39
2020-05-15 07:00:00;47;37;3;92;76;19;74;94;34;40
2020-05-15 07:15:00;41;22;5;83;92;22;95;96;22;32
2020-05-15 07:30:00;54;28;20;83;111;30;114;93;33;38
2020-05-15 07:45:00;51;43;12;93;98;30;96;90;41;47
2020-05-15 08:00:00;48;42;11;67;72;20;82;68;39;47
2020-05-15 08:15:00;39;39;7;58;72;20;76;59;40;30
2020-05-15 08:30:00;49;30;8;59;57;19;65;60;32;45
2020-05-15 08:45:00;44;38;14;166;66;22;78;45;37;40
2020-05-15 09:00:00;49;41;9;301;54;20;66;42;39;40
2020-05-15 09:15:00;59;41;7;394;56;20;61;72;37;54
