DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-09-07 00:00:00;10;1;4;2;6;3;2;6;0;0;0;0;0;0;0
2020-09-07 00:15:00;10;2;2;5;7;1;2;8;0;0;0;0;0;0;0
2020-09-07 00:30:00;6;2;1;2;13;1;3;2;0;0;0;0;0;0;0
2020-09-07 00:45:00;9;4;1;6;8;4;7;6;0;0;0;0;0;0;0
2020-09-07 01:00:00;8;0;1;2;5;1;1;3;0;0;0;0;0;0;0
2020-09-07 01:15:00;5;2;0;1;2;0;4;3;0;0;0;0;0;0;0
2020-09-07 01:30:00;2;0;3;2;2;0;1;7;0;0;0;0;0;0;0
2020-09-07 01:45:00;2;0;5;2;4;1;0;4;0;0;0;0;0;0;0
2020-09-07 02:00:00;1;0;5;1;2;0;0;5;0;0;0;0;0;0;0
2020-09-07 02:15:00;3;0;3;1;4;0;0;3;0;0;0;0;0;0;0
2020-09-07 02:30:00;4;1;4;0;3;0;2;4;0;0;0;0;0;0;0
2020-09-07 02:45:00;3;0;3;3;1;0;2;4;0;0;0;0;0;0;0
2020-09-07 03:00:00;5;0;2;2;3;0;3;3;0;0;0;0;0;0;0
2020-09-07 03:15:00;4;0;1;6;1;1;0;5;0;0;0;0;0;0;0
2020-09-07 03:30:00;1;2;2;2;7;1;2;5;0;0;0;0;0;0;0
2020-09-07 03:45:00;4;2;3;2;3;0;1;6;0;0;0;0;0;0;0
2020-09-07 04:00:00;4;0;5;6;0;1;1;9;0;0;0;0;0;0;0
2020-09-07 04:15:00;5;1;6;5;2;2;4;11;0;0;0;0;0;0;0
2020-09-07 04:30:00;18;2;3;4;5;1;2;6;0;0;0;0;0;0;0
2020-09-07 04:45:00;18;2;2;4;10;0;3;8;0;0;0;0;0;0;0
2020-09-07 05:00:00;28;4;3;5;13;0;3;10;0;1;0;0;0;0;0
2020-09-07 05:15:00;38;7;12;9;19;1;13;18;0;1;0;0;0;0;0
2020-09-07 05:30:00;65;12;16;28;25;2;20;28;0;0;3;0;0;0;0
2020-09-07 05:45:00;93;29;21;35;25;3;21;34;0;0;2;0;0;1;0
2020-09-07 06:00:00;73;15;20;32;30;1;19;29;0;0;0;0;0;0;0
2020-09-07 06:15:00;98;20;13;28;31;1;22;28;0;0;0;0;0;0;0
2020-09-07 06:30:00;118;33;21;59;46;6;29;31;0;0;0;0;0;0;0
2020-09-07 06:45:00;154;34;25;62;44;4;39;44;0;0;0;0;0;0;0
2020-09-07 07:00:00;152;28;36;61;48;0;35;28;0;0;0;0;0;0;0
2020-09-07 07:15:00;171;32;37;36;56;2;44;33;0;0;0;0;0;0;0
2020-09-07 07:30:00;145;21;37;49;56;4;39;31;0;1;0;0;0;0;0
2020-09-07 07:45:00;146;22;57;52;49;8;33;35;0;4;3;3;0;0;0
2020-09-07 08:00:00;148;23;41;39;52;8;43;34;0;0;0;0;0;0;0
2020-09-07 08:15:00;165;16;41;37;54;3;49;36;0;2;0;0;0;0;0
2020-09-07 08:30:00;123;14;34;45;49;9;41;35;0;1;0;0;0;0;0
2020-09-07 08:45:00;139;13;48;49;57;10;45;40;0;1;1;0;0;0;0
2020-09-07 09:00:00;122;8;41;38;59;6;35;43;0;0;0;0;1;0;0
2020-09-07 09:15:00;117;10;43;34;60;14;47;37;0;0;1;0;0;0;0
2020-09-07 09:30:00;149;13;47;35;67;10;64;43;0;0;4;0;0;0;0
2020-09-07 09:45:00;112;7;44;46;70;14;39;46;0;0;1;0;0;4;0
2020-09-07 10:00:00;126;7;41;37;75;19;41;40;0;0;0;0;0;0;0
2020-09-07 10:15:00;124;12;54;42;76;12;40;44;0;2;0;0;0;0;0
2020-09-07 10:30:00;127;15;37;39;99;11;51;41;0;0;0;0;0;0;1
2020-09-07 10:45:00;96;4;37;41;77;8;44;44;0;0;0;0;0;0;0
2020-09-07 11:00:00;126;10;41;56;74;11;55;36;0;0;2;0;0;0;0
2020-09-07 11:15:00;115;11;48;42;83;18;47;45;0;1;7;0;0;0;0
2020-09-07 11:30:00;100;14;42;48;93;13;49;37;0;2;0;0;0;0;0
2020-09-07 11:45:00;88;7;50;49;70;13;50;37;0;0;0;0;0;0;0
2020-09-07 12:00:00;75;4;39;50;101;10;69;48;0;2;3;11;5;0;0
2020-09-07 12:15:00;70;10;40;46;84;8;58;40;0;0;0;0;0;0;0
2020-09-07 12:30:00;106;6;43;43;97;14;51;40;0;5;2;1;2;1;0
2020-09-07 12:45:00;90;5;37;40;91;6;45;45;0;2;0;2;0;0;0
2020-09-07 13:00:00;91;13;37;32;94;7;48;43;0;2;2;0;0;4;0
2020-09-07 13:15:00;115;11;43;39;108;4;42;42;0;0;2;0;0;1;0
2020-09-07 13:30:00;130;11;53;42;94;6;58;41;0;4;2;0;0;0;0
2020-09-07 13:45:00;96;5;53;31;95;11;48;41;0;1;1;0;0;0;1
2020-09-07 14:00:00;117;10;46;39;102;12;61;38;0;1;2;0;14;4;0
2020-09-07 14:15:00;119;9;45;52;122;10;54;39;0;0;2;0;0;0;0
2020-09-07 14:30:00;121;8;46;34;109;9;81;49;0;1;2;0;0;0;0
