DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-08-13 00:00:00;9;7;3;2;0;9;2;0;0;0;0
2020-08-13 00:15:00;14;11;2;3;0;7;3;0;0;0;0
2020-08-13 00:30:00;13;6;3;7;0;7;2;0;0;0;0
2020-08-13 00:45:00;4;5;3;5;0;6;1;0;0;0;0
2020-08-13 01:00:00;11;1;2;1;0;5;2;0;0;1;0
2020-08-13 01:15:00;7;5;4;6;0;3;2;0;0;0;0
2020-08-13 01:30:00;7;1;0;3;0;5;0;0;0;0;0
2020-08-13 01:45:00;12;4;1;2;0;5;3;0;0;0;0
2020-08-13 02:00:00;8;3;1;3;0;1;0;0;0;0;0
2020-08-13 02:15:00;7;4;2;0;0;5;1;0;0;0;0
2020-08-13 02:30:00;4;4;2;1;0;6;1;0;0;0;0
2020-08-13 02:45:00;3;0;0;3;0;5;0;0;0;0;0
2020-08-13 03:00:00;1;2;1;0;0;6;0;0;0;0;0
2020-08-13 03:15:00;4;2;1;1;0;9;0;0;0;0;0
2020-08-13 03:30:00;2;2;0;0;0;2;0;0;0;0;0
2020-08-13 03:45:00;5;0;0;0;0;4;2;0;0;0;0
2020-08-13 04:00:00;11;6;1;1;0;3;1;0;0;0;0
2020-08-13 04:15:00;9;5;0;1;0;4;0;0;0;0;0
2020-08-13 04:30:00;16;5;0;2;0;2;2;0;0;0;0
2020-08-13 04:45:00;22;9;2;3;0;5;1;0;0;0;0
2020-08-13 05:00:00;20;7;1;7;0;6;5;0;0;0;0
2020-08-13 05:15:00;20;18;2;11;0;21;3;0;0;0;0
2020-08-13 05:30:00;34;21;1;10;0;57;4;0;0;0;0
2020-08-13 05:45:00;37;26;5;16;0;69;7;0;0;0;0
2020-08-13 06:00:00;47;43;8;12;0;69;7;0;0;0;0
2020-08-13 06:15:00;38;31;8;15;0;87;9;0;0;0;0
2020-08-13 06:30:00;53;42;3;20;0;118;11;0;0;0;0
2020-08-13 06:45:00;56;57;8;22;0;95;10;0;2;0;0
2020-08-13 07:00:00;51;46;7;13;0;98;11;0;0;0;0
2020-08-13 07:15:00;50;43;4;39;0;106;8;0;0;0;0
2020-08-13 07:30:00;67;39;3;22;0;103;13;0;0;0;0
2020-08-13 07:45:00;73;53;9;33;0;84;18;0;0;0;0
2020-08-13 08:00:00;59;57;9;41;0;86;15;0;0;0;0
2020-08-13 08:15:00;66;67;12;27;0;81;12;0;0;0;0
2020-08-13 08:30:00;70;63;11;23;0;91;16;0;0;0;0
2020-08-13 08:45:00;65;61;14;43;0;83;24;0;0;0;0
2020-08-13 09:00:00;75;71;12;42;0;90;59;0;0;0;0
2020-08-13 09:15:00;71;55;18;30;0;67;21;0;0;0;0
2020-08-13 09:30:00;79;56;16;29;0;93;28;0;0;0;0
2020-08-13 09:45:00;78;86;12;36;0;82;23;0;0;0;0
2020-08-13 10:00:00;84;77;15;48;0;103;21;0;0;0;0
2020-08-13 10:15:00;85;66;25;43;0;74;26;0;0;0;0
2020-08-13 10:30:00;78;69;13;39;0;84;23;0;0;0;0
2020-08-13 10:45:00;77;59;21;35;0;89;30;0;0;0;0
2020-08-13 11:00:00;82;66;24;42;0;70;30;6;1;0;0
2020-08-13 11:15:00;97;83;33;75;0;72;29;0;0;0;0
2020-08-13 11:30:00;91;82;20;47;0;90;29;0;0;0;0
2020-08-13 11:45:00;103;89;24;33;0;71;29;0;0;0;0
2020-08-13 12:00:00;87;89;21;38;0;69;24;2;0;0;0
2020-08-13 12:15:00;85;83;19;31;0;71;28;0;0;0;0
2020-08-13 12:30:00;87;70;19;28;0;76;33;3;0;0;0
2020-08-13 12:45:00;105;90;18;29;0;70;25;0;0;1;0
2020-08-13 13:00:00;85;83;13;33;0;83;31;0;0;0;0
2020-08-13 13:15:00;97;87;16;35;0;75;29;0;0;1;0
2020-08-13 13:30:00;102;95;19;39;0;90;19;0;0;0;0
2020-08-13 13:45:00;103;99;13;67;0;66;19;0;0;0;0
2020-08-13 14:00:00;106;125;20;38;0;91;19;0;1;0;0
2020-08-13 14:15:00;123;126;35;47;0;89;23;0;0;13;0
2020-08-13 14:30:00;109;113;27;43;0;82;26;6;0;0;0
2020-08-13 14:45:00;108;95;25;41;0;89;22;6;0;0;0
2020-08-13 15:00:00;102;94;14;37;0;68;20;0;1;0;0
2020-08-13 15:15:00;123;133;23;38;0;91;23;0;0;0;0
2020-08-13 15:30:00;143;142;20;45;0;72;24;1;2;0;0
2020-08-13 15:45:00;135;125;25;42;0;79;17;0;1;0;1
2020-08-13 16:00:00;115;108;18;32;0;78;17;0;0;0;0
2020-08-13 16:15:00;134;140;22;44;0;89;16;0;2;0;0
2020-08-13 16:30:00;125;115;31;40;0;94;21;0;0;0;0
2020-08-13 16:45:00;105;125;19;53;0;92;31;0;0;0;0
2020-08-13 17:00:00;108;99;26;45;0;81;29;0;2;0;0
2020-08-13 17:15:00;130;138;34;42;0;90;24;0;12;0;1
2020-08-13 17:30:00;118;102;24;44;0;93;27;0;19;0;0
2020-08-13 17:45:00;97;92;26;38;0;74;26;0;38;2;0
2020-08-13 18:00:00;85;89;22;37;0;52;21;0;0;0;0
2020-08-13 18:15:00;99;81;20;38;0;71;17;6;0;0;0
2020-08-13 18:30:00;77;72;19;26;0;76;16;0;0;0;0
2020-08-13 18:45:00;79;72;21;46;0;76;21;4;91;0;0
2020-08-13 19:00:00;70;57;17;30;0;36;19;0;0;0;0
2020-08-13 19:15:00;54;47;18;33;0;57;14;0;0;0;0
2020-08-13 19:30:00;60;57;12;30;0;36;16;0;0;0;0
2020-08-13 19:45:00;68;50;15;24;0;52;9;0;0;0;5
2020-08-13 20:00:00;53;44;15;32;0;34;12;0;0;0;0
2020-08-13 20:15:00;45;42;20;30;0;44;10;0;1;0;1
2020-08-13 20:30:00;46;34;9;16;0;45;11;21;0;0;0
2020-08-13 20:45:00;43;34;15;23;0;40;13;0;0;0;0
2020-08-13 21:00:00;44;33;15;18;0;29;9;0;0;0;0
2020-08-13 21:15:00;47;25;12;18;0;23;5;17;0;0;0
2020-08-13 21:30:00;32;25;9;15;0;33;8;0;0;0;0
2020-08-13 21:45:00;39;35;5;14;0;20;11;0;0;1;0
2020-08-13 22:00:00;47;38;4;22;0;41;5;4;0;0;0
2020-08-13 22:15:00;32;22;2;33;0;22;7;0;1;2;0
2020-08-13 22:30:00;27;17;7;10;0;13;4;0;3;0;0
2020-08-13 22:45:00;26;13;7;8;0;16;4;0;0;0;0
2020-08-13 23:00:00;22;9;5;4;0;17;9;0;0;0;0
2020-08-13 23:15:00;12;15;3;8;0;21;6;0;0;0;0
2020-08-13 23:30:00;26;8;1;7;0;8;4;0;0;0;0
2020-08-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
