DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-06-23 00:00:00;9;9;0;0;13;7;0;0;6;0;0
2020-06-23 00:15:00;5;6;0;0;6;6;0;0;6;0;0
2020-06-23 00:30:00;8;12;1;0;13;9;0;0;10;0;0
2020-06-23 00:45:00;2;8;1;0;8;3;0;0;5;0;0
2020-06-23 01:00:00;4;4;1;0;3;2;0;0;5;0;0
2020-06-23 01:15:00;1;2;0;0;5;10;0;0;10;0;0
2020-06-23 01:30:00;10;7;0;1;4;0;0;0;1;0;0
2020-06-23 01:45:00;6;5;0;0;7;3;0;0;4;0;0
2020-06-23 02:00:00;10;12;0;0;7;5;0;0;2;0;0
2020-06-23 02:15:00;7;5;0;0;0;0;0;0;0;0;0
2020-06-23 02:30:00;4;2;0;0;0;3;0;0;3;0;0
2020-06-23 02:45:00;8;9;1;1;8;6;0;0;10;0;0
2020-06-23 03:00:00;4;5;0;0;4;2;0;0;3;0;0
2020-06-23 03:15:00;3;5;0;0;7;4;0;0;7;0;0
2020-06-23 03:30:00;7;6;1;0;5;2;0;0;6;0;0
2020-06-23 03:45:00;6;8;0;0;9;9;1;0;11;0;0
2020-06-23 04:00:00;10;6;0;3;8;4;0;0;4;0;0
2020-06-23 04:15:00;12;8;0;0;10;7;0;0;8;0;0
2020-06-23 04:30:00;14;13;1;0;10;7;0;0;8;0;0
2020-06-23 04:45:00;33;22;2;1;9;4;0;0;10;0;0
2020-06-23 05:00:00;30;30;7;2;34;13;0;0;16;0;0
2020-06-23 05:15:00;28;39;4;2;37;15;0;0;23;0;0
2020-06-23 05:30:00;65;58;10;11;57;26;1;0;29;0;0
2020-06-23 05:45:00;65;71;15;7;69;33;3;0;33;0;0
2020-06-23 06:00:00;55;70;13;7;91;34;1;0;49;0;0
2020-06-23 06:15:00;71;80;26;13;98;61;1;0;62;0;2
2020-06-23 06:30:00;97;137;24;16;136;80;3;0;84;0;28
2020-06-23 06:45:00;90;107;21;6;121;99;10;0;100;0;0
2020-06-23 07:00:00;83;114;17;10;123;109;7;0;111;0;10
2020-06-23 07:15:00;59;135;17;14;133;121;7;0;126;3;5
